site_a	site_b	geographic_distance_km	compartment	compartment_label	aitchison_dissimilarity
36	46	159.9626183	Surface	Surface	30.92010387
36	47	180.6442611	Surface	Surface	26.03046342
36	48	204.343143	Surface	Surface	31.20054941
36	49	225.3072671	Surface	Surface	25.79983739
36	50	239.138622	Surface	Surface	26.30506215
36	51	248.2725305	Surface	Surface	30.80139194
36	52	267.6951045	Surface	Surface	35.4588822
36	53	277.1620031	Surface	Surface	32.00247253
36	54	299.522968	Surface	Surface	37.94901086
36	55	303.3051913	Surface	Surface	38.71532214
36	56	324.7849045	Surface	Surface	24.93315813
36	57	343.7687196	Surface	Surface	36.24215417
36	58	361.3842864	Surface	Surface	33.41471146
36	59	365.7509629	Surface	Surface	31.52175684
36	60	376.2048848	Surface	Surface	31.97199181
37	38	2.75539391	Surface	Surface	18.82686695
37	39	27.11082358	Surface	Surface	18.42793093
37	40	51.28009216	Surface	Surface	21.8676654
37	41	63.54200332	Surface	Surface	41.28066987
37	42	82.18960396	Surface	Surface	22.45447402
37	43	92.74069169	Surface	Surface	22.58784293
37	44	112.0582273	Surface	Surface	27.66649888
37	45	117.9705654	Surface	Surface	27.1987866
37	46	138.8401289	Surface	Surface	30.89716037
37	47	159.5549385	Surface	Surface	26.26932784
37	48	183.2398704	Surface	Surface	32.84798395
37	49	204.1549662	Surface	Surface	26.97277376
37	50	217.9617837	Surface	Surface	26.2035711
37	51	227.0872851	Surface	Surface	30.61163833
37	52	246.5107693	Surface	Surface	35.48044092
37	53	255.9773954	Surface	Surface	31.75817127
37	54	278.3429675	Surface	Surface	37.65191303
37	55	282.1215662	Surface	Surface	37.35619598
37	56	303.6070866	Surface	Surface	25.52168726
37	57	322.6262555	Surface	Surface	36.27928458
37	58	340.2859783	Surface	Surface	33.96695248
37	59	344.6599778	Surface	Surface	31.42969988
37	60	355.089222	Surface	Surface	32.25683633
38	39	24.35908721	Surface	Surface	18.16610123
38	40	48.53347031	Surface	Surface	18.62385444
38	41	60.81092734	Surface	Surface	37.31377113
38	42	79.46342553	Surface	Surface	20.63015696
38	43	90.01466877	Surface	Surface	24.16384814
38	44	109.3422207	Surface	Surface	26.33954986
38	45	115.25923	Surface	Surface	24.32319539
38	46	136.1408771	Surface	Surface	31.91837177
38	47	156.8663902	Surface	Surface	23.98997926
38	48	180.5461949	Surface	Surface	33.33911221
38	49	201.4428347	Surface	Surface	24.59292825
38	50	215.2366818	Surface	Surface	24.0241168
38	51	224.3490702	Surface	Surface	29.80875176
38	52	243.7709585	Surface	Surface	36.85799505
38	53	253.2379633	Surface	Surface	32.37869788
38	54	275.5997043	Surface	Surface	38.85241461
38	55	279.3809364	Surface	Surface	38.13123097
38	56	300.8810288	Surface	Surface	25.63644893
38	57	319.9173724	Surface	Surface	35.37019629
38	58	337.5921366	Surface	Surface	32.51988185
38	59	341.9683659	Surface	Surface	31.31575009
38	60	352.3897247	Surface	Surface	31.49748315
39	40	24.19311226	Surface	Surface	20.17238681
39	41	36.58667537	Surface	Surface	40.4097195
39	42	55.25881282	Surface	Surface	22.1012466
39	43	65.80281083	Surface	Surface	22.98006952
39	44	85.19724266	Surface	Surface	28.87627517
39	45	91.14784862	Surface	Surface	27.4022395
39	46	112.1138469	Surface	Surface	30.8671687
39	47	132.9139677	Surface	Surface	26.76219837
39	48	156.5431667	Surface	Surface	35.66986029
39	49	177.2973259	Surface	Surface	25.8372441
39	50	191.0013971	Surface	Surface	28.36709591
39	51	200.0359924	Surface	Surface	29.90839227
39	52	219.4493495	Surface	Surface	34.9569192
39	53	228.9180232	Surface	Surface	31.07034855
39	54	251.261959	Surface	Surface	37.61410657
39	55	255.0548109	Surface	Surface	37.99881347
39	56	276.6348667	Surface	Surface	22.69836906
39	57	295.7821169	Surface	Surface	34.30398748
39	58	313.5609513	Surface	Surface	32.97162457
39	59	317.9528205	Surface	Surface	30.09515885
39	60	328.3172928	Surface	Surface	30.76588795
40	41	12.62145645	Surface	Surface	37.49488146
40	42	31.20188737	Surface	Surface	25.75718752
40	43	41.71197329	Surface	Surface	24.88015064
40	44	61.15586395	Surface	Surface	27.26193103
40	45	67.13612805	Surface	Surface	29.5750556
40	46	88.16791097	Surface	Surface	33.9455824
40	47	109.0240658	Surface	Surface	26.56444028
40	48	132.5854687	Surface	Surface	38.59488829
40	49	153.2071254	Surface	Surface	30.38302229
40	50	166.8450638	Surface	Surface	28.11587746
40	51	175.8441354	Surface	Surface	33.2424315
40	52	195.2563532	Surface	Surface	39.29470204
40	53	204.7251368	Surface	Surface	34.65195109
40	54	227.0706818	Surface	Surface	42.02977947
40	55	230.8617147	Surface	Surface	41.41311213
40	56	252.4684944	Surface	Surface	27.27664743
40	57	271.6854024	Surface	Surface	37.79193255
40	58	289.5407844	Surface	Surface	35.80295795
40	59	293.9444835	Surface	Surface	33.98868622
40	60	304.2641415	Surface	Surface	34.36127993
41	42	18.67215754	Surface	Surface	40.47235606
41	43	29.21820895	Surface	Surface	40.50628689
41	44	48.61739317	Surface	Surface	39.24649176
41	45	54.57996231	Surface	Surface	42.80068656
41	46	75.58581997	Surface	Surface	46.2958097
41	47	96.42783042	Surface	Surface	40.21637298
41	48	120.0117984	Surface	Surface	51.21322227
41	49	140.7113425	Surface	Surface	41.5750119
41	50	154.433404	Surface	Surface	40.55652572
41	51	163.5612123	Surface	Surface	43.14561506
41	52	182.9939175	Surface	Surface	52.07694185
41	53	192.45763	Surface	Surface	46.52880586
41	54	214.8562364	Surface	Surface	53.12893506
41	55	218.609429	Surface	Surface	54.78734343
41	56	240.0745396	Surface	Surface	42.65064392
41	57	259.196028	Surface	Surface	48.96157397
41	58	276.9991676	Surface	Surface	49.11907114
41	59	281.3969588	Surface	Surface	47.23478707
41	60	291.7418036	Surface	Surface	45.4049451
42	43	10.55124687	Surface	Surface	26.11709667
42	44	29.95659201	Surface	Surface	27.27434427
42	45	35.93430341	Surface	Surface	24.53567072
42	46	56.97572789	Surface	Surface	29.28586914
42	47	77.84702936	Surface	Surface	25.97307816
42	48	101.3857788	Surface	Surface	32.22817979
42	49	122.040001	Surface	Surface	23.1254772
42	50	135.7733342	Surface	Surface	26.95696273
42	51	144.9646483	Surface	Surface	27.3742779
42	52	164.4077751	Surface	Surface	34.58568236
42	53	173.8670293	Surface	Surface	30.42141826
42	54	196.2984374	Surface	Surface	35.81633015
42	55	200.0258078	Surface	Surface	36.23975261
42	56	221.4177298	Surface	Surface	25.44886416
42	57	240.5244907	Surface	Surface	33.15764578
42	58	258.3438789	Surface	Surface	31.05374415
42	59	262.7454382	Surface	Surface	30.39347561
42	60	273.0774859	Surface	Surface	29.68068359
43	44	19.46228022	Surface	Surface	28.17556206
43	45	25.46509341	Surface	Surface	27.97254814
43	46	46.53908823	Surface	Surface	32.6266439
43	47	67.43167557	Surface	Surface	30.22000051
43	48	90.91333066	Surface	Surface	36.3395196
43	49	111.5027857	Surface	Surface	27.9532223
43	50	125.2220918	Surface	Surface	30.74758052
43	51	134.4314737	Surface	Surface	29.80283144
43	52	153.8782325	Surface	Surface	36.77616124
43	53	163.3354092	Surface	Surface	34.05510062
43	54	185.7798929	Surface	Surface	41.0755854
43	55	189.4963773	Surface	Surface	41.16437386
43	56	210.8665315	Surface	Surface	26.20899662
43	57	229.9858065	Surface	Surface	39.17483548
43	58	247.8307539	Surface	Surface	36.1889274
43	59	252.2366482	Surface	Surface	32.2783781
43	60	262.5525159	Surface	Surface	34.17753613
44	45	6.018197072	Surface	Surface	32.8601477
44	46	27.09648737	Surface	Surface	37.39271137
44	47	47.99550639	Surface	Surface	29.06417598
44	48	71.45105068	Surface	Surface	41.1102799
44	49	92.10689263	Surface	Surface	32.45012973
44	50	105.9483959	Surface	Surface	28.53624683
44	51	115.3772474	Surface	Surface	35.81659402
44	52	134.839058	Surface	Surface	42.24901252
44	53	144.2784692	Surface	Surface	39.41319652
44	54	166.7944931	Surface	Surface	45.80624958
44	55	170.4451734	Surface	Surface	47.057501
44	56	191.5910986	Surface	Surface	32.27043484
44	57	210.5900396	Surface	Surface	42.83904451
44	58	228.3872899	Surface	Surface	40.07250949
44	59	232.7891479	Surface	Surface	39.41193563
44	60	243.1244232	Surface	Surface	37.25539607
45	46	21.08031392	Surface	Surface	29.22167287
45	47	41.97874226	Surface	Surface	28.08377701
45	48	65.45474057	Surface	Surface	24.22547166
45	49	86.18447578	Surface	Surface	21.38395293
45	50	100.1030105	Surface	Surface	28.8746362
45	51	109.648824	Surface	Surface	25.74200707
45	52	129.111633	Surface	Surface	36.92285781
45	53	138.5396336	Surface	Surface	32.11166168
45	54	161.08541	Surface	Surface	37.67849411
45	55	164.7036857	Surface	Surface	32.65953413
45	56	185.7327275	Surface	Surface	27.32845061
45	57	204.6593095	Surface	Surface	35.17281703
45	58	222.4193654	Surface	Surface	29.34417941
45	59	226.8171618	Surface	Surface	30.20541397
45	60	237.1695839	Surface	Surface	33.8795753
46	47	20.89920801	Surface	Surface	28.07759185
46	48	44.42986158	Surface	Surface	32.95963582
46	49	65.43934218	Surface	Surface	27.84068154
46	50	79.65146904	Surface	Surface	34.37351818
46	51	89.65518977	Surface	Surface	26.33481196
46	52	109.0767921	Surface	Surface	27.60730692
46	53	118.4439211	Surface	Surface	23.00403682
46	54	141.0725387	Surface	Surface	27.88223783
46	55	144.5647273	Surface	Surface	28.89815869
46	56	165.1508115	Surface	Surface	23.90770601
46	57	183.8213186	Surface	Surface	29.66987039
46	58	201.4592846	Surface	Surface	28.55416276
46	59	205.8443432	Surface	Surface	29.19948135
46	60	216.2491624	Surface	Surface	25.7304006
47	48	23.72799584	Surface	Surface	32.63401297
47	49	45.25711024	Surface	Surface	26.41396012
47	50	59.90229234	Surface	Surface	23.2765937
47	51	70.57673812	Surface	Surface	27.98789372
47	52	89.79494505	Surface	Surface	32.92550268
47	53	99.02754925	Surface	Surface	26.79886904
47	54	121.6891144	Surface	Surface	33.82948123
47	55	125.0004669	Surface	Surface	35.87373787
47	56	144.9555261	Surface	Surface	22.65492847
47	57	163.2712808	Surface	Surface	32.77335443
47	58	180.740433	Surface	Surface	29.83143825
47	59	185.107531	Surface	Surface	29.33993291
47	60	195.5803455	Surface	Surface	25.85761843
48	49	21.93732623	Surface	Surface	26.58801637
48	50	36.93237329	Surface	Surface	33.34284171
48	51	48.30680795	Surface	Surface	31.22698222
48	52	67.06347241	Surface	Surface	38.88528428
48	53	76.10096032	Surface	Surface	34.69810432
48	54	98.70515493	Surface	Surface	37.63108829
48	55	101.8496995	Surface	Surface	31.68930154
48	56	121.3415229	Surface	Surface	32.92592979
48	57	139.5437555	Surface	Surface	36.1676646
48	58	157.0461479	Surface	Surface	29.87481169
48	59	161.4236593	Surface	Surface	33.73144298
48	60	171.8663477	Surface	Surface	36.43931673
49	50	15.08113356	Surface	Surface	28.33162282
49	51	26.88660575	Surface	Surface	24.47851042
49	52	45.20606987	Surface	Surface	34.70546436
49	53	54.17783089	Surface	Surface	30.6215052
49	54	76.76971482	Surface	Surface	35.40859985
49	55	79.91949316	Surface	Surface	33.9607319
49	56	99.74828207	Surface	Surface	25.44776007
49	57	118.4847981	Surface	Surface	32.48306229
49	58	136.4373426	Surface	Surface	28.72653813
49	59	140.8752858	Surface	Surface	30.3244331
49	60	151.081231	Surface	Surface	30.86392797
50	51	12.20537655	Surface	Surface	33.72702143
50	52	30.13862068	Surface	Surface	39.34063718
50	53	39.19317535	Surface	Surface	34.15038069
50	54	61.83242326	Surface	Surface	40.64173385
50	55	65.09828217	Surface	Surface	41.52352132
50	56	85.64698882	Surface	Surface	30.52767653
50	57	105.0925268	Surface	Surface	38.17124966
50	58	123.5376493	Surface	Surface	35.8932483
50	59	128.0312781	Surface	Surface	35.91381725
50	60	137.9328955	Surface	Surface	32.60379148
51	52	19.46298021	Surface	Surface	30.17789376
51	53	28.90569466	Surface	Surface	27.81122023
51	54	51.44721931	Surface	Surface	33.93473615
51	55	55.07138365	Surface	Surface	30.75322819
51	56	77.04932778	Surface	Surface	24.05429376
51	57	97.51469411	Surface	Surface	30.53502622
51	58	116.5504352	Surface	Surface	25.81156637
51	59	121.0946989	Surface	Surface	26.55065962
51	60	130.5235107	Surface	Surface	27.40612381
52	53	9.47227066	Surface	Surface	23.52785809
52	54	31.99757785	Surface	Surface	24.79066161
52	55	35.61816667	Surface	Surface	31.09335851
52	56	58.11401364	Surface	Surface	26.33404408
52	57	79.18247316	Surface	Surface	28.93048972
52	58	98.58812773	Surface	Surface	28.75428136
52	59	103.1512836	Surface	Surface	27.71040607
52	60	112.1681203	Surface	Surface	24.6053324
53	54	22.66277869	Surface	Surface	22.13001399
53	55	26.16680334	Surface	Surface	27.26113179
53	56	48.81049968	Surface	Surface	22.76559411
53	57	70.14394669	Surface	Surface	25.59140965
53	58	89.69770465	Surface	Surface	26.45303528
53	59	94.26225202	Surface	Surface	25.29097756
53	60	103.0711275	Surface	Surface	20.65073667
54	55	4.647554256	Surface	Surface	26.72841782
54	56	29.43830044	Surface	Surface	30.26705023
54	57	51.81552153	Surface	Surface	25.54073722
54	58	71.71687276	Surface	Surface	28.22285312
54	59	76.21188144	Surface	Surface	29.59687552
54	60	83.86219773	Surface	Surface	26.96379113
55	56	24.80091264	Surface	Surface	31.03608834
55	57	47.17088159	Surface	Surface	25.69872404
55	58	67.0726104	Surface	Surface	25.71175326
55	59	71.569827	Surface	Surface	32.02131586
55	60	79.27308994	Surface	Surface	30.68258444
56	57	22.4019117	Surface	Surface	28.05545558
56	58	42.29332857	Surface	Surface	28.08232437
56	59	46.77799439	Surface	Surface	22.48856706
56	60	54.62210931	Surface	Surface	24.64289285
57	58	19.90198726	Surface	Surface	26.52342325
57	59	24.41079595	Surface	Surface	30.47723219
57	60	33.01569863	Surface	Surface	27.84453408
58	59	4.564693701	Surface	Surface	28.58339343
58	60	15.19989221	Surface	Surface	25.97563507
59	60	11.48311645	Surface	Surface	28.54375352
1	2	10.10648629	Deep	Shallow subsurface	20.94671713
1	3	28.25796439	Deep	Shallow subsurface	20.76711731
1	4	47.61544412	Deep	Shallow subsurface	18.36180883
1	5	58.85946294	Deep	Shallow subsurface	27.4059093
1	6	73.55524788	Deep	Shallow subsurface	22.64535804
1	7	87.06997825	Deep	Shallow subsurface	25.30883991
1	8	102.2829382	Deep	Shallow subsurface	29.12570384
1	9	122.206354	Deep	Shallow subsurface	30.94170495
1	10	138.5354625	Deep	Shallow subsurface	24.91006951
1	11	156.9523329	Deep	Shallow subsurface	23.89120366
1	12	178.0420697	Deep	Shallow subsurface	28.57646394
1	13	201.6005194	Deep	Shallow subsurface	23.48061196
1	14	227.2011724	Deep	Shallow subsurface	29.75184059
1	15	246.7396651	Deep	Shallow subsurface	23.70327059
1	16	262.8044668	Deep	Shallow subsurface	23.03550662
1	17	284.1077048	Deep	Shallow subsurface	25.75584341
1	18	307.8393819	Deep	Shallow subsurface	29.29564759
1	19	329.5327081	Deep	Shallow subsurface	22.52521747
1	20	349.673269	Deep	Shallow subsurface	28.74529993
1	21	356.7704178	Deep	Shallow subsurface	28.26433759
1	22	374.3426741	Deep	Shallow subsurface	23.53621252
1	23	389.843226	Deep	Shallow subsurface	26.54502882
1	24	403.8103918	Deep	Shallow subsurface	34.89918165
1	25	409.5609904	Deep	Shallow subsurface	29.09040597
1	26	423.5184924	Deep	Shallow subsurface	25.0079317
1	27	436.9448526	Deep	Shallow subsurface	27.36103724
1	28	455.7387838	Deep	Shallow subsurface	30.52897241
1	29	476.0392933	Deep	Shallow subsurface	30.26264519
1	30	488.0409304	Deep	Shallow subsurface	32.524367
1	31	509.7584327	Deep	Shallow subsurface	37.56265696
1	32	530.6215785	Deep	Shallow subsurface	42.4193498
1	33	552.1228693	Deep	Shallow subsurface	34.77120299
1	34	574.3947786	Deep	Shallow subsurface	34.87305807
1	35	596.9239916	Deep	Shallow subsurface	32.44849279
1	36	640.4532381	Deep	Shallow subsurface	35.40017834
1	37	661.6027389	Deep	Shallow subsurface	29.85631213
1	38	664.3532204	Deep	Shallow subsurface	37.48472419
1	39	688.7119861	Deep	Shallow subsurface	35.77382726
1	40	712.8752931	Deep	Shallow subsurface	30.73994528
1	41	725.001922	Deep	Shallow subsurface	39.73370492
1	42	743.5378843	Deep	Shallow subsurface	29.81889902
1	43	754.0557975	Deep	Shallow subsurface	32.57974384
1	44	773.1090806	Deep	Shallow subsurface	34.32932659
1	45	778.8870015	Deep	Shallow subsurface	35.0151459
1	46	799.3134504	Deep	Shallow subsurface	35.15548078
1	47	819.5350219	Deep	Shallow subsurface	29.55364451
1	48	843.2164368	Deep	Shallow subsurface	31.02470243
1	49	864.7013877	Deep	Shallow subsurface	33.87321754
1	50	878.9351544	Deep	Shallow subsurface	32.01102549
1	51	888.4684542	Deep	Shallow subsurface	39.75718458
1	52	907.9238235	Deep	Shallow subsurface	45.48805744
1	53	917.3740007	Deep	Shallow subsurface	43.49736418
1	54	939.8353911	Deep	Shallow subsurface	43.21918699
1	55	943.5396347	Deep	Shallow subsurface	42.81554879
1	56	964.4485269	Deep	Shallow subsurface	43.15772192
1	57	982.5793282	Deep	Shallow subsurface	39.4101118
1	58	999.3262151	Deep	Shallow subsurface	38.81304801
1	59	1003.546557	Deep	Shallow subsurface	37.46135627
1	60	1014.391542	Deep	Shallow subsurface	41.34315262
2	3	18.15173038	Deep	Shallow subsurface	21.49286008
2	4	37.53608796	Deep	Shallow subsurface	21.40536715
2	5	48.84550602	Deep	Shallow subsurface	24.90012907
2	6	63.76453397	Deep	Shallow subsurface	22.60556857
2	7	77.45644003	Deep	Shallow subsurface	26.86869451
2	8	92.89932418	Deep	Shallow subsurface	28.90156731
2	9	112.9206711	Deep	Shallow subsurface	31.46143272
2	10	129.3301654	Deep	Shallow subsurface	27.72917203
2	11	147.7769345	Deep	Shallow subsurface	24.41644725
2	12	168.8761075	Deep	Shallow subsurface	28.41648266
2	13	192.4089677	Deep	Shallow subsurface	24.82992382
2	14	217.9964245	Deep	Shallow subsurface	31.36823222
2	15	237.5409349	Deep	Shallow subsurface	23.55249759
2	16	253.602577	Deep	Shallow subsurface	25.68011389
2	17	274.9169517	Deep	Shallow subsurface	28.85830507
2	18	298.6273716	Deep	Shallow subsurface	31.65270265
2	19	320.2616159	Deep	Shallow subsurface	26.74628246
2	20	340.3809717	Deep	Shallow subsurface	30.60262947
2	21	347.4557267	Deep	Shallow subsurface	29.54362941
2	22	364.9787435	Deep	Shallow subsurface	24.05562461
2	23	380.4381739	Deep	Shallow subsurface	26.69253069
2	24	394.3928449	Deep	Shallow subsurface	35.44467388
2	25	400.1493405	Deep	Shallow subsurface	31.9533319
2	26	414.090173	Deep	Shallow subsurface	29.0249895
2	27	427.4936096	Deep	Shallow subsurface	28.55589053
2	28	446.2918716	Deep	Shallow subsurface	28.57404588
2	29	466.6205986	Deep	Shallow subsurface	31.09825402
2	30	478.6379946	Deep	Shallow subsurface	33.4235051
2	31	500.3755507	Deep	Shallow subsurface	35.99594545
2	32	521.2634224	Deep	Shallow subsurface	42.13074792
2	33	542.796405	Deep	Shallow subsurface	34.4209691
2	34	565.0835499	Deep	Shallow subsurface	34.96089428
2	35	587.6269677	Deep	Shallow subsurface	31.17729885
2	36	631.1821728	Deep	Shallow subsurface	34.36385057
2	37	652.3389769	Deep	Shallow subsurface	30.51519581
2	38	655.0883977	Deep	Shallow subsurface	36.08228503
2	39	679.4459715	Deep	Shallow subsurface	35.64003917
2	40	703.6158437	Deep	Shallow subsurface	29.33257594
2	41	715.7622282	Deep	Shallow subsurface	33.51461024
2	42	734.3105746	Deep	Shallow subsurface	26.96919536
2	43	744.8329747	Deep	Shallow subsurface	31.67096045
2	44	763.9077107	Deep	Shallow subsurface	32.77297736
2	45	769.6946918	Deep	Shallow subsurface	31.90098695
2	46	790.1489392	Deep	Shallow subsurface	28.4594385
2	47	810.3983647	Deep	Shallow subsurface	29.23347394
2	48	834.0872347	Deep	Shallow subsurface	26.78821437
2	49	855.5494089	Deep	Shallow subsurface	28.50275019
2	50	869.7585149	Deep	Shallow subsurface	31.36769373
2	51	879.2553406	Deep	Shallow subsurface	36.82464456
2	52	898.7079712	Deep	Shallow subsurface	38.49556658
2	53	908.1610059	Deep	Shallow subsurface	39.21251534
2	54	930.6086647	Deep	Shallow subsurface	36.43089952
2	55	934.3252667	Deep	Shallow subsurface	36.58901691
2	56	955.2931882	Deep	Shallow subsurface	36.484838
2	57	973.4827732	Deep	Shallow subsurface	33.62596471
2	58	990.2780369	Deep	Shallow subsurface	32.71282325
2	59	994.506205	Deep	Shallow subsurface	32.73418404
2	60	1005.334166	Deep	Shallow subsurface	38.48015876
3	4	19.5304485	Deep	Shallow subsurface	20.09230888
3	5	31.04949852	Deep	Shallow subsurface	26.4500853
3	6	46.57962419	Deep	Shallow subsurface	17.88896421
3	7	60.66194235	Deep	Shallow subsurface	20.17624243
3	8	76.58614031	Deep	Shallow subsurface	23.12652784
3	9	96.73500037	Deep	Shallow subsurface	25.22433099
3	10	113.2625709	Deep	Shallow subsurface	21.34016351
3	11	131.7186662	Deep	Shallow subsurface	20.63715679
3	12	152.7891493	Deep	Shallow subsurface	23.13602086
3	13	176.2274267	Deep	Shallow subsurface	19.70428961
3	14	201.7547597	Deep	Shallow subsurface	26.67026778
3	15	221.2917862	Deep	Shallow subsurface	20.16596827
3	16	237.3331344	Deep	Shallow subsurface	21.70113004
3	17	258.654176	Deep	Shallow subsurface	23.10099531
3	18	282.3073104	Deep	Shallow subsurface	26.20004829
3	19	303.8129465	Deep	Shallow subsurface	22.96316183
3	20	323.8817721	Deep	Shallow subsurface	25.61120609
3	21	330.9095758	Deep	Shallow subsurface	24.87962851
3	22	348.3295069	Deep	Shallow subsurface	22.4334555
3	23	363.7034797	Deep	Shallow subsurface	22.65313714
3	24	377.6300017	Deep	Shallow subsurface	30.42138886
3	25	383.39667	Deep	Shallow subsurface	28.62411052
3	26	397.301644	Deep	Shallow subsurface	23.17237817
3	27	410.6574455	Deep	Shallow subsurface	24.15607845
3	28	429.4605894	Deep	Shallow subsurface	26.23593187
3	29	449.8406274	Deep	Shallow subsurface	25.17554493
3	30	461.8865721	Deep	Shallow subsurface	28.65015221
3	31	483.6594461	Deep	Shallow subsurface	32.31282439
3	32	504.5918862	Deep	Shallow subsurface	38.03513277
3	33	526.1827887	Deep	Shallow subsurface	31.58022263
3	34	548.4961436	Deep	Shallow subsurface	31.09467272
3	35	571.0638912	Deep	Shallow subsurface	27.19218907
3	36	614.6636024	Deep	Shallow subsurface	30.3276837
3	37	635.832055	Deep	Shallow subsurface	26.03916683
3	38	638.5791672	Deep	Shallow subsurface	29.73620474
3	39	662.9320384	Deep	Shallow subsurface	31.32141945
3	40	687.112147	Deep	Shallow subsurface	25.92424489
3	41	699.294973	Deep	Shallow subsurface	32.00426791
3	42	717.8652031	Deep	Shallow subsurface	23.68354553
3	43	728.3952216	Deep	Shallow subsurface	28.9752526
3	44	747.5090295	Deep	Shallow subsurface	27.27869978
3	45	753.312693	Deep	Shallow subsurface	32.22218494
3	46	773.8178889	Deep	Shallow subsurface	28.5054785
3	47	794.1183585	Deep	Shallow subsurface	26.07976253
3	48	817.8195269	Deep	Shallow subsurface	27.52813737
3	49	839.2372512	Deep	Shallow subsurface	29.32526194
3	50	853.3989402	Deep	Shallow subsurface	28.87399512
3	51	862.8264222	Deep	Shallow subsurface	33.25975919
3	52	882.2727498	Deep	Shallow subsurface	40.13758942
3	53	891.7306307	Deep	Shallow subsurface	37.83624271
3	54	914.1512086	Deep	Shallow subsurface	37.35946781
3	55	917.8908769	Deep	Shallow subsurface	37.79836305
3	56	938.9686929	Deep	Shallow subsurface	37.90340301
3	57	957.2676898	Deep	Shallow subsurface	32.66139191
3	58	974.1527769	Deep	Shallow subsurface	33.44788839
3	59	978.3953824	Deep	Shallow subsurface	32.42284243
3	60	989.1908481	Deep	Shallow subsurface	37.08005536
4	5	11.65887821	Deep	Shallow subsurface	26.87255747
4	6	27.77425278	Deep	Shallow subsurface	17.93589578
4	7	42.13380236	Deep	Shallow subsurface	21.29295573
4	8	58.42971527	Deep	Shallow subsurface	24.94661275
4	9	78.54748239	Deep	Shallow subsurface	27.9409505
4	10	95.10216756	Deep	Shallow subsurface	22.17739296
4	11	113.4927702	Deep	Shallow subsurface	19.65971283
4	12	134.4770813	Deep	Shallow subsurface	21.62331403
4	13	157.7860579	Deep	Shallow subsurface	21.03008197
4	14	183.2279232	Deep	Shallow subsurface	29.49439858
4	15	202.7387605	Deep	Shallow subsurface	19.56692171
4	16	218.7500534	Deep	Shallow subsurface	20.81185955
4	17	240.0612282	Deep	Shallow subsurface	23.94651763
4	18	263.6557029	Deep	Shallow subsurface	28.41074054
4	19	285.0534315	Deep	Shallow subsurface	22.89291284
4	20	305.0774	Deep	Shallow subsurface	26.85986994
4	21	312.0686086	Deep	Shallow subsurface	25.82507709
4	22	329.4098983	Deep	Shallow subsurface	23.5863904
4	23	344.7209102	Deep	Shallow subsurface	25.16020154
4	24	358.6255041	Deep	Shallow subsurface	31.55390378
4	25	364.3980167	Deep	Shallow subsurface	29.9750224
4	26	378.2764414	Deep	Shallow subsurface	25.85744612
4	27	391.5986264	Deep	Shallow subsurface	27.18661246
4	28	410.4024053	Deep	Shallow subsurface	25.80939884
4	29	430.8136326	Deep	Shallow subsurface	26.99969316
4	30	442.8770482	Deep	Shallow subsurface	31.89113423
4	31	464.6709274	Deep	Shallow subsurface	34.21229061
4	32	485.6309864	Deep	Shallow subsurface	39.19280032
4	33	507.2588839	Deep	Shallow subsurface	31.61667083
4	34	529.5878432	Deep	Shallow subsurface	33.78910076
4	35	552.1700687	Deep	Shallow subsurface	29.00014935
4	36	595.7965051	Deep	Shallow subsurface	34.06769807
4	37	616.9712507	Deep	Shallow subsurface	29.45329967
4	38	619.7165502	Deep	Shallow subsurface	32.41699814
4	39	644.064327	Deep	Shallow subsurface	35.56622374
4	40	668.2497625	Deep	Shallow subsurface	27.64307048
4	41	680.4568983	Deep	Shallow subsurface	37.24250556
4	42	699.0410547	Deep	Shallow subsurface	28.04067449
4	43	709.575679	Deep	Shallow subsurface	30.75346698
4	44	728.7155019	Deep	Shallow subsurface	31.15123512
4	45	734.53048	Deep	Shallow subsurface	35.36989982
4	46	755.0702605	Deep	Shallow subsurface	32.81580047
4	47	775.4056959	Deep	Shallow subsurface	28.18540607
4	48	799.114215	Deep	Shallow subsurface	30.07882745
4	49	820.4992152	Deep	Shallow subsurface	33.55446355
4	50	834.6268466	Deep	Shallow subsurface	31.4598054
4	51	844.0057008	Deep	Shallow subsurface	38.35792257
4	52	863.446817	Deep	Shallow subsurface	44.99960494
4	53	872.9076266	Deep	Shallow subsurface	43.12876543
4	54	895.3086938	Deep	Shallow subsurface	41.77048015
4	55	899.0640275	Deep	Shallow subsurface	41.61030008
4	56	920.2172685	Deep	Shallow subsurface	42.86316134
4	57	938.5928892	Deep	Shallow subsurface	37.91924233
4	58	955.5417755	Deep	Shallow subsurface	37.21100482
4	59	959.7946442	Deep	Shallow subsurface	37.06441989
4	60	970.5661461	Deep	Shallow subsurface	41.11521344
5	6	16.37101943	Deep	Shallow subsurface	24.08812
5	7	30.7716123	Deep	Shallow subsurface	29.12893226
5	8	47.18296041	Deep	Shallow subsurface	32.06093042
5	9	67.21821823	Deep	Shallow subsurface	34.23400235
5	10	83.75467116	Deep	Shallow subsurface	32.06745962
5	11	102.0965242	Deep	Shallow subsurface	28.95992733
5	12	123.032847	Deep	Shallow subsurface	29.59061155
5	13	146.2869526	Deep	Shallow subsurface	29.36991859
5	14	171.695417	Deep	Shallow subsurface	37.79060314
5	15	191.1951047	Deep	Shallow subsurface	30.06292034
5	16	207.1956871	Deep	Shallow subsurface	32.25205055
5	17	228.5018061	Deep	Shallow subsurface	33.21698954
