18	PWY-8152	androstenedione degradation II (anaerobic)
18	PWY-8243	colanic acid (Escherichia coli K12) biosynthesis
16	METHANOGENESIS-PWY	methanogenesis from H2 and CO2
16	P184-PWY	protocatechuate degradation I (meta-cleavage pathway)
16	PPGPPMET-PWY	ppGpp metabolism
16	PWY0-1338	polymyxin resistance
16	PWY-1186	L-homomethionine biosynthesis
16	PWY1G-0	mycothiol biosynthesis
16	PWY2DNV-4	lipid A-core biosynthesis (H. pylori)
16	PWY-5068	chlorophyll cycle
16	PWY-5132	lupulone and humulone biosynthesis
16	PWY-5133	colupulone and cohumulone biosynthesis
16	PWY-5427	naphthalene degradation (aerobic)
16	PWY-5737	(5R)-carbapenem carboxylate biosynthesis
16	PWY-5826	hypoglycin biosynthesis
16	PWY-5874	heme degradation I
16	PWY-5936	xyloglucan biosynthesis
16	PWY-5972	stearate biosynthesis I (animals)
16	PWY-5979	3-amino-5-hydroxybenzoate biosynthesis
16	PWY-5989	stearate biosynthesis II (bacteria and plants)
16	PWY-6048	methylthiopropanoate degradation I (cleavage)
16	PWY-6094	3,4,6-trichlorocatechol degradation
16	PWY-6322	phosphinothricin tripeptide biosynthesis
16	PWY-6344	L-arginine degradation XIV (oxidative Stickland reaction)
16	PWY66-375	leukotriene biosynthesis
16	PWY-6643	coenzyme M biosynthesis II
16	PWY-6722	candicidin biosynthesis
16	PWY-6766	salicin biosynthesis
16	PWY-6902	chitin degradation II (Vibrio)
16	PWY-6986	alginate degradation
16	PWY-7165	L-ascorbate biosynthesis VIII (engineered pathway)
16	PWY-7339	10-trans-heptadecenoyl-CoA degradation (MFE-dependent, yeast)
16	PWY-7492	paspaline biosynthesis
16	PWY-7562	3,6-anhydro-&alpha;-L-galactopyranose degradation
16	PWY-7710	FeMo cofactor biosynthesis
16	PWY-7717	3-hydroxy-4-methyl-anthranilate biosynthesis I
16	PWY-7735	echinomycin and triostin A biosynthesis
16	PWY-7784	reductive acetyl coenzyme A pathway II (autotrophic methanogens)
16	PWY-7797	nocardicin A biosynthesis
16	PWY-7818	type IV lipoteichoic acid biosynthesis (S. pneumoniae)
16	PWY-7857	adlupulone and adhumulone biosynthesis
16	PWY-7858	(5Z)-dodecenoate biosynthesis II
16	PWY-7894	procollagen hydroxylation and glycosylation
16	PWY-8033	aureothin biosynthesis
16	PWY-8034	spectinabilin biosynthesis
16	PWY-8055	palmitoyl ethanolamide biosynthesis
16	PWY-8192	Salmonella enterica serotype O:4 O antigen biosynthesis (group B1)
16	PWY-8195	Salmonella enterica serotype O:9 O antigen biosynthesis
16	PWY-8197	Salmonella enterica serotype O:9,46 O antigen biosynthesis
16	PWY-8198	Salmonella enterica serotype O:2 O antigen biosynthesis
16	PWY-81	toluene degradation to benzoyl-CoA (anaerobic)
16	PWY-8205	Escherichia coli serotype O:77/Salmonella enterica serotype O:6,14 O antigen biosynthesis
16	PWY-8218	Escherichia coli serotype O:56 O antigen biosynthesis
16	PWY-8228	Porphyromonas gingivalis O-LPS antigen biosynthesis
16	PWY-8230	Salmonella enterica serotype O:13 O antigen biosynthesis
16	PWY-8244	Escherichia coli serotype O:177 O antigen biosynthesis
16	PWY-8252	Escherichia coli serotype O:50 O antigen biosynthesis
16	PWY-8253	Escherichia coli serotype O:149/Shigella boydii serotype O1 O antigen biosynthesis
16	PWY-8280	stearate biosynthesis IV
16	PWY-8357	protectin biosynthesis
16	PWY-8419	L-canavanine degradation II
16	PWYQT-4476	indole glucosinolate activation (herbivore attack)
16	RUMP-PWY	formaldehyde oxidation I
15	PWY-1121	suberin monomers biosynthesis
15	PWY-3162	L-tryptophan degradation V (side chain pathway)
15	PWY-5744	glyoxylate assimilation
15	PWY-7376	cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)
15	PWY-7897	flavonoid di-C-glucosylation
15	PWY-8239	cholesterol biosynthesis (diatoms)
15	PWY-8411	representative whole plasma arachidonate-derived icosanoids II
14	14DICHLORBENZDEG-PWY	1,4-dichlorobenzene degradation
14	CENTBENZCOA-PWY	benzoyl-CoA degradation II (anaerobic)
14	P181-PWY	nicotine degradation I (pyridine pathway)
14	P562-PWY	myo-inositol degradation I
14	PWY2B4Q-3	Brucella abortus O antigen biosynthesis
14	PWY2B4Q-8	lipid A-core biosynthesis (Brucella)
14	PWY-4661	1D-myo-inositol hexakisphosphate biosynthesis III (Spirodela polyrrhiza)
14	PWY-5710	capsaicin biosynthesis
14	PWY-6133	(S)-reticuline biosynthesis II
14	PWY-6185	4-methylcatechol degradation (ortho cleavage)
14	PWY-6200	2,4,5-trichlorophenoxyacetate degradation
14	PWY-6372	1D-myo-inositol hexakisphosphate biosynthesis IV (Dictyostelium)
14	PWY-6527	stachyose degradation
14	PWY-6679	jadomycin biosynthesis
14	PWY-6801	volatile esters biosynthesis (during fruit ripening)
14	PWY-6976	dTDP-&beta;-L-mycarose biosynthesis
14	PWY-7031	protein N-glycosylation (bacterial)
14	PWY-7187	pyrimidine deoxyribonucleotides de novo biosynthesis II
14	PWY-7294	D-xylose degradation IV
14	PWY-7456	&beta;-(1,4)-mannan degradation
14	PWY-7517	brassicicene C biosynthesis
14	PWY-7703	2,4-xylenol degradation to protocatechuate
14	PWY-7724	icosapentaenoate biosynthesis III (8-desaturase, mammals)
14	PWY-7737	thiocoraline biosynthesis
14	PWY-7807	glyphosate degradation III
14	PWY-7884	lipoprotein posttranslational modification
14	PWY-7930	pyoluteorin biosynthesis
14	PWY-7935	spongiadioxin C biosynthesis
14	PWY-7991	toxoflavin biosynthesis
14	PWY-8049	pederin biosynthesis
14	PWY-8206	Salmonella enterica serotype O:18 O antigen biosynthesis
14	PWY-8208	Salmonella enterica serotype O:6,7 O antigen biosynthesis
14	PWY-8221	Escherichia coli serotype O:111/Salmonella enterica serotype O:35 O antigen biosynthesis
14	PWY-8224	Escherichia coli serotype O:157/Salmonella enterica serotype O:30 O antigen biosynthesis
14	PWY-8226	Escherichia coli serotype O:152 O antigen biosynthesis
14	PWY-8236	Salmonella enterica serotype O:39 O antigen biosynthesis
14	PWY-8241	Escherichia coli serotype O:71/Salmonella enterica serotype O:28ac O antigen biosynthesis
14	PWY-8251	Escherichia coli serotype O:2 O antigen biosynthesis
14	PWY-8320	(3R)-N-[(2S)-1-hydroxy-6-[(3R)-3-isocyanobutanamido]hexan-2-yl]-3-isocyanobutanamide biosynthesis
14	PWY-8387	microcin C biosynthesis
14	PWY-8398	&alpha;-linolenate metabolites biosynthesis
14	PWY-922	mevalonate pathway I (eukaryotes and bacteria)
14	PYRIDNUCSAL-PWY	NAD salvage pathway I (PNC VI cycle)
13	P241-PWY	coenzyme B biosynthesis
13	PWY-7377	cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)
13	PWY-8443	cyclosporin A biosynthesis
12	GAMMAHEXCHLORDEG-PWY	&gamma;-hexachlorocyclohexane degradation
12	PWY-5140	cannabinoid biosynthesis
12	PWY-5353	arachidonate biosynthesis I (6-desaturase, lower eukaryotes)
12	PWY-5856	ubiquinol-9 biosynthesis (early decarboxylation)
12	PWY-5857	ubiquinol-10 biosynthesis (early decarboxylation)
12	PWY-6341	guaiacylglycerol-&beta;-guaiacyl ether degradation
12	PWY-6352	3-phosphoinositide biosynthesis
12	PWY-6572	chondroitin sulfate degradation I (bacterial)
12	PWY66-425	L-lysine degradation II (L-pipecolate pathway)
12	PWY-6659	fusicoccin A biosynthesis
12	PWY-6660	2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis
12	PWY-6708	ubiquinol-8 biosynthesis (early decarboxylation)
12	PWY-6955	lincomycin A biosynthesis
12	PWY-7290	Escherichia coli serotype O:86 O antigen biosynthesis
12	PWY-7524	mevalonate pathway III (Thermoplasma)
12	PWY-7530	Escherichia coli serotype O:104 O antigen biosynthesis
12	PWY-7741	phthiocerol biosynthesis
12	PWY-7769	phosalacine biosynthesis
12	PWY-7770	indolmycin biosynthesis
12	PWY-7805	(aminomethyl)phosphonate degradation
12	PWY-7888	tRNA-uridine 2-thiolation (cytoplasmic)
12	PWY-7987	vanchrobactin biosynthesis
12	PWY-8053	anandamide biosynthesis II
12	PWY-8193	Salmonella enterica serotype O:8 O antigen biosynthesis
12	PWY-8217	Escherichia coli serotype O:55/Salmonella enterica serotype O:50 O antigen biosynthesis
12	PWY-8219	Escherichia coli serotype O:107 O antigen biosynthesis
12	PWY-8220	Escherichia coli serotype O:117 O antigen biosynthesis
12	PWY-8222	Escherichia coli serotype O:128 O antigen biosynthesis
12	PWY-8231	Escherichia coli serotype O:127 O antigen biosynthesis
12	PWY-8232	Shigella boydii serotype 6 O antigen biosynthesis
12	PWY-8235	Escherichia coli serotype O:21/Salmonella enterica serotype O:38 O antigen biosynthesis
12	PWY-8237	Escherichia coli serotype O:1B/Salmonella enterica serotype O:42 O antigen biosynthesis
12	PWY-8242	Escherichia coli serotype O:51/Salmonella enterica serotype O:57 O antigen biosynthesis
12	PWY-8257	Escherichia coli serotype O:52 O antigen biosynthesis
12	PWY-8427	2-allylmalonyl-CoA biosynthesis
12	PWY-8437	furaquinocin biosynthesis
11	CHLOROPHYLL-SYN	3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)
11	PCPDEG-PWY	pentachlorophenol degradation
11	PWY-5055	nicotinate degradation III
11	PWY-5644	4-nitrotoluene degradation II
11	PWY-5645	4-chloronitrobenzene degradation
11	PWY-5870	ubiquinol-8 biosynthesis (late decarboxylation)
11	PWY-6767	4,4'-diapolycopenedioate biosynthesis
11	PWY-6948	sitosterol degradation to androstenedione
11	PWY-7128	nicotine degradation III (VPP pathway)
11	PWY-7159	3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)
11	PWY-7161	polymethylated quercetin biosynthesis
11	PWY-7407	aurachin A, B, C and D biosynthesis
11	PWY-7569	arginomycin biosynthesis
11	PWY-7659	viridicatumtoxin biosynthesis
11	PWY-7745	p-HBAD biosynthesis
11	PWY-7746	mycobacterial sulfolipid biosynthesis
11	PWY-7821	tunicamycin biosynthesis
11	PWY-7833	biosynthesis of Lewis epitopes (H. pylori)
11	PWY-8040	ansatrienin biosynthesis
11	PWY-8044	cyclohexane-1-carboxyl-CoA biosynthesis
11	PWY-8212	Escherichia coli serotype O:8 O antigen biosynthesis
11	PWY-8233	Escherichia coli serotype O:169 O antigen biosynthesis
11	PWYQT-4473	glucosinolate biosynthesis from tetrahomomethionine
11	PWYQT-4474	glucosinolate biosynthesis from pentahomomethionine
11	PWYQT-4475	glucosinolate biosynthesis from hexahomomethionine
10	CODH-PWY	reductive acetyl coenzyme A pathway I (homoacetogenic bacteria)
10	LIPA-CORESYN-PWY	lipid A-core biosynthesis (E. coli K-12)
10	PWY-2821	glucosinolate biosynthesis from phenylalanine
10	PWY-5048	rosmarinic acid biosynthesis I
10	PWY-7485	tetracenomycin C biosynthesis
10	PWY-7570	blasticidin S biosynthesis
10	PWY-7671	saframycin A biosynthesis
10	PWY-7901	glucosinolate biosynthesis from tyrosine
10	PWY-7905	Escherichia coli serotype O:9a O antigen biosynthesis
10	PWY-8047	bryostatin biosynthesis
10	PWY-8250	Escherichia coli serotype O:9 O antigen biosynthesis
10	PWY-8368	clorobiocin biosynthesis
10	PWYQT-4472	glucosinolate biosynthesis from trihomomethionine
10	PWYQT-4477	indole glucosinolate activation (intact plant cell)
9	PWY185E-1	mycobactin biosynthesis
9	PWY-3581	(S)-reticuline biosynthesis I
9	PWY-5317	tropane alkaloids biosynthesis
9	PWY-5971	palmitate biosynthesis II (type II fatty acid synthase)
9	PWY-6519	8-amino-7-oxononanoate biosynthesis I
9	PWY-7654	(8E,10E)-dodeca-8,10-dienol biosynthesis
9	PWY-7690	holomycin biosynthesis
9	PWY-7799	Arg/N-end rule pathway (eukaryotic)
9	PWY-7831	ABH and Lewis epitopes biosynthesis from type 2 precursor disaccharide
9	PWY-7988	baumannoferrin biosynthesis
9	PWY-8026	sterol biosynthesis (methylotrophs)
8	PWY-7547	prodigiosin biosynthesis
8	PWY-8051	anandamide biosynthesis I
8	PWY-8117	colibactin biosynthesis
8	PWY-8173	anteiso-branched-chain fatty acid biosynthesis
8	PWY-8174	odd iso-branched-chain fatty acid biosynthesis
8	PWY-8175	even iso-branched-chain fatty acid biosynthesis
8	TEICHOICACID-PWY	poly(glycerol phosphate) wall teichoic acid biosynthesis
7	PWY-1187	glucosinolate biosynthesis from homomethionine
7	PWY-601	glucosinolate biosynthesis from tryptophan
7	PWY-6682	dehydrophos biosynthesis
7	PWY-7072	hopanoid biosynthesis (bacteria)
7	PWY-7815	poly(ribitol phosphate) wall teichoic acid biosynthesis I (B. subtilis)
7	PWY-8122	mycofactocin biosynthesis
7	PWY-8210	pyrrolomycin biosynthesis
7	PWY-8343	leinamycin biosynthesis
7	PWY-8424	ascomycin biosynthesis
6	PWY-321	cutin biosynthesis
6	PWY66-201	nicotine degradation IV
6	PWY-6829	tRNA methylation (yeast)
6	PWY-7045	mithramycin biosynthesis
6	PWY-7816	poly(ribitol phosphate) wall teichoic acid biosynthesis II (S. aureus)
6	PWY-8360	hectochlorin biosynthesis
6	PWY-8379	sibiromycin biosynthesis
6	PWYQT-4471	glucosinolate biosynthesis from dihomomethionine
5	PWY-5940	streptomycin biosynthesis
5	PWY-6397	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis
4	PWY66-430	tetradecanoate biosynthesis (mitochondria)
4	PWY-7100	spinosyn biosynthesis
4	PWY-8151	cholesterol degradation to androstenedione III (anaerobic)
3	PWY-8279	palmitate biosynthesis III
3	PWY-8438	corallopyronin A biosynthesis
0	2OXOBUTYRATECAT-PWY	2-oxobutanoate degradation II
0		3105/3156: Checking for pathway PWY1 Oxidase test
0		3106/3156: Checking for pathway PWY2 Catalase test
0		3108/3156: Checking for pathway PWY4 arginine deiminase test
0		3109/3156: Checking for pathway 2FLHYD 2-fucosyllactose degradation
0		3110/3156: Checking for pathway LNT-DEGRADATION Lacto-N-tetraose degradation
0		3113/3156: Checking for pathway MASS-SYNTHESIS massetolide A biosynthesis
0		3114/3156: Checking for pathway VISC-SYNTHESIS viscosin biosynthesis
0		3115/3156: Checking for pathway AGMA-TRANSP Agmatine Transport
0		3116/3156: Checking for pathway AGMA-PROD Agmatine extracellular biosynthesis
0		3117/3156: Checking for pathway NADP-RED-FD-NADH Coupled NADP reduction via ferredoxin and NADH
0		3118/3156: Checking for pathway FD-NADH-OXIDO Ferredoxin:NAD+ oxidoreductase
0		3119/3156: Checking for pathway MQL6-NADH-OXIDO NADH:menaquinone6 oxidoreductase
0		3121/3156: Checking for pathway BACTERIOFERRITIN-PWY ferroxidase
0		3127/3156: Checking for pathway MQL-OXIDASE-PWY menaquinol oxidase (cytochrom aa3-600)
0		3130/3156: Checking for pathway MUC-GLYCAN_DEG Mucus glycans degradation
0		3131/3156: Checking for pathway AC-BUT-COATRANS acetyl-CoA fermentation to butanoate clostridia
0		3133/3156: Checking for pathway EXO-GALACTAN_DEG Extracellular galactan(2n) degradation
0		3137/3156: Checking for pathway LDH-ETF-PWY Electron bifurcating LDH/Etf complex
0		3138/3156: Checking for pathway H4SPT-SYN H4SPT-SYN
0		3139/3156: Checking for pathway NA-TRANSLOCATING-RNF Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex
0		3140/3156: Checking for pathway NA-F0F1ATPSYN Na(+)-translocating ATPase
0		3141/3156: Checking for pathway INULIN-DEGRADATION-EXO Inulin degradation(11xFru,1xGlc) (extracellular)
0		3142/3156: Checking for pathway INULIN-DEGRADATION Inulin degradation(11xFru,1xGlc) (intracellular)
0		3144/3156: Checking for pathway PYR-ACCOA-FROX Pyruvate-ferredoxin oxidorectase to acetyl-CoA
0		3145/3156: Checking for pathway LWP-GS Ljungdahl-Wood pathway (gapseq)
0		3146/3156: Checking for pathway BAI-PWY Bile acid 7alpha-dehydroxylation
0		3147/3156: Checking for pathway QUERCETIN-ANAERO-DEG Anaerobe quercetin degradation
0		3151/3156: Checking for pathway ISOBILE-BIOSYN iso-bile acids biosynthesis (NADH or NADPH dependent)
0	6-HYDROXYCINEOLE-DEGRADATION-PWY	1,8-cineole degradation
0	AEROBACTINSYN-PWY	aerobactin biosynthesis
0	ALKANEMONOX-PWY	two-component alkanesulfonate monooxygenase
0	AMMOXID-PWY	ammonia oxidation I (aerobic)
0	ARABCAT-PWY	L-arabinose degradation I
0	ARG-GLU-PWY	L-arginine degradation VII (arginase 3 pathway)
0	ARGSPECAT-PWY	spermine biosynthesis
0	ASPARAGINE-BIOSYNTHESIS	L-asparagine biosynthesis I
0	ASPARAGINE-DEG1-PWY	L-asparagine degradation I
0	ASPARAGINESYN-PWY	L-asparagine biosynthesis II
0	BGALACT-PWY	lactose degradation III
0	BSUBPOLYAMSYN-PWY	spermidine biosynthesis I
0	CAMALEXIN-SYN	camalexin biosynthesis
0	CATECHOL-ORTHO-CLEAVAGE-PWY	catechol degradation to &beta;-ketoadipate
0	CO2FORM-PWY	methanogenesis from methanol
0	CRNFORCAT-PWY	creatinine degradation I
0	CYANCAT-PWY	cyanate degradation
0	CYSTEINE-DEG-PWY	L-cysteine degradation I
0	DARABCAT-PWY	D-arabinose degradation I
0	DARABITOLUTIL-PWY	D-arabinitol degradation I
0	DESULFONATION-PWY	benzenesulfonate degradation
0	ECASYN-PWY	enterobacterial common antigen biosynthesis
0	ENTNER-DOUDOROFF-PWY	Entner-Doudoroff shunt
0	FASYN-ELONG-PWY	fatty acid elongation -- saturated
0	FESULFOX-PWY	sulfur oxidation II (Fe+3-dependent)
0	FLUORENE-DEG-9-ONE-PWY	fluorene degradation I
0	FUCCAT-PWY	L-fucose degradation I
0	GALACTCAT-PWY	D-galactonate degradation
0	GALACTITOLCAT-PWY	galactitol degradation
0	GALACTUROCAT-PWY	D-galacturonate degradation I
0	GALDEG-PWY	D-galactose degradation II
0	GLUAMCAT-PWY	N-acetylglucosamine degradation I
0	GLUCONSUPER-PWY	D-gluconate degradation
0	GLUTAMINDEG-PWY	L-glutamine degradation I
0	GLUTAMINEFUM-PWY	L-glutamine degradation II
0	GLUTATHIONESYN-PWY	glutathione biosynthesis
0	GLUT-REDOX-PWY	glutathione-glutaredoxin redox reactions
0	GLUTSYN-PWY	L-glutamate biosynthesis I
0	GLYCEROLMETAB-PWY	glycerol degradation V
0	GLYCGREAT-PWY	creatine biosynthesis
0	HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate
0	HEXPPSYN-PWY	hexaprenyl diphosphate biosynthesis
0	HISDEG-PWY	L-histidine degradation I
0	HOMOSER-THRESYN-PWY	L-threonine biosynthesis
0	IDNCAT-PWY	L-idonate degradation
0	KDO-LIPASYN-PWY	(Kdo)2-lipid A biosynthesis (E. coli)
0	KDOSYN-PWY	Kdo transfer to lipid IVA (E. coli)
0	LACTOSECAT-PWY	lactose degradation I
0	LACTOSEUTIL-PWY	lactose degradation II
0	LARABITOLUTIL-PWY	xylitol degradation I
0	LIPAS-PWY	triacylglycerol degradation
0	LIPASYN-PWY	phospholipases
0	LYXMET-PWY	L-lyxose degradation
0	MALTOSECAT-PWY	maltose degradation
0	MANNCAT-PWY	D-mannose degradation I
0	MANNIDEG-PWY	mannitol degradation I
0	MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein N-glycosylation initial phase (eukaryotic)
0	MENAQUINONESYN-PWY	menaquinol-8 biosynthesis
0	METHFORM-PWY	methyl-coenzyme M reduction to methane
0	N2FIX-PWY	nitrogen fixation I (ferredoxin)
0	NAD-BIOSYNTHESIS-III	NAD biosynthesis from nicotinamide
0	NAGLIPASYN-PWY	lipid IVA biosynthesis (E. coli)
0	NOPALINEDEG-PWY	nopaline degradation
0	OCTOPINEDEG-PWY	octopine degradation
0	ORN-AMINOPENTANOATE-CAT-PWY	L-ornithine degradation I (L-proline biosynthesis)
0	OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch) I
0	P141-PWY	atrazine degradation I (aerobic)
0	P164-PWY	purine nucleobases degradation I (anaerobic)
0	P183-PWY	catechol degradation to 2-hydroxypentadienoate I
0	P201-PWY	nitroglycerin degradation
0	P203-PWY	sulfur disproportionation I (anaerobic)
0	P222-PWY	sulfide oxidation I (to sulfur globules)
0	P261-PWY	coenzyme M biosynthesis I
0	P282-PWY	nitrite oxidation
0	P283-PWY	hydrogen oxidation I (aerobic)
0	P2-PWY	citrate lyase activation
0	P301-PWY	galena oxidation
0	P302-PWY	L-sorbose degradation
0	P303-PWY	ammonia oxidation II (anaerobic)
0	P342-PWY	orcinol degradation
0	P481-PWY	adamantanone degradation
0	P482-PWY	arsonoacetate degradation
0	P483-PWY	phosphonoacetate degradation
0	P541-PWY	glycine betaine biosynthesis IV (from glycine)
0	P561-PWY	proline betaine degradation I
0	P581-PWY	thiocyanate degradation I
0	P601-PWY	(R)-camphor degradation
0	P661-PWY	dibenzo-p-dioxin degradation
0	P662-PWY	dibenzofuran degradation
0	PARATHION-DEGRADATION-PWY	parathion degradation
0	PCEDEG-PWY2	tetrachloroethene degradation II
0	PHENYLALANINE-DEG1-PWY	L-phenylalanine degradation I (aerobic)
0	PHOSPHONOTASE-PWY	2-aminoethylphosphonate degradation I
0	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	protocatechuate degradation II (ortho-cleavage pathway)
0	PWY0-1241	ADP-L-glycero-&beta;-D-manno-heptose biosynthesis
0	PWY0-1295	pyrimidine ribonucleosides degradation
0	PWY0-1299	arginine dependent acid resistance
0	PWY0-1301	melibiose degradation
0	PWY0-1303	aminopropylcadaverine biosynthesis
0	PWY0-1305	L-glutamate degradation IX (via 4-aminobutanoate)
0	PWY0-1306	L-galactonate degradation
0	PWY0-1309	chitobiose degradation
0	PWY0-1314	fructose degradation
0	PWY0-1315	L-lactaldehyde degradation (anaerobic)
0	PWY0-1319	CDP-diacylglycerol biosynthesis II
0	PWY0-1321	nitrate reduction III (dissimilatory)
0	PWY0-1324	N-acetylneuraminate and N-acetylmannosamine degradation I
0	PWY0-1334	NADH to cytochrome bd oxidase electron transfer I
0	PWY0-1335	NADH to cytochrome bo oxidase electron transfer I
0	PWY0-1336	NADH to fumarate electron transfer
0	PWY0-1347	NADH to trimethylamine N-oxide electron transfer
0	PWY0-1348	NADH to dimethyl sulfoxide electron transfer
0	PWY0-1352	nitrate reduction VIII (dissimilatory)
0	PWY0-1355	formate to trimethylamine N-oxide electron transfer
0	PWY0-1356	formate to dimethyl sulfoxide electron transfer
0	PWY0-1391	S-methyl-5'-thioadenosine degradation IV
0	PWY0-1465	D-malate degradation
0	PWY0-1471	uracil degradation III
0	PWY0-1527	curcumin degradation
0	PWY0-1533	methylphosphonate degradation I
0	PWY0-1535	D-serine degradation
0	PWY0-1544	proline to cytochrome bo oxidase electron transfer
0	PWY0-1545	cardiolipin biosynthesis III
0	PWY0-1546	muropeptide degradation
0	PWY0-1561	glycerol-3-phosphate to cytochrome bo oxidase electron transfer
0	PWY0-1565	D-lactate to cytochrome bo oxidase electron transfer
0	PWY0-1567	NADH to cytochrome bo oxidase electron transfer II
0	PWY0-1568	NADH to cytochrome bd oxidase electron transfer II
0	PWY0-1573	nitrate reduction VIIIb (dissimilatory)
0	PWY0-1576	hydrogen to fumarate electron transfer
0	PWY0-1577	hydrogen to dimethyl sulfoxide electron transfer
0	PWY0-1578	hydrogen to trimethylamine N-oxide electron transfer
0	PWY0-1581	nitrate reduction IX (dissimilatory)
0	PWY0-1582	glycerol-3-phosphate to fumarate electron transfer
0	PWY0-1584	sn-glycerol 3-phosphate anaerobic respiration
0	PWY0-1585	formate to nitrite electron transfer
0	PWY0-1597	prenylated FMNH2 biosynthesis
0	PWY0-1599	periplasmic disulfide bond formation
0	PWY0-1600	periplasmic disulfide bond reduction
0	PWY0-1601	cadaverine biosynthesis
0	PWY0-1602	D-gulosides conversion to D-glucosides
0	PWY0-301	L-ascorbate degradation I (bacterial, anaerobic)
0	PWY0-44	D-allose degradation
0	PWY0-521	fructoselysine and psicoselysine degradation
0	PWY0-522	lipoate salvage I
0	PWY0-541	cyclopropane fatty acid (CFA) biosynthesis
0	PWY0-662	PRPP biosynthesis
0	PWY0-823	L-arginine degradation III (arginine decarboxylase/agmatinase pathway)
0	PWY0-862	(5Z)-dodecenoate biosynthesis I
0	PWY0-901	L-selenocysteine biosynthesis I (bacteria)
0	PWY0-981	taurine degradation IV
0	PWY-1001	cellulose biosynthesis
0	PWY-101	photosynthesis light reactions
0	PWY-102	gibberellin inactivation I (2&beta;-hydroxylation)
0	PWY-1061	homogalacturonan biosynthesis
0	PWY-1081	pectin degradation III
0	PWY-112	lupeol biosynthesis
0	PWY-1164	carbon disulfide oxidation I (anaerobic)
0	PWY-116	coniferin metabolism
0	PWY-1263	taurine degradation I
0	PWY-1264	taurine degradation II
0	PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis
0	PWY1-2	L-alanine degradation IV
0	PWY-12	pentaketide chromone biosynthesis
0	PWY-1341	phenylacetate degradation II (anaerobic)
0	PWY-1381	fluorene degradation II
0	PWY-1422	vitamin E biosynthesis (tocopherols)
0	PWY-142	m-xylene degradation (anaerobic)
0	PWY-1581	plastoquinol-9 biosynthesis I
0	PWY-1641	methane oxidation to methanol I
0	PWY-1722	formate assimilation into 5,10-methylenetetrahydrofolate
0	PWY-1723	formaldehyde oxidation VI (H4MPT pathway)
0	PWY-1741	indole-3-acetate inactivation IX
0	PWY-1822	indole-3-acetate activation I
0	PWY-1881	formate oxidation to CO2
0	PWY18C3-10	triacylsucrose biosynthesis (Solanum)
0	PWY18C3-11	tetraacylsucrose biosynthesis (Solanum)
0	PWY18C3-13	cis-abienol biosynthesis
0	PWY18C3-15	acylsucrose biosynthesis (Solanum pennellii)
0	PWY18C3-16	acylsucrose biosynthesis (Solanum habrochaites)
0	PWY18C3-18	labdenediol and sclareol biosynthesis
0	PWY18C3-20	gentisate 5-O-&beta;-D-xylopyranoside biosynthesis
0	PWY18C3-21	phenylpropanoid volatiles glycoconjugation (tomato)
0	PWY18C3-22	methylsalicylate biosynthesis
0	PWY18C3-23	guaiacol biosynthesis
0	PWY18C3-24	methylsalicylate degradation
0	PWY18C3-2	solasodine and soladulcidine biosynthesis
0	PWY18C3-3	&alpha;-tomatine biosynthesis
0	PWY18C3-4	solasodine glycosylation
0	PWY18C3-5	&alpha;-tomatine degradation
0	PWY18C3-7	cembratrienediol biosynthesis
0	PWY18C3-8	monoacylsucrose biosynthesis (Solanum)
0	PWY18C3-9	diacylsucrose biosynthesis (Solanum)
0	PWY18HP-2	decaprenoxanthin diglucoside biosynthesis
0	PWY-1901	aurone biosynthesis
0	PWY-1921	indole-3-acetate activation II
0	PWY-1961	indole-3-acetate inactivation I
0	PWY-1962	indole-3-acetate inactivation II
0	PWY-1981	indole-3-acetate inactivation III
0	PWY1A0-6325	actinorhodin biosynthesis
0	PWY1F-467	phenylpropanoid biosynthesis, initial reactions
0	PWY1G01-4	glutarate degradation
0	PWY1G-126	mycothiol oxidation
0	PWY1G-170	formaldehyde oxidation III (mycothiol-dependent)
0	PWY1G-1	mycothiol-mediated detoxification
0	PWY-1	lathyrine biosynthesis
0	PWY1QP9-2	fructosyllysine and glucosyllysine metabolism
0	PWY1R65-1	lipid A-core biosynthesis (Salmonella)
0	PWY1YI0-1	arsenate detoxification V
0	PWY1YI0-7	protective electron sinks in the thylakoid membrane (PSII to PTOX)
0	PWY-2002	isoflavonoid biosynthesis I
0	PWY-2021	indole-3-acetate inactivation IV
0	PWY-2083	isoflavonoid biosynthesis II
0	PWY-2161B	glutamate removal from folates
0	PWY-2181	free phenylpropanoid acid biosynthesis
0	PWY-2242	ammonia oxidation III
0	PWY-2261	ascorbate glutathione cycle
