	Shannon	csp_rel
e0923_54Dr2	5.873062080822711	0.0
e0924_55PRr1	3.338050401377666	0.0
e0925_57PRr1	5.243489250750009	0.0
e0926_57Sr2	3.872915254361817	0.0
e0927_60Dr2	4.510494433169772	0.0
e0928_60Dr3	4.663302327240261	0.0
e683_T4PRr1	5.977195331289099	1.1002512240294868e-05
e695_T6Dr2	6.473888559597341	0.0
e705_T5PRr1	6.624019206265059	0.0
e707_T7Dr3	6.3712243890034905	0.0
e717_T6PRr3	3.525146189555111	0.0
e719_T8Sr3	6.444339288100563	3.313985183172246e-05
e730_T6Dr1	6.107083485919738	5.9951199723425135e-06
e734_T5Sr2	6.851156076855435	0.0023891384741349473
e740_T6Sr3	5.448805517888511	0.00014361064169073805
e744_T8PRr3	6.645369502183923	0.0035986657031512113
e753_T4Sr1	6.4882044074481025	0.0
e756_T2PRr3	6.155617141484564	0.0003504706427963932
e758_T7PRr3	6.4423432194262595	0.004640702904361772
e767_T1PRr3	6.277762782746976	0.0
e768_T5Sr1	6.191348955145514	0.00016261124087159625
e8287_F1Dr1	-0.0	0.0
e8288_F1Dr2	6.346235387576476	0.0
e8289_F1Dr3	6.559413854066545	0.0
e8290_F1Sr1	6.613519145984797	0.0
e8291_F1Sr2	6.412949079595139	0.0
e8292_F1Sr3	5.910800254662595	0.0
e8293_F1PRr1	6.087554305487804	0.0
e8295_F1PRr3	4.903229092107217	0.0
e8296_F2Dr1	6.925594753827876	0.0
e8297_F2Dr2	7.236304171952181	0.0
e8298_F2Dr3	7.144369422560009	0.0
e8299_F2Sr1	6.788314719816874	0.0
e8300_F2Sr2	6.661112141842944	0.0
e8301_F2Sr3	6.852467736698371	0.0
e8302_F2PRr1	2.6725534365107544	0.0
e8303_F2PRr2	6.500643102135978	0.0
e8304_F2PRr3	6.409016598885606	0.0
e8305_F3Dr1	7.118371642554254	1.4796620451888789e-05
e8306_F3Dr2	7.140618883645231	0.0
e8307_F3Dr3	7.126460964890027	0.0
e8308_F3Sr1	6.940311598501831	0.0
e8309_F3Sr2	6.910308900610678	0.00012638752846757552
e8310_F3Sr3	6.953048632925195	0.0
e8311_F3PRr1	6.605637711685086	0.0
e8312_F3PRr2	5.302821289750362	0.0
e8313_F4Dr1	6.43681157960581	0.0
e8314_F4Dr2	6.360400445418201	0.0
e8315_F4Sr1	6.8656218192732705	7.073922490020717e-05
e8316_F4Sr2	6.398584829252366	7.62330699057251e-05
e8317_F4Sr3	6.935388093269636	7.474176719434354e-05
e8318_F4PRr1	6.567354243829563	0.0
e8319_F4PRr2	6.208346762725316	0.0
e8320_F5Dr2	6.649940873189933	0.0
e8321_F5Dr3	6.396065482066568	0.0
e8322_F5Sr1	6.651555287911614	0.0
e8323_F5Sr2	6.388187994962454	3.6196037740402014e-05
e8324_F5Sr3	6.320749454340274	2.860084658505892e-05
e8325_F5PRr2	5.870080962348823	0.0
e8326_F6Dr1	6.724323342976476	0.0
e8327_F6Sr1	5.968583083599324	0.0
e8328_F6Sr2	6.470300760548672	0.0
e8329_F6Sr3	6.393170950130109	0.0
e8330_F6PRr1	6.38464720277082	0.0
e8331_F6PRr2	6.879696248883887	0.0
e8332_F6PRr3	6.1167019059669006	0.0
e8333_F7Dr1	6.171757690676846	0.0011036786087891205
e8334_F7Dr2	6.4665067561987515	0.0009365378956962316
e8335_F7Dr3	6.446641376565926	0.0008017676179111157
e8336_F7Sr1	6.171283048212764	0.0008043171254080039
e8337_F7Sr2	6.188686508063924	0.0006980301522306906
e8338_F7Sr3	6.105391359587784	0.0009879889510764424
e8339_F7PRr1	6.361274594947886	0.0012121995069383888
e8340_F7PRr2	5.8280160208105976	0.001211338926674279
e8341_F7PRr3	6.08681029173793	0.0018681446737847955
e8342_F8Dr1	5.435711777277982	0.00033714339775180397
e8343_F8Dr2	5.83299199744825	0.001992899517686317
e8344_F8Dr3	5.888724254593749	4.9919432358008236e-05
e8345_F8Sr1	6.423585374880627	0.005678507976411558
e8346_F8Sr2	6.082746631349946	0.0021671115703665433
e8347_F8Sr3	6.159172992257287	0.0024941979886360607
e8348_F8PRr1	6.852050998908289	0.0028137798613026115
e8349_F8PRr2	6.694312021507781	0.0009579777398935924
e8350_F8PRr3	6.9424034139248025	0.00019460502963185918
e8351_F9Dr1	5.716845141727165	0.0025309720024013532
e8352_F9Dr2	6.179244840294762	0.0015126041562356712
e8353_F9Dr3	5.545011713605252	0.001505131185303186
e8354_F9Sr1	5.834187048294547	0.0027604569727482705
e8355_F9Sr2	5.865205995218286	0.001622739074465996
e8356_F9Sr3	5.775302697462905	0.0020113950025686645
e8357_F9PRr1	3.5011082905809046	0.00020409204551252616
e8358_F9PRr2	3.94767708016912	0.0003033597087746796
e8359_F9PRr3	4.658476431803101	0.0005461300220607785
e8360_F10Dr1	5.288414708957241	0.0011847591369485364
e8361_F10Dr2	5.576297892122091	0.0007514640812905822
e8362_F10Dr3	5.353102553584474	0.0007021780938324612
e8363_F10Sr1	5.895955426605213	0.0011449566369034904
e8364_F10Sr2	6.25460213829442	0.0010179999085390707
e8365_F10Sr3	6.013825185212988	0.001686953431066998
e8366_F10PRr1	4.8040058589595365	4.899919151334003e-05
e8367_F10PRr2	5.379176340984584	0.0003394679252247739
e8368_F11Dr1	6.636690983338446	0.0009671593410285281
e8369_F11Dr2	6.39781249496845	0.0014917487099103542
e8370_F11Dr3	6.463671460677979	0.0007959065934895746
e8371_F11Sr1	3.5704386251506572	4.651920080013025e-05
e8372_F11Sr2	6.265196067235663	0.0006379972292691758
e8373_F11Sr3	6.128491105996465	0.0052648013888461935
e8374_F1PRr2	4.975668117109844	0.0
e8375_F11PRr1	6.361199820254297	0.00029475239105172395
e8376_F12Sr3	6.309675809134131	0.001056074629273802
e8377_F13Sr2	6.163282445798057	0.0003168714380874843
e8378_F14Sr1	6.046112023938515	0.0004185011924417538
e8379_F15Dr3	6.025746144150158	0.0
e8380_F16Dr2	6.2835192216299784	0.0005003627630031773
e8381_F17Dr1	5.695062117365877	0.002715732216909695
e8382_F17PRr3	5.977473881726876	0.00027394914818936736
e8383_F18PRr2	3.3232113382622903	0.0017698900486113637
e8384_F19PRr1	5.241095241784359	5.3333688891259276e-05
e8385_F20Sr3	6.165066358600566	0.0010140475409347132
e8386_F21Sr2	4.188383696663768	0.0008316246309034406
e8387_F11PRr2	6.338878797569433	0.0003291737738276925
e8388_F12PRr1	5.936310950256848	0.0
e8389_F13Sr3	6.326794660584114	0.00045738749411113603
e8390_F14Sr2	6.079355307869344	0.0008621714829349506
e8391_F15Sr1	6.006702969625225	0.0003020626564253042
e8392_F16Dr3	6.37977029585938	0.00019111030367663194
e8393_F17Dr2	6.751105252665591	0.0053459722146741075
e8394_F18Dr1	6.5158490781317076	0.0037414107045548187
e8395_F18PRr3	2.6206310160612505	0.0007411524921252547
e8396_F19PRr2	5.124285224197072	0.0002664191189020202
e8397_F20PRr1	6.542433345063821	0.017286694661124046
e8398_F21Sr3	4.982208031670718	0.00381482026854417
e8399_F11PRr3	5.758866870421221	8.16540990357716e-05
e8400_F12PRr2	6.0155262659782185	0.0
e8401_F13PRr1	5.776430986217306	0.0
e8402_F14Sr3	6.1174860068864545	0.0005370233917398309
e8403_F15Sr2	5.614808818229381	0.00013383178237167762
e8404_F16Sr1	6.707079874735922	0.0014663465411946697
e8405_F17Dr3	6.7898958016013236	0.003063698605311301
e8406_F18Dr2	6.09955924045833	0.00028238461122233647
e8407_F19Dr1	6.1227336433389565	0.004658394809127826
e8408_F19PRr3	5.1214583659974515	0.00023972910611009559
e8409_F20PRr2	6.544376844402892	0.012170257298545704
e8410_F21PRr1	4.329420461089943	0.0019474350854971501
e8411_F12Dr1	7.288910555371272	0.00027854327792100036
e8412_F12PRr3	4.587283094607077	0.0
e8413_F13PRr2	5.53904686353876	0.0
e8414_F14PRr1	5.226298343454493	0.00011640540121061617
e8415_F15Sr3	5.70173796065648	0.00019696752087650546
e8416_F16Sr2	6.832425479431646	0.0007191428545419788
e8417_F17Sr1	6.606749710086119	0.009545092988901934
e8418_F18Dr3	7.02054699072408	0.0078060989205331515
e8419_F19Dr2	6.331880777353026	0.006479919074117798
e8420_F20Dr1	6.466645824962622	0.004689244510606625
e8421_F20PRr3	6.472226181402238	0.008543495120121711
e8422_F21PRr2	6.606678211834257	0.0031273944113461866
e8423_F12Dr2	7.283107359283817	0.000101403573857664
e8424_F13Dr1	6.365051037906763	0.00019682678320452455
e8425_F13PRr3	6.291559938758672	6.195996259871349e-05
e8426_F14PRr2	4.923185701755799	0.0
e8427_F15PRr1	5.1371926636521605	0.0
e8428_F16Sr3	6.674747365217298	0.0008896471878618
e8429_F17Sr2	6.941712776705639	0.005753045473248463
e8430_F18Sr1	6.385264125506051	0.009614486833000572
e8431_F19Dr3	6.417740847437601	0.007854183364141622
e8432_F20Dr2	6.545512230506304	0.005945761203908144
e8433_F21Dr1	6.482332906401845	0.03574742248910728
e8434_F21PRr3	6.616271659722076	0.0037444141716222673
e8435_F13Dr2	6.575843274273518	0.0001790608165927177
e8436_F14Dr1	5.649057586299872	0.00041960276321893064
e8437_F14PRr3	4.769254957667584	0.0
e8438_F15PRr2	5.704617350184581	0.0
e8439_F16PRr1	6.5934299229990465	0.0010024064179713478
e8440_F17Sr3	6.90213430048159	0.009030917654299048
e8441_F18Sr2	5.719625006697046	0.00780331401968877
e8442_F19Sr1	6.151009694051048	0.004991675315350342
e8443_F20Dr3	6.679820886188749	0.007158212036185796
e8444_F21Dr2	6.472848801099595	0.03180928290510923
e8445_F22Dr1	6.324704762580477	0.0
e8446_F13Dr3	6.348681169136965	0.0002210202293788126
e8447_F14Dr2	6.279302611702032	0.0008409669694781253
e8448_F15Dr1	5.889602072791012	0.0
e8449_F15PRr3	5.351803094461233	0.0
e8450_F16PRr2	6.19246296955914	0.0006356268870173208
e8451_F17PRr1	5.847490004226572	0.00029962719462514907
e8452_F18Sr3	6.397949532901839	0.004191806215711943
e8453_F19Sr2	6.040844162622071	0.005752299822161723
e8454_F21Dr3	6.555051633447858	0.03940781180395613
e8455_F22Dr2	6.087771093191419	0.0
e8456_F12Sr2	6.501306419678006	0.0004290674603174603
e8457_F13Sr1	5.969440505296515	0.0005772990409031878
e8458_F14Dr3	6.238034716567828	0.0021768561426109153
e8459_F15Dr2	6.290944047855073	0.0004448971468043506
e8460_F16Dr1	5.843442324080851	0.0004825260828885659
e8461_F16PRr3	6.387965607646954	0.000826877883192619
e8462_F17PRr2	6.098660035834011	0.00038089433991010896
e8463_F18PRr1	2.5800891351193957	0.00024502343993767215
e8464_F19Sr3	6.444949075458733	0.00808704711883803
e8465_F20Sr2	6.34606111543833	0.0023881053249972537
e8466_F21Sr1	4.790898965577242	0.0034440068464695814
e8467_F22Dr3	5.319428910619879	0.0
e8468_F22Sr1	4.539210949261571	0.0
e8469_F23Dr3	6.942906526970533	0.010328486665472116
e8470_F24Dr2	5.917699472777983	0.003339545404716005
e8471_F25Dr1	5.539841872429121	0.0038815380890727465
e8472_F25PRr3	3.9559361418403087	0.0
e8473_F26PRr2	5.664903071839976	0.0001441135779695632
e8474_F27PRr1	4.1286383003767595	0.0
e8475_F28Sr3	6.8189357997574245	0.0036016066751847747
e8476_F29Sr2	4.989188527969421	0.0018774432480625472
e8477_F30Sr1	6.122301276807117	0.0019062691076502537
e8478_F32Dr2	6.263904876829226	0.027019214924590945
e8479_F22Sr2	6.3165109208205275	0.0
e8480_F23Sr1	6.648602937146393	0.015984904797301164
e8481_F25Dr2	5.924160938112638	0.004519553988685742
e8482_F26Dr1	6.584801251317462	0.004934837024541547
e8483_F26PRr3	5.67825755577363	0.00018091658922888415
e8484_F27PRr2	3.290407729965774	2.9628927314315513e-05
e8485_F28PRr1	5.883913909574028	0.00029840401979092465
e8486_F29Sr3	4.878225296293156	0.0013770091173982517
e8487_F30Sr2	6.216217348699966	0.00313705036729951
e8488_F32Dr3	6.346146618661536	0.023436245467837492
e8489_F22Sr3	6.4148985705468835	0.0
e8490_F23Sr2	6.736832931006514	0.015392024188337418
e8491_F24Sr1	5.419276377652485	0.0012845824790543448
e8492_F25Dr3	5.7046374383157135	0.003923628965548079
e8493_F27Dr1	6.682048348065947	0.01784490044200906
e8494_F27PRr3	3.8074071445276156	4.324104338094088e-05
e8495_F28PRr2	3.9983055814891677	3.8087983241287376e-05
e8496_F29PRr1	4.112700328645941	0.0
e8497_F30Sr3	6.519365347846543	0.000522489777373921
e8498_F31Sr2	6.24534756496894	0.007817502270798278
e8499_F32Sr1	6.2380657185267046	0.015645717673691585
e8500_F22PRr1	6.279454218359321	5.783513941312553e-05
e8501_F23Sr3	6.769179402620457	0.017066620269371988
e8502_F24Sr2	5.261392284686476	0.0014286034420939405
e8503_F25Sr1	3.969574866681632	0.0002253707348588428
e8504_F26Dr3	6.618333993815057	0.004956785485273233
e8505_F27Dr2	5.0527996643655095	0.005212424794136946
e8506_F28Dr1	6.805318455678117	0.0017680796929578678
e8507_F28PRr3	6.06889233147761	0.00034651021493126757
e8508_F29PRr2	3.767359303677111	2.3390718562874253e-05
e8509_F30PRr1	6.016508988066005	0.003146951390840124
e8510_F31Sr3	6.070332863649439	0.003768151917587191
e8511_F32Sr2	6.306001394879107	0.013851297829585345
e8512_F22PRr2	6.094631054617624	0.0
e8513_F23PRr1	5.8373291985427365	5.2650745666185494e-05
e8514_F24Sr3	5.734394241379109	0.0019899838439806587
e8515_F25Sr2	4.082667224428818	0.00041126955452204327
e8516_F26Sr1	5.998220336871663	0.0022714308648174144
e8518_F28Dr2	6.922910065788357	0.0016773096507684206
e8519_F29Dr1	6.389503951786184	0.0056757459923549546
e8520_F29PRr3	3.7338773730016346	8.548762139242237e-05
e8521_F30PRr2	6.269607786038634	0.0046016614541481435
e8522_F31PRr1	4.834535635095028	0.0
e8523_F32Sr3	6.237359030413076	0.013285024154589372
e8524_F22PRr3	6.421561247179247	0.00012481624275372368
e8525_F23PRr2	5.767283307582307	0.00014144376865754974
e8526_F24PRr1	5.011926087826235	0.0006456235384893984
e8527_F25Sr3	4.248448278115715	0.00032595996824310805
e8528_F27Sr1	4.4269323751320595	0.0003251277287505806
e8529_F28Dr3	6.910113448850079	0.00153108559599719
e8530_F29Dr2	6.381091551305483	0.0022957784037443566
e8531_F30Dr1	6.1475764207011006	0.002594884237249235
e8532_F30PRr3	6.033373947388484	0.0019440072109886857
e8533_F31PRr2	5.05866080725751	0.00014100214066886289
e8534_F32PRr1	5.524774075382506	0.01112733847972738
e8535_F23Dr1	6.784856155857501	0.01345920393036176
e8536_F23PRr3	6.027462031433412	0.00019525529629991212
e8537_F24PRr2	5.888930037197839	0.0027090125991224893
e8538_F25PRr1	3.7333263031381136	3.6402264882735064e-05
e8539_F26Sr3	6.193584464055153	0.006421810245469482
e8540_F27Sr2	5.100275773618511	0.0004900999803960007
e8541_F28Sr1	6.384832121190621	0.0012994960468729225
e8542_F29Dr3	6.261459537764992	0.0023449731851253605
e8543_F30Dr2	6.177072216508144	0.004562238813670501
e8544_F31Dr1	5.057057892834365	0.014625930111080314
e8545_F31PRr3	5.201264994368259	0.00013064743971845477
e8546_F32PRr2	5.7793555698952055	0.018625164110996392
e8547_F23Dr2	6.805859152653252	0.011256721601885886
e8548_F24Dr1	5.914521141616756	0.004673367150031742
e8549_F24PRr3	5.631030282209782	0.0018185238602872013
e8550_F25PRr2	3.873062014454714	0.0
e8551_F26PRr1	5.420682174859378	0.00010701505059671592
e8552_F27Sr3	4.997269345993437	0.0005995945598690409
e8553_F28Sr2	6.472046108858652	0.0030949451807834854
e8554_F29Sr1	5.047831317509766	0.0017603768510444087
e8555_F30Dr3	5.983840960403973	0.002465765259838438
e8556_F31Dr2	4.642390526762776	0.015370417237557488
e8557_F32Dr1	6.191118258322904	0.03171745960315675
e8558_F32PRr3	5.27409789464202	0.01713141900498599
e8559_F33Dr1	6.232820779915134	0.023257539226232426
e8560_F33PRr3	5.799703792594428	7.533601575207602e-05
e8561_F34PRr2	6.05650211097908	0.003940355461540057
e8562_F35PRr1	5.905883249190334	0.0
e8563_F37Sr2	6.15896537433259	0.005614576783384794
e8564_F38Sr1	6.091958570885975	0.011644925891989545
e8565_F39Dr3	5.659123661460306	0.00500365922394325
e8566_F40Dr2	5.773200726534517	0.005997022980362815
e8567_F42PRr2	5.2080286651601515	0.00012781825355807116
e8568_F33Dr2	6.826631012279609	0.017090743421132207
e8569_F34Dr1	6.162769222079889	0.0028942181817594847
e8570_F34PRr3	5.631208476867352	0.006456213299885309
e8571_F35PRr2	6.585229862722615	8.256979211678672e-05
e8572_F36PRr1	5.212396122591494	0.0001660230082347412
e8573_F37Sr3	6.359371951747761	0.006252435146167069
e8574_F38Sr2	6.349041348724488	0.013470546623587744
e8575_F39Sr1	5.299851075793608	0.002683773558770312
e8576_F40Dr3	5.976342493393214	0.005245825423269149
e8577_F42Dr1	6.167957571330369	0.002130788145517039
e8578_F42PRr3	5.7835198812756285	0.000244994701277391
e8579_F33Dr3	6.062337974441554	0.015500001452943519
e8580_F34Dr2	6.266081756999972	0.002989847674846346
e8581_F35Dr1	6.763301919219337	0.01338275876586966
e8582_F35PRr3	6.374598156521747	0.00022240917486196127
e8583_F36PRr2	5.187766268376692	0.0002156164804081364
e8584_F37PRr1	4.418218910042302	0.0001291018578287897
e8585_F38Sr3	6.249469363584238	0.014164479330543003
e8586_F39Sr2	5.705108021063779	0.003351138227352009
e8587_F40Sr1	5.961429103376196	0.004618268149443959
e8588_F41Dr3	3.6933567878421143	0.0036730917213684215
e8589_F42Dr2	6.9116293739877515	0.0027890086852351004
e8590_F43Dr1	5.716880043415808	0.00790133779264214
e8591_F33Sr1	6.650115920022391	0.005752360491636114
e8592_F34Dr3	6.177733435386667	0.002012254813095972
e8593_F35Dr2	6.67364892076623	0.008762509625653316
e8594_F36Dr1	6.664663959508552	0.0009303283490932849
e8595_F36PRr3	5.569501938348269	0.00018669487833717095
e8596_F37PRr2	4.15183900015583	7.101662780020215e-05
e8597_F38PRr1	5.212327564439575	0.007240815597058469
e8598_F39Sr3	5.486377777085828	0.0057403141903258365
e8599_F40Sr2	6.067350369633427	0.0036541938689597106
e8600_F42Dr3	6.363390546043204	0.0011881031599591946
e8601_F43Dr2	5.4701039664144515	0.007329254400193133
e8602_F33Sr2	6.5712320299193365	0.0035559649235392043
e8603_F34Sr1	6.1458914315954205	0.009233405337352325
e8604_F35Dr3	6.452106879049665	0.008629377319712379
e8605_F36Dr2	6.677151805536989	0.0009243568017254661
e8606_F37Dr1	6.3587113959248525	0.0015568809003219835
e8607_F37PRr3	4.722485227602377	5.372692529929952e-05
e8608_F38PRr2	5.080982942177108	0.00880082293409254
e8609_F39PRr1	4.983246159940585	0.0028058673185909545
e8610_F40Sr3	5.888774340073233	0.004903575218648223
e8611_F42Sr1	5.463723159245344	0.0023117275717969236
e8612_F43Dr3	5.598360654737604	0.010364340315695423
e8613_F33Sr3	6.246851565572502	0.007982928259232604
e8614_F34Sr2	6.405410310177724	0.007669220402754253
e8615_F35Sr1	5.741464019569106	0.00023236332449089495
e8616_F36Dr3	6.787595405442239	0.0018376352092373263
e8617_F37Dr2	5.262600183721233	0.00027464746423145914
e8618_F38PRr3	6.119922484743815	0.027925677521819972
e8619_F40PRr1	5.968491172944361	0.0035478065767639705
e8620_F42Sr2	5.523768873579099	0.0020965025893889596
e8621_F43Sr1	4.7346180514518625	0.0015255334230504505
e8622_F34Sr3	6.505355251607184	0.00259666077958913
e8623_F35Sr2	6.19505911246053	0.0006073420519112133
e8624_F36Sr1	5.29000904259526	0.0014340590876582443
e8625_F37Dr3	6.396252538846545	0.0013475184463667472
e8626_F38Dr2	6.308739685733609	0.02732636521214077
e8627_F39PRr3	5.298784007768576	0.005048178147680266
e8628_F40PRr2	5.91188731044349	0.004385137090584223
e8629_F41PRr1	5.8114579386305465	0.002802364609615041
e8630_F42Sr3	5.511244820276218	0.001799339936622762
e8632_F33PRr2	5.868719760748325	0.0004995862801117824
e8633_F34PRr1	6.064500884285027	0.006095484359233097
e8634_F35Sr3	5.701809190687888	0.0006150637543241792
e8635_F36Sr2	6.37847357548729	0.007120445161212592
e8636_F37Sr1	6.350558153753512	0.004109464006405868
e8637_F38Dr3	5.489089009531757	0.011497265849698188
e8638_F39Dr2	5.627671321069515	0.00962788578876841
e8639_F40Dr1	6.28116255989835	0.006560194403507394
e8640_F40PRr3	6.1301377989799	0.00471505681310269
e8641_F41PRr2	5.397953070793434	0.001132618780995041
e8642_F42PRr1	5.896730804348009	0.00015482469276181872
e8643_F43Sr3	5.913162810094585	0.0008211778443369582
e8644_F56Sr2	2.097769204738614	0.0
e8645_F57PRr1	5.318337289995471	0.0
e8646_F58Sr3	6.191664204380341	0.0
e8647_F59Sr2	2.330085736969496	0.0
e8648_F60Sr1	5.625662814276968	0.0005668169181354423
e8650_F54PRr2	4.54176949589219	0.0030373627935982735
e8651_F56Sr3	2.462731173918839	0.0
e8652_F57PRr2	4.480375132794569	3.69241676061816e-05
e8653_F58PRr1	4.91162112679766	0.0
e8654_F59Sr3	2.4859228217321276	0.0
e8655_F60Sr2	5.536526645496547	0.0
e8656_F57Dr1	2.2331776721491816	0.0
e8657_F57PRr3	5.657932644392054	0.0
e8658_F58PRr2	4.786682873848162	0.0
e8659_F59PRr1	2.1934541718214686	0.0
e8660_F60Sr3	4.759239017819008	0.0
e8662_F58Dr1	3.2182808223739725	0.0
e8663_F58PRr3	4.694743653226725	0.0
e8664_F60PRr1	4.5018862835193225	0.0
e8666_F60PRr2	2.891328036729402	0.0
e8668_F59Dr2	2.8065946841358755	0.0
e8669_F60PRr3	3.725903468156881	0.0
e8670_F55Sr1	3.440059676629983	0.0
e8671_F58Sr1	5.896823578136257	0.0
e8673_F57Sr3	2.097968601268402	0.0
e8674_F58Sr2	1.6325831745344563	0.0
e8675_F59Sr1	1.7434852936593033	0.0
e8677_F43PRr1	6.158250920743136	0.0005811081732864572
e8678_F44Sr3	5.718799197973837	0.0018410527720376362
e8679_F45Sr2	3.7692232206363396	1.5798287465638726e-05
e8680_F47Dr3	4.297217502738434	0.0002292664679690611
e8681_F48Dr2	6.008470888141204	0.0
e8682_F49Dr1	5.464999401678696	3.747392439427565e-05
e8683_F49PRr3	6.167108123294485	0.0
e8684_F50PRr2	6.242285235972426	0.0
e8685_F51PRr1	5.703729301118245	0.0
e8686_F52Sr3	3.402148535921749	0.0
e8687_F43PRr2	5.9991960288796715	0.00018280143194455024
e8688_F44PRr1	3.675548052568231	5.29116859867809e-05
e8689_F45Sr3	5.890882684553038	0.0
e8690_F46Sr2	3.1582485266628746	0.0
e8691_F48Dr3	3.952533202142189	0.0
e8692_F49Dr2	5.049344976992568	0.0
e8693_F50Dr1	5.788705477900171	0.0
e8694_F50PRr3	5.747162151841756	5.024233553171464e-05
e8695_F51PRr2	5.517245963235814	0.0
e8696_F53Dr1	3.0071084824683	0.0
e8697_F43PRr3	5.89520801300476	0.0007987818576670577
e8698_F44PRr2	5.081777341863009	0.00011289093526108045
e8699_F45PRr1	6.694230253152158	1.8505924208987403e-05
e8700_F48Sr1	4.92258923609634	0.0
e8701_F49Dr3	4.0448252130863676	0.0
e8702_F50Dr2	5.465714479439894	0.0
e8703_F51PRr3	5.896206916528238	0.0
e8704_F53Dr2	3.024481696958209	0.0
e8705_F44Dr1	5.749076118433308	0.0055966050821116
e8706_F44PRr3	4.072732541722008	7.789746097553586e-05
e8707_F45PRr2	6.61211296851842	0.0
e8708_F47Sr3	2.3193234419077804	0.0
e8709_F48Sr2	5.182567306334629	0.0
e8710_F49Sr1	4.511575097391795	5.1997944551838895e-05
e8711_F50Dr3	5.513197579384837	0.0
e8712_F53Dr3	4.798493783903142	0.0
e8713_F44Dr2	5.924989010602881	0.005999643585529572
e8714_F45Dr1	5.987744626326704	9.905550575264849e-06
e8715_F45PRr3	6.803445569506847	0.0
e8716_F47PRr1	2.808938954746926	0.0
e8717_F48Sr3	5.194583644131693	0.0
e8718_F49Sr2	5.4378410566556905	0.0
e8719_F50Sr1	6.622159701118959	6.0074148663493226e-05
e8720_F51Dr3	5.205211163668284	0.0
e8721_F44Dr3	6.4954665237940485	0.0019556086288632715
e8722_F45Dr2	6.161861365681727	2.695010995644862e-05
e8723_F46Dr1	5.720463439805207	0.0
e8724_F47PRr2	3.9803592517399817	0.0
e8725_F48PRr1	3.1960279937663034	0.0
e8726_F49Sr3	4.401734430524115	0.0
e8729_F44Sr1	5.652186288711827	0.0002093439730821713
e8730_F45Dr3	5.738693505080596	7.98903903843926e-06
e8731_F47Dr1	4.251348861597807	0.0001295878517279362
e8732_F47PRr3	3.8204355661403473	0.0
e8733_F48PRr2	5.58461585134057	0.0016612376928323395
e8734_F49PRr1	5.960987916974404	0.000985957573946818
e8735_F50Sr3	5.113402814468294	0.0
e8736_F52Sr1	3.2879435111608437	0.04198276204472336
e8737_F53Sr3	4.633702687478525	0.0
e8738_F44Sr2	5.993075789826806	0.0005454384548559374
e8739_F45Sr1	3.7772646794581504	3.301226786662028e-05
e8740_F48Dr1	5.7452757704629285	0.0
e8741_F48PRr3	4.816225945090526	0.0
e8742_F49PRr2	4.530115076875816	0.0
e8743_F50PRr1	5.661680934743898	0.0
e8744_F51Sr3	5.271451684225191	0.0
e8745_F52Sr2	3.5982627410611885	0.0
e8746_F53PRr1	5.848414961457008	4.139875498691581e-05
V10Dr1	6.071800368890204	0.00430049175026669
V10PRr2	5.5234037692041325	0.0029520775580843274
V11Dr3	7.210397129546478	0.0045895060410707424
V11PRr2	6.919090633903909	0.009166013975488543
V11PRr3	6.649958729540225	0.003528422697396355
V11Sr2	5.282140252008222	0.0010191133393673043
V12Dr3	7.332654175127173	0.008179271287619857
V12PRr1	6.559212630587094	0.001310318109422754
V12PRr2	6.537951560187068	0.0005837076317299512
V12PRr3	6.639556132437445	0.001147425331419321
V12Sr1	6.727624157136056	0.004031090309501789
V12Sr3	6.161101630210364	0.00020913404045853751
V13PRr1	6.72825659807463	0.0019313698464556623
V13PRr2	6.043043615114776	0.001954535177986683
V13Sr3	6.362147432819205	0.004562747234208937
V14Dr3	4.680894977612779	0.0032562446156819977
V14PRr1	4.307826123668849	0.00042162902121834357
V14PRr2	4.900654248101491	0.0003407539357079574
V14PRr3	4.600975918314331	0.0002537205743599502
V14Sr1	6.077280300155559	0.008883686651926995
V15Dr1	6.915574637004093	0.001176663825304361
V15Dr2	6.8046293431348275	0.0016092427430158228
V15Dr3	7.157126827232911	0.0022117332327927274
V15PRr1	5.7309580373799776	1.6992957191651207e-05
V15PRr2	5.902457218455249	0.0006012526534539865
V15PRr3	5.90576577364444	6.312520252669144e-05
V15Sr1	6.847368616898815	0.001736866927876941
V15Sr2	7.08439613949168	0.0011393209280731122
V16Dr1O	5.992921466048775	0.007037694693521005
V16Dr1T	5.968556327856039	0.005747649795740301
V16Dr3	5.946100437862325	0.00913219474941983
V16PRr1O	5.44440045474486	0.0
V16PRr1T	5.9775559464696855	0.00010785037179996594
V16PRr1	6.037154867547267	0.0017139158077008952
V16PRr2	6.513473039304877	4.5227079847079265e-05
V16PRr3	6.43459691618043	7.29978675774441e-05
V16Sr1O	5.062269589633196	0.00017442113984214886
V17Dr1	7.1147481637878816	0.0004233679083791843
V17Dr2	6.780421625069875	0.0025781069644829476
V17PRr1	6.194577181772239	0.000706737801447699
V17PRr2	6.134996170978673	0.0017766264906812525
V17PRr3	6.501994694032454	0.0032076899114414133
V18PRr2	5.90937679276483	0.0003474614525670571
V18PRr3	5.884105910461214	0.0005215118441365239
V19Dr2	7.4876952494809155	0.006125215638321693
V19Dr3	7.4131788673524515	0.009500617368637674
V19PRr1	5.994517192708297	0.001180518340750406
V19PRr2	5.877012206462311	0.0008772523284396635
