#OTU ID	CTL_Ctrl1_Trip1	CTL_Ctrl2	CTL_Ctrl3	CTL_ExtractionCtrlPro_Trip1	CTL_NTC2	CTL_NegCtrl1_Trip2	CTL_NegCtrl2_Trip2	CTL_PCRCtrl_Trip1	TRIP4_EB1	TRIP4_EB2	TRIP4_EB3	TRIP4_EB4	TRIP4_EB5	TRIP4_SEB
ef9d8845f498ffa2dbbaf9af4b4c72db	0	0	0	0	0	0	0	20	0	0	0	0	0	0
6f3a640dd4016ad3d7bb3306f10453c9	0	0	0	0	0	0	0	20	0	0	0	0	0	0
1e6308dee0d81fccb4d508eb0d4b845e	0	0	0	0	0	0	0	20	0	0	0	0	0	0
2791c451d4336c0361fd303c91917109	0	0	0	0	0	0	0	20	0	0	0	0	0	0
619a06ad4ce4221c7b6cf1b089b155d6	0	0	0	0	0	0	0	20	0	0	0	0	0	0
d3161f76f2dbb09f9cd23d85abf9beb2	0	0	0	0	0	0	0	20	0	0	0	0	0	0
a9d456bad583aaf1495697920e1e9d7b	0	0	0	0	0	0	0	10	0	0	0	0	0	10
bc4c56cf58cf8bc9d11727944a4bf0e1	0	0	0	0	0	0	0	0	20	0	0	0	0	0
e75a6e45d43f8d498493dcb17c9ec4f4	0	0	0	0	0	0	0	0	20	0	0	0	0	0
d6e9310756b2792d1960d5bf78218810	0	0	0	0	0	0	0	0	20	0	0	0	0	0
fb7783c45e2b83b90f181d1f9522e0a0	0	0	0	0	0	0	0	0	20	0	0	0	0	0
3fb37af75751c7bf60cfbad6a21c336c	0	0	0	0	0	0	0	0	0	20	0	0	0	0
be06f4a59a7be2264577ea2e1fbb0706	0	0	0	0	0	0	0	0	0	20	0	0	0	0
cbc16462a5ba1a26d1e1ab6634cdf8e6	0	0	0	0	0	0	0	0	0	0	20	0	0	0
ab9e6544f7a01d1823f1fb8e2e9f8d73	0	0	0	0	0	0	0	0	0	0	0	0	0	20
ab843234780b3f860313f876d8e8c497	0	0	0	0	0	0	0	0	0	0	0	0	0	20
6dad8b6db5bfd84dd184f3c40854173a	0	0	0	0	0	0	0	0	0	0	0	0	0	20
115f97ff00872afaea30c734c9bc328b	0	0	0	0	0	0	0	0	0	0	0	0	0	20
2a5c02dd0c037e08919e171752af853f	0	0	0	0	0	0	0	0	0	0	0	0	0	20
0c462ebf0e6236dd379f71d158d8ed98	0	0	0	0	0	0	0	0	0	0	0	0	0	20
8411adf625244039c2299571859d66c4	0	19	0	0	0	0	0	0	0	0	0	0	0	0
805afab34a9b23fe0c27fc6067841f45	0	19	0	0	0	0	0	0	0	0	0	0	0	0
e5fdbe2b552f082f4f01fbf1d3603714	0	19	0	0	0	0	0	0	0	0	0	0	0	0
0dc04a878e38b30e5f0e01bf1a583b99	0	19	0	0	0	0	0	0	0	0	0	0	0	0
9aeeb6d11c6a6c197a2b440cc0ebd3a0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
04eaad2b5a588d09cf3c83ad494daef0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
57fd5b3d6a0b532594b936eab12d9a54	0	19	0	0	0	0	0	0	0	0	0	0	0	0
4808b5e4bc17cd7e0e0865b7157fb12f	0	19	0	0	0	0	0	0	0	0	0	0	0	0
1cc0ddbf3baf0543e476eb4177a74f09	0	19	0	0	0	0	0	0	0	0	0	0	0	0
d38fb9133d3167f8909f38ab328bfabe	0	19	0	0	0	0	0	0	0	0	0	0	0	0
9005dd1ece7a007776bc2fb23ab2c64b	0	19	0	0	0	0	0	0	0	0	0	0	0	0
3bad056cdd673171d93a4e53629a7b4c	0	19	0	0	0	0	0	0	0	0	0	0	0	0
e34c21fac992c22a0eeb251be4898c62	0	19	0	0	0	0	0	0	0	0	0	0	0	0
eef1e25a19bfbbc5c2c783ee42148ca0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
181d041f916bfdb1f1487cff4e7ef421	0	19	0	0	0	0	0	0	0	0	0	0	0	0
a08087acc385f2fe71082ebfe9ff3d0e	0	19	0	0	0	0	0	0	0	0	0	0	0	0
46d52627c29cb68d278e6633bd84a298	0	19	0	0	0	0	0	0	0	0	0	0	0	0
93ddbefe3a9e7e1672a09db0d5003d84	0	19	0	0	0	0	0	0	0	0	0	0	0	0
9212ca0f5f579acd3658dca5a5b1d697	0	19	0	0	0	0	0	0	0	0	0	0	0	0
b35c4bf9702cfd8a7f81b121b760e9f4	0	19	0	0	0	0	0	0	0	0	0	0	0	0
6166838743bda6da34cef109b1766ec0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
98846ae70fcfd5461b03155145c468b4	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ce5d571d64a7a3ded4e2729b78cc85c7	0	19	0	0	0	0	0	0	0	0	0	0	0	0
f1040cf9cc29cc5809df5451ce0cd56f	0	19	0	0	0	0	0	0	0	0	0	0	0	0
f87bab272959a8b602264f3fa86f18f6	0	19	0	0	0	0	0	0	0	0	0	0	0	0
e25928b3466dd8b3debd6d0c8094ce05	0	19	0	0	0	0	0	0	0	0	0	0	0	0
b68cecd74599f2238f75a5f8886a0b50	0	19	0	0	0	0	0	0	0	0	0	0	0	0
31f5c124cadfb92ccb2dc1c218c58f3e	0	19	0	0	0	0	0	0	0	0	0	0	0	0
1af87664438e72e3818bb018e4814dd2	0	19	0	0	0	0	0	0	0	0	0	0	0	0
809407728f46d77678932ab395c9e170	0	19	0	0	0	0	0	0	0	0	0	0	0	0
47d42379d73528d43a37ffd789ef311f	0	19	0	0	0	0	0	0	0	0	0	0	0	0
bcc6d49f3803f64300aa9c75bee74677	0	19	0	0	0	0	0	0	0	0	0	0	0	0
b394055ad469b3d2240ffda2e2635011	0	19	0	0	0	0	0	0	0	0	0	0	0	0
d3460c43cdcf377dd8d5e97ff5cbb42d	0	19	0	0	0	0	0	0	0	0	0	0	0	0
342130029e9c34739288494cd4d6e2a1	0	19	0	0	0	0	0	0	0	0	0	0	0	0
f65f68fa002b1abd7e7e5f2e07e79e2e	0	19	0	0	0	0	0	0	0	0	0	0	0	0
b176df65075407be233bbe11cc42edfd	0	19	0	0	0	0	0	0	0	0	0	0	0	0
f04facd7fd6ed375d5a54d5e08898fad	0	19	0	0	0	0	0	0	0	0	0	0	0	0
7db0c83f72f1574fd923910fea1a7341	0	19	0	0	0	0	0	0	0	0	0	0	0	0
864810ce4a02e9d88c9f80c2fc9b5fdc	0	19	0	0	0	0	0	0	0	0	0	0	0	0
a2b7008bf9b040b7bff32cf1754b51c8	0	19	0	0	0	0	0	0	0	0	0	0	0	0
c54dd8f5ac8cf28364f375e0ad057a29	0	19	0	0	0	0	0	0	0	0	0	0	0	0
78c0d896f711cda3cbd0a72f273d73ad	0	19	0	0	0	0	0	0	0	0	0	0	0	0
673ebd1c38d19d2d9ff3fc2003ad30dc	0	19	0	0	0	0	0	0	0	0	0	0	0	0
34e1f36023ecd3ce9962add634cea3a5	0	19	0	0	0	0	0	0	0	0	0	0	0	0
1e81a4ee4938e9f2e8bb3b3d3ea7af00	0	19	0	0	0	0	0	0	0	0	0	0	0	0
acb1b39a9b01250dfdf61871196c43d2	0	19	0	0	0	0	0	0	0	0	0	0	0	0
84280ae2dc6c2c6e171658a724e4728f	0	19	0	0	0	0	0	0	0	0	0	0	0	0
afb66731d4897e239172f75e89406fd8	0	5	14	0	0	0	0	0	0	0	0	0	0	0
2fcb008b55ace5d0653a1f45e7bd50d0	0	5	14	0	0	0	0	0	0	0	0	0	0	0
368ce701a6f22e075ee24bb8324341c4	0	1	0	0	0	12	6	0	0	0	0	0	0	0
97a20ec9e0d89b13c169b0210fbf876d	0	0	19	0	0	0	0	0	0	0	0	0	0	0
b4da0ad1330770175ce73ac16466eb02	0	0	19	0	0	0	0	0	0	0	0	0	0	0
0de8aa91a6e4fa5b70b5273e4de49f43	0	0	19	0	0	0	0	0	0	0	0	0	0	0
874c30ded23db91f2d0958ab2f6c3b7e	0	0	19	0	0	0	0	0	0	0	0	0	0	0
75bda56aae7ef2dcfa1edcde8f8b5eff	0	0	19	0	0	0	0	0	0	0	0	0	0	0
3b2bb1c2df8390b8f84bc7bd2fb809d0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
dff01b9e0686b24de8c2e4a51320f5d8	0	0	19	0	0	0	0	0	0	0	0	0	0	0
da55eea544186be8c38aa651e7a661a6	0	0	19	0	0	0	0	0	0	0	0	0	0	0
9cccea58be3798a4393d9f8ad5438c1d	0	0	19	0	0	0	0	0	0	0	0	0	0	0
8d71e7cbb4c86eb4c2f86b220710e78c	0	0	19	0	0	0	0	0	0	0	0	0	0	0
c836d1b14d5bb0e96fe181bff4c24f3e	0	0	19	0	0	0	0	0	0	0	0	0	0	0
c71c88279c379ca6491519d3586c7dff	0	0	19	0	0	0	0	0	0	0	0	0	0	0
72aad08755a5f418abd072fa0f225574	0	0	19	0	0	0	0	0	0	0	0	0	0	0
67043a7667cf3a37db6776b5d739f3ce	0	0	19	0	0	0	0	0	0	0	0	0	0	0
d65938334163c1bf2ce0dadb9e57e3c2	0	0	19	0	0	0	0	0	0	0	0	0	0	0
e6d800d187e435794e8a8fa213ccab91	0	0	19	0	0	0	0	0	0	0	0	0	0	0
42e9bb9adb61ba55a996e131cdf27091	0	0	19	0	0	0	0	0	0	0	0	0	0	0
f1f02764cb5203c7004752de74fed113	0	0	19	0	0	0	0	0	0	0	0	0	0	0
8aa355c45889766f2e888459b583de2e	0	0	19	0	0	0	0	0	0	0	0	0	0	0
aad30999e7ca2ce77d3008a16fd7721f	0	0	19	0	0	0	0	0	0	0	0	0	0	0
c26d544ce9fa753c8ad1cd1211052c8b	0	0	19	0	0	0	0	0	0	0	0	0	0	0
514a3b2f1f4af46e86d89f8a010c33df	0	0	19	0	0	0	0	0	0	0	0	0	0	0
94e28e7a3ef4956f6cb3cafecbfe6bb7	0	0	19	0	0	0	0	0	0	0	0	0	0	0
72def916f2f6b51aa4c1b48bd93bb9a5	0	0	19	0	0	0	0	0	0	0	0	0	0	0
5e110d43dc22621a7602e479b4124eb2	0	0	19	0	0	0	0	0	0	0	0	0	0	0
49c46475845a707ab7b875b8d1630658	0	0	16	0	0	0	3	0	0	0	0	0	0	0
aa6567f32df3432c634b6c3035f3aadc	0	0	15	0	0	4	0	0	0	0	0	0	0	0
1c11a1afb7d016258df4ba9ed76fa7e0	0	0	12	0	0	7	0	0	0	0	0	0	0	0
00fc0cf8ab0bdc1f8a4df9fe5ca282fc	0	0	12	0	0	0	7	0	0	0	0	0	0	0
e2a0efbcc2f1e016aae804e46ab6f9d7	0	0	7	0	0	12	0	0	0	0	0	0	0	0
7e1bbc616f3bf814d5dc0395c6492e76	0	0	0	19	0	0	0	0	0	0	0	0	0	0
17a490806cbe41450f16f90e0a742adc	0	0	0	19	0	0	0	0	0	0	0	0	0	0
20266878b3d64f49daa6aadc301c5141	0	0	0	19	0	0	0	0	0	0	0	0	0	0
55a5e1493b5898d115fe077df68bb9f2	0	0	0	0	19	0	0	0	0	0	0	0	0	0
815567f50cc857049e3c4b99d529bd66	0	0	0	0	19	0	0	0	0	0	0	0	0	0
65fb28b522a45dc3922c0d249957b19b	0	0	0	0	0	19	0	0	0	0	0	0	0	0
bfb5653defa33923e13ab51001ef8312	0	0	0	0	0	19	0	0	0	0	0	0	0	0
a54f47c6328ac39f0616b1dcac690b70	0	0	0	0	0	19	0	0	0	0	0	0	0	0
28c652958f2658c1e99a42434802bdb1	0	0	0	0	0	19	0	0	0	0	0	0	0	0
b6962fc1e3c83d5a8840a188a39ba6d4	0	0	0	0	0	19	0	0	0	0	0	0	0	0
4fdc352537af1f51f0f7083784aae993	0	0	0	0	0	19	0	0	0	0	0	0	0	0
afdbb6c5528aba7a0c4c8ebb822a09c8	0	0	0	0	0	19	0	0	0	0	0	0	0	0
aa64410c2f61554794aa6fd810159ccf	0	0	0	0	0	19	0	0	0	0	0	0	0	0
e08fa277571460824202b474a4cbdfe6	0	0	0	0	0	19	0	0	0	0	0	0	0	0
1393553c998fc89ebabc53cd81668b6c	0	0	0	0	0	19	0	0	0	0	0	0	0	0
a3960e8610184b9c26a71eb0b933e3c4	0	0	0	0	0	9	10	0	0	0	0	0	0	0
b817b68e9d5fe63c6d8c3868a3096be7	0	0	0	0	0	0	19	0	0	0	0	0	0	0
9f8198efcf436552de615a527a3b93b5	0	0	0	0	0	0	19	0	0	0	0	0	0	0
30478ee18a9244c781dd13594ac6bb46	0	0	0	0	0	0	19	0	0	0	0	0	0	0
64ed47c0ee16da88571765e1e471b67a	0	0	0	0	0	0	19	0	0	0	0	0	0	0
b6c47423f14f64f72e273f5ac87b9c1f	0	0	0	0	0	0	19	0	0	0	0	0	0	0
783466f9ba9d4b7a3a32c024a595e454	0	0	0	0	0	0	19	0	0	0	0	0	0	0
e37af40b7a5f9701b5b7252b713ebbc0	0	0	0	0	0	0	19	0	0	0	0	0	0	0
dfca0cd0086e7ab65a4b1e9c56b5b161	0	0	0	0	0	0	19	0	0	0	0	0	0	0
b63b678ee5d7c071853fc49ab767ae3e	0	0	0	0	0	0	19	0	0	0	0	0	0	0
91913aeebf3841f0a13b2b5818682c70	0	0	0	0	0	0	19	0	0	0	0	0	0	0
826202cc12856281100023598b3a33f0	0	0	0	0	0	0	19	0	0	0	0	0	0	0
81878f900107bb6e2ce6d18fce42e973	0	0	0	0	0	0	19	0	0	0	0	0	0	0
6532dcb3526c546c29d4d10d5ea959e8	0	0	0	0	0	0	0	19	0	0	0	0	0	0
4dddcaf135287d089f79f22f981885f3	0	0	0	0	0	0	0	19	0	0	0	0	0	0
82f8684f249bbbe5dc5d1af53e6bae72	0	0	0	0	0	0	0	19	0	0	0	0	0	0
478aab5c05676c9531d6d3430b069d84	0	0	0	0	0	0	0	19	0	0	0	0	0	0
4c3096e6ca94c68cff9b80bf1bed07c2	0	0	0	0	0	0	0	19	0	0	0	0	0	0
ec59571c9264c8307d9bfddd88581674	0	0	0	0	0	0	0	19	0	0	0	0	0	0
b36cb6d0dcdbc8138ee54adb1d1191e1	0	0	0	0	0	0	0	19	0	0	0	0	0	0
2952e1af204a52970a4a65b76ac8c01c	0	0	0	0	0	0	0	19	0	0	0	0	0	0
dc331ab157fa375aadcc0f6cefbdf6e2	0	0	0	0	0	0	0	19	0	0	0	0	0	0
600e42ccd288a86819c677b29bed50d7	0	0	0	0	0	0	0	19	0	0	0	0	0	0
0ae3d117728e94049ae2a9de00c011cb	0	0	0	0	0	0	0	19	0	0	0	0	0	0
c62a0661ee3488b715fdaedbbe6877de	0	0	0	0	0	0	0	19	0	0	0	0	0	0
0a2f2feeb56e4b014e4db524c14fc9e8	0	0	0	0	0	0	0	19	0	0	0	0	0	0
d85ccbc9e68c1843306564de2fd231be	0	0	0	0	0	0	0	19	0	0	0	0	0	0
2fc9dfcca4b60087799690f28a0985d8	0	0	0	0	0	0	0	19	0	0	0	0	0	0
df57eef07564012b7da21b03ef9baf05	0	0	0	0	0	0	0	19	0	0	0	0	0	0
4d316eef05a25f4331b7c53d13cdda07	0	0	0	0	0	0	0	19	0	0	0	0	0	0
d52102952d68a3b756cc18c034a3aaa2	0	0	0	0	0	0	0	19	0	0	0	0	0	0
2a4d678dfd21a9bdf1fc83b10eab9df7	0	0	0	0	0	0	0	19	0	0	0	0	0	0
3979d534e6e75c5c280b14faaa26e14d	0	0	0	0	0	0	0	19	0	0	0	0	0	0
e2ed2f0150f022f23b44ca39958843bb	0	0	0	0	0	0	0	19	0	0	0	0	0	0
3b6d04f17d7f005d8415fde6cc97bb51	0	0	0	0	0	0	0	19	0	0	0	0	0	0
1b76bbc9092e6e0fafd2fdb2248cbbb5	0	0	0	0	0	0	0	19	0	0	0	0	0	0
7813a9eba920871a1f1971613e886005	0	0	0	0	0	0	0	19	0	0	0	0	0	0
f3806dd2f580a85d75022bc2f365d8c9	0	0	0	0	0	0	0	19	0	0	0	0	0	0
4214a22d8ccfc090c529666daebe084f	0	0	0	0	0	0	0	19	0	0	0	0	0	0
a01852dd6224b9474a8ceefae0f7bd7c	0	0	0	0	0	0	0	19	0	0	0	0	0	0
e33ff43a60d42f46005a18b7e3887b85	0	0	0	0	0	0	0	0	19	0	0	0	0	0
d2428cb56df384cc64c2e94950d590f3	0	0	0	0	0	0	0	0	19	0	0	0	0	0
270f773a6430ddc743835e8c46147977	0	0	0	0	0	0	0	0	0	19	0	0	0	0
a139357f53992f4fa23901d5a37402dd	0	0	0	0	0	0	0	0	0	19	0	0	0	0
49b8be4757ff8d6631b2bc67ffc215ef	0	0	0	0	0	0	0	0	0	0	0	19	0	0
a974616a1fe1f154325f98dc962c76eb	0	0	0	0	0	0	0	0	0	0	0	0	0	19
973dba82f56d2bf7ac119d4a37320f91	0	0	0	0	0	0	0	0	0	0	0	0	0	19
5c3c5022b6d2b9280e45a5b441edce85	0	0	0	0	0	0	0	0	0	0	0	0	0	19
8fb69da2f239324a95e64d3367a38347	0	0	0	0	0	0	0	0	0	0	0	0	0	19
a7637f17aeee3bd6ce947e51bfef7a25	0	0	0	0	0	0	0	0	0	0	0	0	0	19
2f3779786a68015b7c9d1edc3d7854a4	0	0	0	0	0	0	0	0	0	0	0	0	0	19
ade111d503caadc3f3bf16b9b39a5cae	0	18	0	0	0	0	0	0	0	0	0	0	0	0
8f66b1266b3d3b3f4eafba81082f7ed3	0	18	0	0	0	0	0	0	0	0	0	0	0	0
854d4270190a4adcd7226f3eb1e1125a	0	18	0	0	0	0	0	0	0	0	0	0	0	0
d5a4a112b1a3bf1a1c2248c309f6ab5e	0	18	0	0	0	0	0	0	0	0	0	0	0	0
e6e54534663d6bdb968aec66dec134c6	0	18	0	0	0	0	0	0	0	0	0	0	0	0
0a8ba4ceb505cf15268aee681e6a8a10	0	18	0	0	0	0	0	0	0	0	0	0	0	0
9e8b969a3c1b2e4f26ce427b5d6b22e4	0	18	0	0	0	0	0	0	0	0	0	0	0	0
008c0f25fb85741549254466bfe3e4f7	0	18	0	0	0	0	0	0	0	0	0	0	0	0
78aba2d7c51e2b1fb37b0f16feb1b2e3	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ed73d4ed257d3da23b7cd5962d855770	0	18	0	0	0	0	0	0	0	0	0	0	0	0
034efd77e1909fc71f4c32b8e9769b23	0	18	0	0	0	0	0	0	0	0	0	0	0	0
7e31277f3e98de9e4928c7dd8f3496b9	0	18	0	0	0	0	0	0	0	0	0	0	0	0
338cf247bef67dff38e5a50f35f5ab25	0	18	0	0	0	0	0	0	0	0	0	0	0	0
bd5e38029876ec9fc3452ec2924a4766	0	18	0	0	0	0	0	0	0	0	0	0	0	0
3f3ba418e601cee62ebc34b5e4a17812	0	18	0	0	0	0	0	0	0	0	0	0	0	0
467fa877943b27c7220368981121f0c4	0	18	0	0	0	0	0	0	0	0	0	0	0	0
f39a5ebb1b3c604fab130b8abe5c0b83	0	18	0	0	0	0	0	0	0	0	0	0	0	0
3453ed28651c9233c427c2aaf73fe957	0	18	0	0	0	0	0	0	0	0	0	0	0	0
f67b1cef6c6f43ab287479aa5bb18934	0	18	0	0	0	0	0	0	0	0	0	0	0	0
01527e213144c6d408676cda90dc2f57	0	18	0	0	0	0	0	0	0	0	0	0	0	0
7884f754a6a275825bb7fc8431c49280	0	18	0	0	0	0	0	0	0	0	0	0	0	0
1248a34c815982a1e1f3dfa210fedf22	0	18	0	0	0	0	0	0	0	0	0	0	0	0
c9b9857d8470f80368cd7b81356734ce	0	18	0	0	0	0	0	0	0	0	0	0	0	0
d462f37c44b874a86688f1470df3259d	0	18	0	0	0	0	0	0	0	0	0	0	0	0
aa87e0270739d373f349e27dc024cdb2	0	18	0	0	0	0	0	0	0	0	0	0	0	0
8326c4476139300766f318c474a7020f	0	18	0	0	0	0	0	0	0	0	0	0	0	0
e5e901319444f91ca18738c7badc5071	0	18	0	0	0	0	0	0	0	0	0	0	0	0
a9d3638825be405f8370ec706bd51a09	0	18	0	0	0	0	0	0	0	0	0	0	0	0
705e85e6395350b615c5aae4be7869c4	0	18	0	0	0	0	0	0	0	0	0	0	0	0
09c5998e27e1965b968a650124d910b3	0	18	0	0	0	0	0	0	0	0	0	0	0	0
4d58665a1b656bf315275b712c382cf6	0	18	0	0	0	0	0	0	0	0	0	0	0	0
6a5756d203973a590a15476bb03db212	0	18	0	0	0	0	0	0	0	0	0	0	0	0
680cbec976be28d96d3f07848106f9b4	0	18	0	0	0	0	0	0	0	0	0	0	0	0
23aa84f4633c54411e0141f5b01b0c06	0	18	0	0	0	0	0	0	0	0	0	0	0	0
e95723d77eb127f1c456be00840ac74f	0	18	0	0	0	0	0	0	0	0	0	0	0	0
99b196b0b64ec30ce5becee1585a48ff	0	18	0	0	0	0	0	0	0	0	0	0	0	0
8b8731071e131234c19aa88c7d605bd9	0	18	0	0	0	0	0	0	0	0	0	0	0	0
e05b4976c02e3839b25488aca12d911b	0	18	0	0	0	0	0	0	0	0	0	0	0	0
4a4feb07a999eace44a001784dcdb171	0	18	0	0	0	0	0	0	0	0	0	0	0	0
118987b45d29ecd740db261515984a13	0	18	0	0	0	0	0	0	0	0	0	0	0	0
20d66c43d265e90d333706d701a22984	0	18	0	0	0	0	0	0	0	0	0	0	0	0
6cf6f02b231414347163b300ed136d6e	0	11	7	0	0	0	0	0	0	0	0	0	0	0
10cfee42fd45583b6498c1ee033684af	0	0	18	0	0	0	0	0	0	0	0	0	0	0
ac54ad64ad0395396d64cf636a65edee	0	0	18	0	0	0	0	0	0	0	0	0	0	0
da0e7b2c1c6dbdf02ffd422a175c4664	0	0	18	0	0	0	0	0	0	0	0	0	0	0
3b86cee27a70b0e20f21bf0527eacb1d	0	0	18	0	0	0	0	0	0	0	0	0	0	0
784dfb0e36caae4f7361bebf3a0fa3c1	0	0	18	0	0	0	0	0	0	0	0	0	0	0
fd01d5d6b866c85076c1f97a1d93c952	0	0	18	0	0	0	0	0	0	0	0	0	0	0
79e4add2ad1a6fee65469664b1780a60	0	0	18	0	0	0	0	0	0	0	0	0	0	0
09dbfde11100e6e578b9f6a3c479283b	0	0	18	0	0	0	0	0	0	0	0	0	0	0
2a28a418fbe939d235e4a1ded3663818	0	0	18	0	0	0	0	0	0	0	0	0	0	0
f8b9fe2bd67a9edfbc60b5effbd0585d	0	0	18	0	0	0	0	0	0	0	0	0	0	0
e3c898447b6801b1aafe7fefb14fca2c	0	0	18	0	0	0	0	0	0	0	0	0	0	0
0513447ef8d6b4ad69dff58cde889cee	0	0	18	0	0	0	0	0	0	0	0	0	0	0
82f90dbffc0f8f2d5b88c829c1ca252a	0	0	18	0	0	0	0	0	0	0	0	0	0	0
ea273220ff1e85b459058f2e3059096b	0	0	18	0	0	0	0	0	0	0	0	0	0	0
51fa1013bf1459de06b789fb5891d7dd	0	0	18	0	0	0	0	0	0	0	0	0	0	0
4149d639b15c71273659149c153273ea	0	0	18	0	0	0	0	0	0	0	0	0	0	0
978a78c7808748af4c70173622a9637f	0	0	18	0	0	0	0	0	0	0	0	0	0	0
70bfc0dc7b8699ece833e5fb63c0c4fc	0	0	18	0	0	0	0	0	0	0	0	0	0	0
0fb4c3e59d329497c80613fb8c6730b1	0	0	18	0	0	0	0	0	0	0	0	0	0	0
7fd49dd9328f8abfa8a464da873a36a8	0	0	18	0	0	0	0	0	0	0	0	0	0	0
4a118a119fb01b7b9f9c5f7d28964792	0	0	18	0	0	0	0	0	0	0	0	0	0	0
5cef0b3c782f28979afa5e88db7f051f	0	0	18	0	0	0	0	0	0	0	0	0	0	0
b353474bfb402923ac3930021f88b9fa	0	0	18	0	0	0	0	0	0	0	0	0	0	0
4e42c4c4719fc2dc8eb2308c23b52b96	0	0	18	0	0	0	0	0	0	0	0	0	0	0
5202a8a330b15b1ea61fa018c116d43c	0	0	18	0	0	0	0	0	0	0	0	0	0	0
bb1546dc8705fbd4029b2a6ed58aeca1	0	0	18	0	0	0	0	0	0	0	0	0	0	0
9e1088aa4de5a6d93338359b096029de	0	0	18	0	0	0	0	0	0	0	0	0	0	0
f657b84b32dd74270a1fc79164452ceb	0	0	18	0	0	0	0	0	0	0	0	0	0	0
f599cbedca0309da7c4ec4f8c296029d	0	0	18	0	0	0	0	0	0	0	0	0	0	0
975f70a1d793ee2958c184777b6ad1e4	0	0	18	0	0	0	0	0	0	0	0	0	0	0
1076a6a2a9853b7e81c4fafd3f5ab72a	0	0	18	0	0	0	0	0	0	0	0	0	0	0
1e0f1c2e36b55d461d156e96731c7ec8	0	0	18	0	0	0	0	0	0	0	0	0	0	0
30125f1e0d9c415ca5204115ca2d9338	0	0	18	0	0	0	0	0	0	0	0	0	0	0
23bc1a2c45512282cdd276d9ad308ea2	0	0	18	0	0	0	0	0	0	0	0	0	0	0
38d1c6a2daae189f795493fa3e47a70b	0	0	18	0	0	0	0	0	0	0	0	0	0	0
d5c2757c5d460c2d145bf3abe822045b	0	0	14	0	0	4	0	0	0	0	0	0	0	0
b9cd9cddbecc8737a72ff63c661ca18d	0	0	14	0	0	0	4	0	0	0	0	0	0	0
110ef3abfba3c3e9f9b88ab0ea52c287	0	0	13	0	0	5	0	0	0	0	0	0	0	0
2fc4ade36c41f792ff5f6c64ef9be1f5	0	0	9	0	0	5	4	0	0	0	0	0	0	0
599c51fa2d2b651c1d312158536c7ae3	0	0	8	0	0	10	0	0	0	0	0	0	0	0
4b1f10f95cb7aa90ea402314f8d184dc	0	0	0	18	0	0	0	0	0	0	0	0	0	0
3b9ede114952400066fb456435514f51	0	0	0	18	0	0	0	0	0	0	0	0	0	0
1fcdd126abae606eec7d6a3d9aa0fa7c	0	0	0	18	0	0	0	0	0	0	0	0	0	0
c5cd1df58bf921fefe9236d2bd339536	0	0	0	18	0	0	0	0	0	0	0	0	0	0
c7a8f643950fb2db537a98197f9dc18b	0	0	0	0	18	0	0	0	0	0	0	0	0	0
4e70cf1897998e3b0899cb4ee8a73970	0	0	0	0	18	0	0	0	0	0	0	0	0	0
c9e3c435fae3ab7da67805a450ff9b66	0	0	0	0	18	0	0	0	0	0	0	0	0	0
32dc211f504f47076c599348ec134e4f	0	0	0	0	18	0	0	0	0	0	0	0	0	0
75bbb54b1b9e8877cd30510da7b33c3f	0	0	0	0	18	0	0	0	0	0	0	0	0	0
2936b53905c86e894617a0732d420338	0	0	0	0	0	18	0	0	0	0	0	0	0	0
fda968316ad1f810a5d36e3017ba54ce	0	0	0	0	0	18	0	0	0	0	0	0	0	0
5e923d04555297da55e918f7c083c13b	0	0	0	0	0	18	0	0	0	0	0	0	0	0
2b43107561907b3a6ee5dece81c9415f	0	0	0	0	0	18	0	0	0	0	0	0	0	0
04b2bd8ff0d15bb0a623c13792c67f1b	0	0	0	0	0	18	0	0	0	0	0	0	0	0
69b2ef34ea2e076c5aec56bb35c9aa8a	0	0	0	0	0	18	0	0	0	0	0	0	0	0
7b102817e55ed63f745bbab8296dd404	0	0	0	0	0	18	0	0	0	0	0	0	0	0
cda5f3caac83c03a2214f92fadc66ea4	0	0	0	0	0	18	0	0	0	0	0	0	0	0
d0dc12852843f072570d1c09fd8cc7b0	0	0	0	0	0	14	4	0	0	0	0	0	0	0
c216285dda14d0c3d2705bb1a24a780c	0	0	0	0	0	2	0	0	0	0	0	0	0	16
7faf9305b5776dd6e54c3bcaebcd7bd8	0	0	0	0	0	0	18	0	0	0	0	0	0	0
0e5fd41b79b65ca9c0a50c38e350df06	0	0	0	0	0	0	18	0	0	0	0	0	0	0
86ee04e7d56a9fb64db82d4bfa250fbc	0	0	0	0	0	0	18	0	0	0	0	0	0	0
2644a1ecd2cdf7937dd59758351528c5	0	0	0	0	0	0	18	0	0	0	0	0	0	0
434cb262b706338136332e88bbfd3a64	0	0	0	0	0	0	18	0	0	0	0	0	0	0
8aeafba15bd649a96a58eedeb529b27f	0	0	0	0	0	0	18	0	0	0	0	0	0	0
