rank	genus	phylum	class	n_asvs	mean_relative_abundance	median_relative_abundance	prevalence	mean_surface	mean_shallow_subsurface	mean_root_adjacent	mean_west_third	prevalence_west_third	mean_central_third	prevalence_central_third	mean_east_third	prevalence_east_third
659	Verrucomicrobium	Verrucomicrobiota	Verrucomicrobiia	2	1.209592173e-05	0	0.08394458028	6.053507331e-06	2.697830987e-05	4.875643841e-06	4.520013151e-06	0.06263048017	2.079606242e-05	0.1334894614	1.182769786e-05	0.04984423676
660	Haliangium	Myxococcota	Polyangiia	45	1.193445857e-05	0	0.03667481663	3.885091692e-06	3.528314753e-06	2.500852032e-05	2.225176611e-05	0.02922755741	4.795713244e-06	0.03512880562	6.03493812e-06	0.04984423676
661	Miniimonas	Actinomycetota	Actinobacteria	5	1.186004076e-05	0	0.000814995925	0	3.819493443e-05	0	0	0	0	0	4.533417451e-05	0.003115264798
662	Caldalkalibacillus	Bacillota	Bacilli	2	1.174068269e-05	0	0.008964955175	1.865994234e-07	3.365220787e-05	3.196015785e-06	0	0	1.611006646e-06	0.004683840749	4.27349465e-05	0.02803738318
663	Stappia	Pseudomonadota	Alphaproteobacteria	8	1.173035036e-05	0	0.01711491443	2.187914972e-05	1.296782738e-05	2.770788963e-06	1.982498844e-05	0.02505219207	9.751550445e-06	0.01639344262	2.283671003e-06	0.006230529595
664	Marivibrio	Pseudomonadota	Alphaproteobacteria	9	1.170643106e-05	0	0.02363488183	1.007707243e-05	5.528089655e-06	1.795130339e-05	2.198769388e-07	0.002087682672	3.876421734e-07	0.007025761124	4.390326059e-05	0.07788161994
665	Ethanoligenens	Bacillota	Clostridia	2	1.161808628e-05	0	0.00814995925	3.637532302e-05	1.733697449e-06	1.334028995e-07	0	0	1.947398135e-05	0.01405152225	1.85046786e-05	0.01246105919
666	Methylophaga	Pseudomonadota	Gammaproteobacteria	8	1.155928788e-05	0	0.008964955175	7.425308451e-08	2.575403331e-07	2.965717555e-05	1.024078639e-07	0.006263048017	9.613879361e-07	0.004683840749	4.275289785e-05	0.01869158879
667	Patulibacter	Actinomycetota	Thermoleophilia	26	1.146338784e-05	0	0.1051344743	7.001988133e-06	6.275625123e-06	1.913465005e-05	1.307443536e-05	0.1294363257	1.587728754e-05	0.1217798595	3.187914515e-06	0.04672897196
668	Acrocarpospora	Actinomycetota	Actinobacteria	2	1.142700491e-05	0	0.0097799511	2.752226492e-05	9.819630223e-06	8.72855739e-08	2.808131115e-05	0.01461377871	5.315835989e-07	0.007025761124	1.068538276e-06	0.006230529595
669	Alkalibacillus	Bacillota	Bacilli	4	1.139831675e-05	0	0.007334963325	2.447263431e-08	0	2.948656293e-05	6.836659267e-08	0.002087682672	2.132042146e-08	0.002341920375	4.343888857e-05	0.02180685358
670	Thalassobacillus	Bacillota	Bacilli	7	1.13076618e-05	0	0.01792991035	8.392954353e-06	2.562405522e-06	2.062456857e-05	1.703421377e-07	0.008350730689	2.243306143e-06	0.02341920375	3.998447171e-05	0.02492211838
671	Ornithinimicrobium	Actinomycetota	Actinobacteria	21	1.127252577e-05	0	0.09209453953	1.58844829e-05	1.350577332e-05	5.85793639e-06	1.640307185e-05	0.1649269311	7.926443453e-06	0.05854800937	8.067683336e-06	0.02803738318
672	Neochlamydia	Chlamydiota	Chlamydiia	89	1.119472206e-05	0	0.162999185	4.811974568e-06	8.482697043e-06	1.838388578e-05	1.033259254e-05	0.1878914405	1.13387907e-05	0.1826697892	1.228955924e-05	0.09968847352
673	Luteolibacter	Verrucomicrobiota	Verrucomicrobiia	31	1.114763451e-05	0	0.1132844336	2.706704359e-06	7.829117537e-06	2.043957751e-05	6.437592107e-06	0.07098121086	1.416522667e-05	0.1592505855	1.416195992e-05	0.1152647975
674	1959-1	Chloroflexota	Ktedonobacteria	29	1.077653509e-05	0	0.05052974735	1.786898869e-06	8.483275884e-06	1.967500857e-05	1.300601724e-05	0.07098121086	1.412398387e-05	0.05152224824	2.996838581e-06	0.01869158879
675	Thermopetrobacter	Pseudomonadota	Alphaproteobacteria	3	1.075231616e-05	0	0.0097799511	7.876472156e-06	2.039409143e-06	2.001272026e-05	9.163276856e-07	0.008350730689	7.108640943e-07	0.004683840749	3.878701557e-05	0.01869158879
676	Afifella	Pseudomonadota	Alphaproteobacteria	18	1.069702327e-05	0	0.03830480848	2.800475015e-06	8.899474454e-06	1.833917949e-05	6.802459253e-06	0.05636743215	2.560141465e-06	0.018735363	2.733236499e-05	0.03738317757
677	Halocatena	Halobacteriota	Halobacteria	25	1.067917329e-05	0	0.01874490628	8.192050008e-08	1.470595638e-05	1.575928653e-05	2.635447135e-07	0.01043841336	2.452345503e-06	0.01639344262	3.716497251e-05	0.03426791277
678	Methylonatrum	Pseudomonadota	Gammaproteobacteria	7	1.066002867e-05	0	0.01548492258	9.877796758e-07	3.025442024e-05	2.500985287e-06	7.76708033e-07	0.01043841336	2.723488879e-07	0.004683840749	3.922591605e-05	0.03738317757
679	Terrimonas	Bacteroidota	Bacteroidia	39	1.063261737e-05	0	0.04074979625	2.816153442e-06	5.300852585e-06	2.105271645e-05	2.412918505e-05	0.06263048017	3.280591489e-06	0.04215456674	2.726769659e-07	0.006230529595
680	Solimonas	Pseudomonadota	Gammaproteobacteria	19	1.061677775e-05	0	0.05052974735	3.445737676e-06	4.042994937e-06	2.152867261e-05	1.067608707e-05	0.05010438413	7.636229904e-06	0.06791569087	1.449305429e-05	0.02803738318
681	Pseudazoarcus	Pseudomonadota	Gammaproteobacteria	7	1.059843214e-05	0	0.02770986145	1.429458307e-05	6.162467645e-06	1.12632725e-05	8.729650611e-06	0.02505219207	6.347977906e-06	0.02341920375	1.90410811e-05	0.03738317757
682	Dichotomicrobium	Pseudomonadota	Alphaproteobacteria	9	1.049924984e-05	0	0.01466992665	1.19322792e-06	9.355538594e-06	1.872202228e-05	4.447744881e-06	0.004175365344	0	0	3.349566901e-05	0.04984423676
683	Candidatus Koribacter	Acidobacteriota	Acidobacteriae	32	1.0487097e-05	0	0.1043194784	6.58217526e-06	1.949993489e-05	6.307222853e-06	1.182869372e-05	0.1106471816	1.08286581e-05	0.1522248244	8.030799749e-06	0.03115264798
684	Lactovum	Bacillota	Bacilli	6	1.031448059e-05	0	0.0488997555	4.986633462e-06	1.15907353e-06	2.185492198e-05	7.591137582e-06	0.05010438413	2.027865249e-05	0.07259953162	1.123763757e-06	0.01557632399
685	Thiofaba	Pseudomonadota	Gammaproteobacteria	4	1.031141503e-05	0	0.007334963325	4.417120811e-06	8.726637301e-08	2.315546162e-05	0	0	0	0	3.941466117e-05	0.02803738318
686	Corallococcus	Myxococcota	Myxococcia	7	1.029124252e-05	0	0.07905460473	6.451569513e-06	5.53445011e-06	1.712815449e-05	1.110450127e-05	0.04384133612	7.424818958e-06	0.1170960187	1.289065662e-05	0.08099688474
687	Pseudokineococcus	Actinomycetota	Actinobacteria	2	1.027452505e-05	0	0.01466992665	3.147940607e-05	1.034421171e-06	1.059891811e-06	6.028182487e-07	0.01252609603	1.657399833e-07	0.009367681499	3.815364899e-05	0.02492211838
688	Lacimicrobium	Pseudomonadota	Gammaproteobacteria	2	1.019316481e-05	0	0.00814995925	6.485637417e-06	1.357308063e-06	2.020510913e-05	7.581006683e-07	0.006263048017	0	0	3.783141122e-05	0.02180685358
689	Larsenimonas	Pseudomonadota	Gammaproteobacteria	9	1.018644986e-05	0	0.008964955175	2.421792555e-07	0	2.617865674e-05	0	0	0	0	3.893699059e-05	0.03426791277
690	Desertibacter	Pseudomonadota	Alphaproteobacteria	28	1.007492504e-05	0	0.140994295	1.182791711e-05	7.981772129e-06	1.038163013e-05	1.470087547e-05	0.1858037578	6.086444544e-06	0.1288056206	8.477575882e-06	0.09034267913
691	Pelagicoccus	Verrucomicrobiota	Verrucomicrobiia	17	1.006255206e-05	0	0.04074979625	2.532107951e-06	6.606377636e-06	1.875058511e-05	5.483518216e-06	0.02505219207	3.372694979e-06	0.03278688525	2.579440934e-05	0.07476635514
692	Allorhizobium	Pseudomonadota	Alphaproteobacteria	4	1.003018344e-05	0	0.00162999185	0	3.218473817e-05	9.419796135e-08	9.321468409e-08	0.002087682672	0	0	3.820057709e-05	0.003115264798
693	Hafnia-Obesumbacterium	Pseudomonadota	Gammaproteobacteria	12	9.998991838e-06	0	0.02526487368	4.273659796e-06	1.298509111e-06	2.148571639e-05	1.816924733e-05	0.02713987474	8.24843341e-06	0.037470726	1.358643285e-07	0.006230529595
694	Curtobacterium	Actinomycetota	Actinobacteria	8	9.877365965e-06	0	0.0391198044	8.497113441e-06	2.893788064e-07	1.866740193e-05	1.484005798e-05	0.04175365344	8.14867999e-06	0.05152224824	4.771507509e-06	0.01869158879
695	Roseateles	Pseudomonadota	Gammaproteobacteria	7	9.842878108e-06	0	0.01792991035	8.899803652e-06	2.297902051e-05	2.42144889e-08	2.624775929e-06	0.01878914405	5.274038028e-07	0.01405152225	3.300542787e-05	0.02180685358
696	Raoultibacter	Actinomycetota	Coriobacteriia	10	9.724586155e-06	0	0.03015484923	5.322266733e-07	4.80842433e-07	2.436894077e-05	2.817888785e-06	0.02922755741	2.467726944e-05	0.04918032787	1.405122483e-07	0.006230529595
697	Taibaiella	Bacteroidota	Bacteroidia	16	9.696169535e-06	0	0.0521597392	1.185471766e-06	5.699728866e-06	1.958778022e-05	2.014770034e-05	0.07933194154	3.14097947e-06	0.04918032787	2.820103814e-06	0.01557632399
698	Geothermomicrobium	Bacillota	Bacilli	37	9.658135192e-06	0	0.09046454768	6.430127978e-06	1.611072932e-05	7.00492912e-06	1.687231301e-06	0.03966597077	1.689427962e-05	0.1405152225	1.192676227e-05	0.09968847352
699	Thermoflexus	Chloroflexota	Anaerolineae	3	9.432859357e-06	0	0.0032599837	1.829419166e-08	3.036040155e-05	0	0	0	0	0	3.605644371e-05	0.01246105919
700	Allonocardiopsis	Actinomycetota	Actinobacteria	12	9.36881433e-06	0	0.05949470253	5.387609853e-06	1.174052211e-05	1.058693121e-05	7.205677306e-06	0.06054279749	1.335944232e-05	0.07494145199	7.288267549e-06	0.03738317757
701	Agrococcus	Actinomycetota	Actinobacteria	3	9.272618374e-06	0	0.02118989405	3.264379106e-06	3.622196688e-06	1.852974004e-05	7.780759758e-07	0.01670146138	2.374690291e-06	0.02107728337	3.112402367e-05	0.02803738318
702	Proteiniphilum	Bacteroidota	Bacteroidia	14	9.226473896e-06	0	0.0195599022	2.689605562e-05	3.587843436e-08	2.74658459e-06	1.131486046e-06	0.01043841336	2.143959473e-05	0.037470726	5.059796583e-06	0.009345794393
703	type III	Bacillota	Bacilli	17	9.183836156e-06	0	0.0260798696	6.282576046e-07	5.938475911e-06	1.850695319e-05	1.892126235e-05	0.05427974948	4.984593931e-06	0.009367681499	2.394414015e-07	0.006230529595
704	Spongiactinospora	Actinomycetota	Actinobacteria	15	9.179019253e-06	0	0.04074979625	1.396651121e-05	6.382540695e-06	7.669549473e-06	1.861280642e-05	0.06471816284	5.330985753e-06	0.03981264637	2.20534057e-07	0.006230529595
705	IMCC26207	Actinomycetota	Acidimicrobiia	9	9.149951751e-06	0	0.0684596577	9.336117292e-06	5.202381309e-06	1.217689428e-05	8.263609422e-06	0.06471816284	4.847246873e-06	0.06791569087	1.619609804e-05	0.07476635514
706	Insolitispirillum	Pseudomonadota	Alphaproteobacteria	3	9.059935907e-06	0	0.03015484923	1.682371163e-05	9.427171434e-06	2.671663111e-06	1.702890985e-05	0.04801670146	6.910961891e-06	0.03044496487	2.714271846e-08	0.003115264798
707	Immundisolibacter	Pseudomonadota	Gammaproteobacteria	1	9.050477578e-06	0	0.0032599837	8.084411539e-06	9.037917319e-06	9.818751892e-06	0	0	0	0	3.459481616e-05	0.01246105919
708	Azotobacter	Pseudomonadota	Gammaproteobacteria	6	9.038712123e-06	0	0.01711491443	1.996734183e-06	5.026111906e-07	2.142662404e-05	2.15544817e-05	0.02296450939	1.717888029e-06	0.02107728337	1.008250892e-07	0.003115264798
709	Pseudofulvimonas	Pseudomonadota	Gammaproteobacteria	17	8.870520336e-06	0	0.05297473513	2.495560874e-06	1.046859754e-06	2.016229165e-05	1.468140273e-05	0.0751565762	7.635586883e-06	0.05386416862	1.84218363e-06	0.01869158879
710	Desulfatitalea	Thermodesulfobacteriota	Desulfobacteria	1	8.83821019e-06	0	0.0032599837	4.926614557e-07	4.692824272e-07	2.21148043e-05	0	0	0	0	3.378343895e-05	0.01246105919
711	Krasilnikovia	Actinomycetota	Actinobacteria	24	8.7408195e-06	0	0.0554197229	7.023935607e-06	6.40018278e-06	1.196964523e-05	1.198356314e-05	0.1169102296	3.216820312e-06	0.01405152225	1.125008259e-05	0.01869158879
712	Holospora	Pseudomonadota	Alphaproteobacteria	12	8.688256395e-06	0	0.04808475958	1.80420626e-06	6.061376867e-06	1.620240777e-05	1.03437193e-05	0.05636743215	6.772938774e-06	0.05620608899	8.765745154e-06	0.02492211838
713	Pacificitalea	Pseudomonadota	Alphaproteobacteria	2	8.643967185e-06	0	0.0130399348	1.42170729e-07	9.546999514e-06	1.459040804e-05	0	0	0	0	3.304095868e-05	0.04984423676
714	Aidingibacillus	Bacillota	Bacilli	22	8.613525653e-06	0	0.02852485738	1.716685579e-06	1.396969366e-05	9.720961304e-06	0	0	1.164184846e-06	0.01170960187	3.137597834e-05	0.09345794393
715	Loriellopsis LF-B5	Cyanobacteriota	Cyanobacteriia	9	8.596071025e-06	0	0.0130399348	2.781624855e-05	1.03935296e-07	3.378382715e-07	2.069113652e-05	0.01878914405	1.381490989e-06	0.01405152225	1.446358367e-07	0.003115264798
716	Risungbinella	Bacillota	Bacilli	22	8.542377604e-06	0	0.04645476773	1.24673271e-05	9.194899359e-06	4.937542157e-06	8.520377997e-06	0.04801670146	9.810944692e-06	0.06557377049	6.887734817e-06	0.01869158879
717	Alkanindiges	Pseudomonadota	Gammaproteobacteria	7	8.537424173e-06	0	0.0097799511	1.861380616e-05	1.656774202e-06	6.160026574e-06	2.333377767e-07	0.006263048017	9.261075935e-07	0.01405152225	3.105359104e-05	0.009345794393
718	Melghiribacillus	Bacillota	Bacilli	2	8.503413928e-06	0	0.005704971475	1.453843087e-05	3.617751036e-07	1.03113002e-05	0	0	0	0	3.250370371e-05	0.02180685358
719	Alistipes	Bacteroidota	Bacteroidia	38	8.402571974e-06	0	0.03178484108	5.767952931e-07	1.546226943e-07	2.117400151e-05	5.391688397e-06	0.02713987474	1.775025332e-05	0.05386416862	4.609934656e-07	0.009345794393
720	Chroococcidiopsis SAG 2023	Cyanobacteriota	Cyanobacteriia	11	8.295742865e-06	0	0.0293398533	1.584686637e-05	8.915553092e-06	1.871342776e-06	1.265996047e-05	0.04384133612	2.861307213e-06	0.01639344262	9.012390189e-06	0.02492211838
721	Fontibacillus	Bacillota	Bacilli	2	8.276561426e-06	0	0.05134474328	2.734261814e-06	1.271683918e-05	9.05713027e-06	1.371472091e-05	0.0751565762	6.451044787e-06	0.04918032787	2.59001069e-06	0.01869158879
722	Yinghuangia	Actinomycetota	Actinobacteria	11	8.264779889e-06	0	0.05378973105	1.072882859e-05	1.050931809e-05	4.526815394e-06	1.652475006e-05	0.09812108559	1.294449009e-06	0.02107728337	5.2112147e-06	0.03115264798
723	Candidatus Berkiella	Pseudomonadota	Gammaproteobacteria	59	8.257453168e-06	0	0.140994295	2.779405579e-06	7.709933889e-06	1.2996775e-05	1.090180159e-05	0.1983298539	7.543010551e-06	0.1288056206	5.261889626e-06	0.07165109034
724	Thiobacillus	Pseudomonadota	Gammaproteobacteria	2	8.20866805e-06	0	0.007334963325	2.79520329e-06	1.664989922e-06	1.771700193e-05	0	0	3.724627692e-06	0.007025761124	2.642249119e-05	0.01869158879
725	Psychrobacillus	Bacillota	Bacilli	13	8.152760219e-06	0	0.04808475958	8.356112205e-06	1.684933106e-06	1.319199058e-05	8.368991812e-06	0.07933194154	8.441183889e-06	0.03044496487	7.446430501e-06	0.02492211838
726	Candidatus Bealeia	Pseudomonadota	Alphaproteobacteria	18	8.146747315e-06	0	0.1255093725	4.691613143e-06	3.832008747e-06	1.432654754e-05	5.110476738e-06	0.09812108559	1.694524755e-05	0.2271662763	9.735822195e-07	0.03115264798
727	Agrobacterium	Pseudomonadota	Alphaproteobacteria	4	8.108822226e-06	0	0.0293398533	8.170260112e-06	5.178254621e-06	1.041618797e-05	1.151712648e-05	0.04384133612	1.427957995e-06	0.02107728337	1.190991658e-05	0.01869158879
728	Rhizobacter	Pseudomonadota	Gammaproteobacteria	15	8.091981658e-06	0	0.0619396903	4.791250877e-06	6.74135294e-06	1.176806054e-05	1.779154138e-05	0.1189979123	2.903871807e-06	0.03512880562	5.19501285e-07	0.01246105919
729	Thermocrispum	Actinomycetota	Actinobacteria	7	7.966636761e-06	0	0.01874490628	4.353536629e-08	1.496787271e-07	2.046801805e-05	7.040933594e-06	0.02505219207	1.499404242e-05	0.02576112412	0	0
730	Lapillicoccus	Actinomycetota	Actinobacteria	2	7.949317764e-06	0	0.02363488183	1.146152944e-05	1.284468854e-05	1.258011838e-06	2.004303241e-05	0.05427974948	1.915030445e-07	0.004683840749	2.225189141e-07	0.003115264798
731	Candidatus Soleaferrea	Bacillota	Clostridia	38	7.791091943e-06	0	0.04319478403	7.762710211e-07	3.228173395e-07	1.929937466e-05	6.01030006e-06	0.04175365344	1.487885664e-05	0.06791569087	1.020138008e-06	0.01246105919
732	Roseimicrobium	Verrucomicrobiota	Verrucomicrobiia	18	7.780480352e-06	0	0.0488997555	4.28882075e-06	3.485235555e-06	1.397327706e-05	1.110532019e-05	0.08141962422	7.95810052e-06	0.03981264637	2.582841426e-06	0.01246105919
733	Paludicola	Bacillota	Clostridia	9	7.706691249e-06	0	0.02770986145	2.732239468e-07	3.764211734e-08	1.970491394e-05	5.947547984e-06	0.02713987474	1.538742097e-05	0.04683840749	1.146602031e-07	0.003115264798
734	Nakamurella	Actinomycetota	Actinobacteria	14	7.683916827e-06	0	0.03993480033	7.734136433e-06	4.895221984e-07	1.342734016e-05	8.779577784e-06	0.04175365344	2.905111682e-06	0.0281030445	1.240581153e-05	0.05295950156
735	Fusobacterium	Fusobacteriota	Fusobacteriia	9	7.682460828e-06	0	0.02037489813	1.762972479e-07	2.169341254e-05	2.311406501e-06	3.080258782e-06	0.02087682672	1.795132964e-05	0.02107728337	8.900863663e-07	0.01869158879
736	endosymbionts	Pseudomonadota	Gammaproteobacteria	7	7.676211544e-06	0	0.0358598207	2.838543808e-06	2.823158801e-08	1.76202891e-05	1.063385669e-05	0.02713987474	9.578037246e-06	0.06088992974	7.329355277e-07	0.01557632399
737	Wolbachia	Pseudomonadota	Alphaproteobacteria	1	7.658522373e-06	0	0.01711491443	1.49112046e-05	8.66973852e-06	1.153730935e-06	1.250015067e-05	0.02505219207	7.984624775e-06	0.02107728337	0	0
738	Mongoliicoccus	Bacteroidota	Bacteroidia	8	7.600965794e-06	0	0.008964955175	4.986454433e-07	1.110083712e-06	1.839229331e-05	4.759466057e-08	0.002087682672	0	0	2.898313765e-05	0.03115264798
739	Halorubrum	Halobacteriota	Halobacteria	10	7.543945399e-06	0	0.01140994295	9.568612239e-08	2.388021997e-05	2.583585591e-07	5.289638689e-06	0.01670146138	0	0	2.094294104e-05	0.01869158879
740	Owenweeksia	Bacteroidota	Bacteroidia	24	7.471905932e-06	0	0.03504482478	4.423574557e-06	4.792449316e-06	1.201800771e-05	3.813444731e-06	0.01878914405	7.116404537e-07	0.018735363	2.192373233e-05	0.08099688474
741	Halopelagius	Halobacteriota	Halobacteria	14	7.468133162e-06	0	0.01385493073	9.674431338e-08	4.722121568e-07	1.887657737e-05	5.817684155e-08	0.004175365344	2.713983807e-08	0.002341920375	2.842350147e-05	0.04361370717
742	Thioalbus	Pseudomonadota	Gammaproteobacteria	2	7.3458264e-06	0	0.004074979625	0	5.859870184e-08	1.896836052e-05	0	0	0	0	2.807890652e-05	0.01557632399
743	Aquisalimonas	Pseudomonadota	Gammaproteobacteria	3	7.295556295e-06	0	0.0130399348	2.05342532e-07	1.176155275e-05	9.270271211e-06	0	0	0	0	2.788675257e-05	0.04984423676
744	Candidatus Megaira	Pseudomonadota	Alphaproteobacteria	19	7.261170245e-06	0	0.02689486553	2.180040236e-05	4.589541467e-07	1.318237731e-06	8.055023701e-07	0.03966597077	4.45183849e-07	0.01639344262	2.596114253e-05	0.02180685358
745	Pseudoxanthobacter	Pseudomonadota	Alphaproteobacteria	5	7.209224131e-06	0	0.03748981255	9.019787058e-07	1.643791042e-06	1.663269524e-05	1.988488351e-06	0.01670146138	1.338485929e-05	0.07494145199	6.784726394e-06	0.01869158879
746	AqS1	Pseudomonadota	Gammaproteobacteria	2	7.136785166e-06	0	0.00488997555	0	7.552879119e-07	1.786723777e-05	0	0	0	0	2.727986106e-05	0.01869158879
747	DEV008	Verrucomicrobiota	Verrucomicrobiia	14	7.133442635e-06	0	0.05052974735	3.30514003e-06	1.090772015e-05	7.104178572e-06	8.275377928e-06	0.04801670146	1.035855119e-05	0.07728337237	1.139335606e-06	0.01869158879
748	Altererythrobacter	Pseudomonadota	Alphaproteobacteria	32	7.115593723e-06	0	0.0423797881	1.232503232e-06	2.008294667e-06	1.583793677e-05	1.631847304e-05	0.06263048017	1.160705962e-06	0.03981264637	1.304247557e-06	0.01557632399
749	Enhygromyxa	Myxococcota	Polyangiia	13	7.1036816e-06	0	0.05052974735	3.44740111e-06	4.548833111e-06	1.20267483e-05	1.892741469e-06	0.03340292276	1.688080375e-05	0.08899297424	1.873803608e-06	0.02492211838
750	Demequina	Actinomycetota	Actinobacteria	7	7.006620073e-06	0	0.01548492258	5.787906308e-06	1.687915252e-05	2.756239242e-08	4.277260523e-06	0.01670146138	3.82724252e-06	0.009367681499	1.530866817e-05	0.02180685358
751	Dankookia	Pseudomonadota	Alphaproteobacteria	7	6.942255237e-06	0	0.04726976365	1.301917444e-05	7.379145329e-06	1.821856358e-06	1.098667897e-05	0.08559498956	5.641195913e-06	0.03278688525	2.637810882e-06	0.009345794393
752	Nitrobacter	Pseudomonadota	Alphaproteobacteria	1	6.896459709e-06	0	0.01711491443	2.535765817e-06	9.052421135e-08	1.578937016e-05	1.660573614e-05	0.0375782881	1.108474775e-06	0.004683840749	1.074446247e-07	0.003115264798
753	Halorussus	Halobacteriota	Halobacteria	41	6.868445939e-06	0	0.01874490628	7.888342844e-07	5.499361918e-06	1.2740253e-05	1.724965543e-08	0.002087682672	2.364435381e-07	0.004683840749	2.591389156e-05	0.06230529595
754	Histidinibacterium	Pseudomonadota	Alphaproteobacteria	1	6.819496503e-06	0	0.004074979625	7.755981481e-06	5.749640039e-07	1.110387302e-05	0	0	0	0	2.606704738e-05	0.01557632399
755	Aquicella	Pseudomonadota	Gammaproteobacteria	58	6.80941679e-06	0	0.08394458028	1.44268609e-06	1.107790128e-05	7.590284367e-06	9.775832415e-06	0.1127348643	4.731990798e-06	0.07494145199	5.146325869e-06	0.05295950156
756	Coxiella	Pseudomonadota	Gammaproteobacteria	88	6.74383037e-06	0	0.1230643847	2.75714541e-06	7.5315602e-06	9.239445856e-06	5.962327878e-06	0.139874739	8.09238183e-06	0.1428571429	6.116130123e-06	0.07165109034
757	Nitrococcus	Pseudomonadota	Gammaproteobacteria	16	6.730713576e-06	0	0.0391198044	5.004528403e-06	2.794928934e-06	1.124901491e-05	5.376367131e-06	0.02505219207	2.535775089e-06	0.0281030445	1.433186834e-05	0.07476635514
758	Microbulbifer	Pseudomonadota	Gammaproteobacteria	22	6.712277161e-06	0	0.01874490628	7.526773335e-08	6.005060766e-06	1.248952812e-05	3.387499987e-07	0.002087682672	3.503695701e-07	0.009367681499	2.468565427e-05	0.05607476636
759	Sphingopyxis	Pseudomonadota	Alphaproteobacteria	5	6.630838437e-06	0	0.01874490628	1.251194059e-05	6.826257269e-06	1.858212748e-06	1.03936685e-05	0.02713987474	6.113457233e-06	0.02107728337	1.704128704e-06	0.003115264798
760	Georgfuchsia	Pseudomonadota	Gammaproteobacteria	7	6.585140485e-06	0	0.03993480033	9.923891411e-07	6.8775694e-07	1.571469034e-05	5.547487578e-06	0.0375782881	1.213813737e-05	0.05854800937	7.468416447e-07	0.01869158879
761	Oenococcus	Bacillota	Bacilli	5	6.574996293e-06	0	0.02444987775	1.074601223e-07	1.396835701e-07	1.682347225e-05	6.069712704e-06	0.02296450939	1.103190266e-05	0.03512880562	1.400329067e-06	0.01246105919
762	Marispirillum	Pseudomonadota	Alphaproteobacteria	2	6.529633526e-06	0	0.0228198859	1.750257433e-06	7.753089862e-06	9.297125178e-06	1.808597102e-07	0.002087682672	0	0	2.468918547e-05	0.08411214953
763	Desulfovibrio	Thermodesulfobacteriota	Desulfovibrionia	30	6.482293437e-06	0	0.02770986145	1.275129416e-06	3.952768729e-07	1.546165699e-05	2.09493109e-06	0.01878914405	1.604412022e-05	0.05386416862	3.098527191e-07	0.006230529595
764	Chelatococcus	Pseudomonadota	Alphaproteobacteria	15	6.340116532e-06	0	0.04074979625	1.307571565e-06	1.597444729e-06	1.410185637e-05	4.808602551e-06	0.05845511482	1.063404306e-05	0.03512880562	2.913601177e-06	0.02180685358
765	Limibacillus	Pseudomonadota	Alphaproteobacteria	1	6.313079909e-06	0	0.00488997555	2.373651772e-06	2.144809542e-06	1.275522817e-05	0	0	0	0	2.413130545e-05	0.01869158879
766	Salinactinospora	Actinomycetota	Actinobacteria	4	6.306850895e-06	0	0.007334963325	0	3.442522848e-06	1.355887098e-05	0	0	0	0	2.410749548e-05	0.02803738318
767	Effusibacillus	Bacillota	Bacilli	8	6.275768817e-06	0	0.05786471068	5.77934751e-06	8.615811208e-06	4.784445137e-06	7.217945378e-06	0.05010438413	6.267325579e-06	0.07962529274	4.881073149e-06	0.04049844237
768	Niveispirillum	Pseudomonadota	Alphaproteobacteria	2	6.243984058e-06	0	0.01059494703	1.150193463e-05	7.963734842e-06	7.351598789e-07	1.001182013e-05	0.01461377871	3.461438061e-06	0.01170960187	4.32296743e-06	0.003115264798
769	Alishewanella	Pseudomonadota	Gammaproteobacteria	1	6.141673587e-06	0	0.004074979625	0	1.97860062e-06	1.430798872e-05	0	0	0	0	2.34761168e-05	0.01557632399
770	Luteivirga	Bacteroidota	Bacteroidia	6	6.008718066e-06	0	0.01385493073	1.825592403e-06	7.27475709e-07	1.353672668e-05	6.570414588e-07	0.002087682672	1.187889259e-07	0.002341920375	2.182944342e-05	0.04672897196
771	Alkalihalophilus	Bacillota	Bacilli	14	5.947485604e-06	0	0.01792991035	7.216654822e-06	4.908197023e-06	5.78680628e-06	8.904341911e-06	0.01878914405	4.200768438e-07	0.009367681499	8.887888624e-06	0.02803738318
772	Procabacter	Pseudomonadota	Gammaproteobacteria	17	5.936241066e-06	0	0.07253463733	1.058178267e-05	1.562959596e-06	5.805605545e-06	3.891419868e-06	0.09185803758	3.570249678e-06	0.06791569087	1.213483196e-05	0.04984423676
773	Microcella	Actinomycetota	Actinobacteria	3	5.905334688e-06	0	0.01711491443	5.029400602e-06	3.084047189e-06	8.860520378e-06	1.773587627e-07	0.004175365344	1.675912677e-07	0.002341920375	2.208513814e-05	0.05607476636
774	Brachymonas	Pseudomonadota	Gammaproteobacteria	3	5.781956284e-06	0	0.000814995925	0	1.862063087e-05	0	0	0	0	0	2.210112262e-05	0.003115264798
775	Pseudoprevotella	Bacteroidota	Bacteroidia	4	5.772293439e-06	0	0.03748981255	1.581420944e-06	2.728503151e-07	1.348177107e-05	4.045749798e-06	0.03131524008	1.103193706e-05	0.05620608899	1.352189317e-06	0.02180685358
776	Halobacterium	Halobacteriota	Halobacteria	10	5.763567473e-06	0	0.01140994295	0	7.40271575e-06	8.969330356e-06	0	0	0	0	2.203083268e-05	0.04361370717
