campaign	site	position	coxL_CO_dehydrogenase	NiFe_hydrogenase_large	rbcL_RuBisCO	psbA_photosystem_II	nifH_nitrogenase	amoA_pmoA_ammonia_monooxygenase	nirK_nirS_nitrite_reductase	nosZ_N2O_reductase	ureC_urease	otsA_otsB_trehalose	treY_treZ_trehalose	ectABC_ectoine	crtB_phytoene_synthase	spo0A_sporulation	phrB_photolyase	uvrA_excision_repair	recA_recombination_repair	katE_katG_catalase	sodA_superoxide_dismutase	dps_DNA_protection
1	58	Surface	0.0004826486571	0.0001091755438	8.505077535e-05	3.710822844e-07	4.228379139e-05	3.01763393e-06	8.538574102e-05	7.31973291e-05	0.0002655632604	0.0004011799748	0.0003411327738	0.0003581865054	0.000347046325	0.0002041566099	0.0002910806618	0.0007186476613	0.0005125625509	0.001000161333	0.0006251840504	0.0004888168805
1	59	Rhizosphere	0.0005761816043	7.571472155e-05	0.0001314248025	5.183802608e-06	3.360317645e-05	2.064666722e-15	0.0001680248185	9.68592044e-05	0.000246567214	0.0005092588481	0.0003495083768	0.0002341044585	0.0003893373458	0.0001009949085	0.0003614801878	0.0007155605903	0.000582277322	0.0008988731327	0.0006052708611	0.0004099656075
1	60	Deep	0.000403784603	0.0002182999079	0.0002380258228	2.375583133e-06	9.39730219e-05	1.767692393e-06	0.0001311655338	6.705261847e-05	0.0002297632002	0.0004452152664	0.0004886921967	0.0001606115999	0.0003856884859	0.0001644783909	0.0003477482517	0.0007440440405	0.0005426337266	0.0007752819314	0.0006284192941	0.0003819159463
1	60	Surface	0.0002621603496	0.0002643196009	0.000251454395	2.535407224e-06	0.0001154708814	1.376596567e-06	0.0001562947737	5.959099627e-05	0.0002435389209	0.0005881576875	0.0005899125293	0.0001244700496	0.0004204065026	0.0001317309063	0.0004057935983	0.0007355177092	0.0005082109745	0.0007990815874	0.0005629119834	0.0003695853076
2	1	Deep	0.0002302841766	8.619067003e-05	9.017957457e-05	2.959241757e-07	4.528965116e-05	5.920374514e-06	8.024514311e-05	6.976815205e-05	0.0002771360947	0.0002426364303	0.0002243908853	6.987728484e-05	0.0002405878584	0.000311791022	0.0002548389575	0.0006054525861	0.0005510847762	0.001124234917	0.0007428090847	0.0004926594556
2	1	Rhizosphere	0.0005734236831	0.0001215919322	0.00011087651	3.043867163e-06	3.391572567e-05	1.275879217e-06	0.0001548339821	8.465469218e-05	0.0002235434983	0.0006712820423	0.0005891965223	0.0001375235878	0.000536403313	2.01137472e-05	0.0005084990915	0.0007807104187	0.0005723481145	0.0008554105777	0.0005838726034	0.000392203877
2	2	Deep	0.0003008573348	6.509100621e-05	0.0001813978449	3.826391533e-10	5.263820244e-05	3.84243971e-07	0.0001973136453	9.838370193e-05	0.0002977270844	0.0006448739637	0.0006159367616	8.815075223e-05	0.0004944991788	7.185870638e-06	0.0004833092727	0.000773749642	0.0006276223093	0.000990578734	0.0006506433518	0.000375303292
2	2	Rhizosphere	0.0002529779671	7.838680241e-05	9.874253046e-05	3.251112915e-07	2.647858197e-05	8.941778855e-07	0.0001354662918	8.189177454e-05	0.0003107199839	0.0004709037955	0.000506975411	0.0001923233394	0.0003280020402	6.52452707e-05	0.0003855941361	0.0007771282306	0.0005440889169	0.00103250205	0.000630031423	0.0004686537639
2	3	Deep	0.0004505351517	8.556029279e-05	0.0001630026061	0	4.968213987e-05	6.316198204e-07	0.0001438269285	6.983547348e-05	0.0002928385806	0.0006245359371	0.0005217745567	0.0001357865245	0.0004432214756	9.523331721e-05	0.0003853020554	0.0006553266244	0.000618223337	0.0009828588289	0.000572167958	0.0003681565593
2	4	Rhizosphere	0.0005227394804	0.0001003637464	0.0001230831216	2.573040562e-06	3.55070429e-05	1.427741331e-06	0.0001459741915	8.628061131e-05	0.000265166177	0.0006386705113	0.000574247545	0.0001419021352	0.0004554337802	3.462891386e-05	0.0004311312293	0.0007256002861	0.0005736806593	0.0009086792423	0.0005992532447	0.0003780325389
2	4	Surface	0.0004930877751	0.0001355231284	0.0001438294618	1.565111321e-05	4.884975435e-05	5.448021378e-06	0.000133332511	9.995393763e-05	0.0002932482461	0.0005353324049	0.0004667254432	0.0001920002044	0.0004514948676	2.289242528e-05	0.0004374584232	0.0007719630223	0.0005517041923	0.0009208081211	0.0006243030828	0.0004345114993
2	5	Rhizosphere	0.0004738654355	0.0001608197228	0.0001925588386	3.025098936e-06	6.080945316e-05	2.115615544e-06	0.0001417297548	0.0001047071783	0.0002833151872	0.0006062305367	0.0005697791912	9.535919616e-05	0.0004561438309	2.738007618e-05	0.0004736989205	0.0008020020752	0.0006430767052	0.000834475929	0.0006738620903	0.0004095626719
2	5	Surface	0.0004344940398	0.0001526423876	0.0001396978532	3.009463954e-06	4.774479317e-05	2.455103573e-06	0.000164758643	0.0001027401192	0.0002823634786	0.0005911988366	0.0005766967609	0.0001496207309	0.0004601373988	4.169653478e-05	0.0004834378814	0.0008110745613	0.0006013466395	0.0009141674698	0.0006075987901	0.0004320457599
2	6	Deep	0.0003442692701	0.0001074408399	0.0001048508234	3.27480257e-06	3.252888417e-05	2.48955485e-06	0.0001299996658	9.32825125e-05	0.000307320384	0.0004657287267	0.0004460727345	0.0001716481644	0.0004472661796	8.871823111e-05	0.000452928024	0.0007563547676	0.0005597877459	0.0009883490343	0.0006441115057	0.0004731283241
2	6	Rhizosphere	0.0001766394806	7.707754571e-05	7.335678266e-05	1.495632761e-07	3.176114118e-05	2.380631178e-06	7.674645716e-05	7.161419949e-05	0.0002955318768	0.0002094784563	0.000180560056	0.0001077271286	0.0002424077543	0.0003208518856	0.0002535320682	0.000592312783	0.0005339373034	0.001160628443	0.0007481803971	0.0004946083737
2	6	Surface	0.0005534134841	0.0002603982989	0.000160252128	9.670621081e-08	4.335213716e-05	1.114809076e-05	8.070197748e-05	0.0001246594933	0.0003365083259	0.0006328302794	0.0004544952734	0.0001423206709	0.0004852660173	2.700487533e-05	0.0004064630205	0.0007379090474	0.0006189701496	0.0007906444997	0.000546480427	0.0003388433235
2	7	Deep	0.000489234658	0.0001989992017	0.0001420817299	6.304018357e-07	5.59849232e-05	2.964999777e-06	0.0001977153259	0.000104050469	0.0002641348101	0.0006151179134	0.0006281669573	0.000174513483	0.0004616293147	2.804573962e-05	0.0004813683809	0.0008471438859	0.0006412399058	0.0007842221318	0.0005984193557	0.0004166640224
2	7	Rhizosphere	0.0004818039685	0.0001892381545	0.0001349219561	2.481721415e-07	4.318508642e-05	6.183822397e-06	0.0001335670094	0.0001063436406	0.0003149636944	0.0005588340293	0.0004533143832	0.0002670997255	0.0004870018042	4.980255411e-05	0.0004190782186	0.0007949684142	0.0005850900935	0.0008783627556	0.0005924277556	0.0004313796741
2	8	Deep	0.0005186429503	0.0002602698984	0.0002061965997	4.893950778e-09	6.390173276e-05	1.491906951e-05	5.778855029e-05	5.548466104e-05	0.0004847080118	0.0006520115523	0.0004923041204	0.0001459489047	0.000438323544	1.287002073e-05	0.0003413707142	0.0006451761144	0.0005655900943	0.000969099456	0.0005721395819	0.0003552187565
2	8	Rhizosphere	0.0005399474174	0.0001968618351	0.0001543807484	4.106176758e-06	4.451001773e-05	1.24771255e-05	0.0001579135311	0.0001156482934	0.0003067190955	0.0006761994912	0.0005474444156	0.0002332041273	0.0004966452328	1.533774685e-05	0.0004462551212	0.0007913653846	0.0005706082463	0.0008833387149	0.0005651785743	0.0004359702215
2	8	Surface	0.0004620037849	0.0002241537182	0.0001642269545	1.703211289e-06	6.483641248e-05	4.55330941e-06	0.0002182196297	0.0001055231883	0.0002550629929	0.0005972427718	0.0006141239162	0.000141020513	0.0004855571117	1.815249768e-05	0.0005034785086	0.0008565567358	0.0006522647758	0.0007663058188	0.0006247274034	0.0004163929319
3	1	Deep	0.0003769911641	8.761680765e-05	9.181054268e-05	1.229113157e-06	3.346224956e-05	1.098958271e-06	0.00010120499	4.580834074e-05	0.0003403334434	0.0004679035219	0.0004488113364	8.392938889e-05	0.0004149358505	0.0001665382944	0.000299102748	0.0006478865586	0.0005638480606	0.001031731117	0.000675722002	0.0005369275322
3	1	Rhizosphere	0.0003586301543	8.844270056e-05	9.512300192e-05	2.544164635e-07	3.271031889e-05	2.053311452e-06	0.0001062196737	5.4761564e-05	0.0003224407258	0.0004833826512	0.0004115511964	0.0001648842563	0.000329246461	0.0001950339057	0.0003208620951	0.0006765941484	0.000606696738	0.001140361757	0.0006013060702	0.0004408336323
3	1	Surface	0.0006755028536	0.0001516149947	0.0001428928514	2.207943928e-06	5.888910134e-05	3.6237815e-06	0.0001448035169	6.658493019e-05	0.0002700686255	0.0007594261203	0.0006941752961	0.0001747103956	0.0004992134234	1.952157591e-05	0.0004767970138	0.0007437240005	0.0006164101798	0.0007775390083	0.0005427902794	0.0003682375721
3	2	Deep	0.0007395248031	0.0001885301707	0.0001457549659	2.17936475e-06	5.317555363e-05	3.250735505e-06	0.0001308384219	6.382400869e-05	0.0002287287658	0.0007222619756	0.0006358196965	0.0001988052547	0.0004798318781	1.573197344e-05	0.0004673404846	0.0008159048802	0.0006537050815	0.0006866222098	0.0005413099718	0.0003442182461
3	2	Rhizosphere	0.0003554347682	8.979632067e-05	7.932711594e-05	7.747830406e-07	4.203127157e-05	3.806109203e-06	0.0001210043471	6.617062978e-05	0.0002202726916	0.0004463966212	0.0003919759365	0.0001743017716	0.0003024407416	0.0002347513547	0.0003144438412	0.0007933441026	0.0006250492319	0.0007041701487	0.0006024103147	0.0003874269551
3	2	Surface	0.0006829931908	0.0001835387799	0.0001886997336	2.230799871e-06	6.873885392e-05	1.632307817e-06	0.0001443529675	7.526546091e-05	0.0002708656381	0.0006868253657	0.0006273330169	0.000118980282	0.0004744683673	1.955595457e-05	0.0004655574417	0.0007763519008	0.0006672287116	0.0007602738004	0.0005666014105	0.0003306499205
3	3	Deep	0.0004709513913	0.0001651266085	0.0001479866719	1.938634413e-06	5.53841517e-05	6.930907644e-06	0.0001908270278	9.708165982e-05	0.0002639311642	0.0006365084996	0.0006288900845	0.0001325944389	0.0004610982185	3.995838555e-05	0.0004715101175	0.0008188307206	0.0006440397302	0.0008217931277	0.0005757764513	0.0004024381705
3	3	Rhizosphere	0.000305212427	0.0001069100014	0.0001151028023	1.372816095e-06	3.611558332e-05	3.365213559e-06	0.0001419357259	8.143163039e-05	0.0003128388315	0.0004141247854	0.0004071373182	0.0001156195683	0.0003280815234	0.0001795454594	0.0003546511266	0.0007105964617	0.0006198936229	0.001074682697	0.0006415674663	0.0004500190941
3	3	Surface	0.0004737973532	0.0001593028643	0.0001409157364	1.594136676e-06	5.458175379e-05	4.210079468e-06	0.0001835218141	9.19700729e-05	0.0002747672247	0.0006364348749	0.0006185242525	0.0001476453879	0.00046896609	5.167799118e-05	0.0004587641477	0.0007740382781	0.0006226253325	0.0008582225004	0.0005747639161	0.0003992781
3	4	Deep	0.0007252073232	0.0001524435797	0.0001221329574	8.980889416e-06	3.858037278e-05	3.645669906e-06	0.000128005473	5.028522923e-05	0.0002750133199	0.0006738020055	0.0005300310421	0.000264505736	0.0004599192496	5.974312004e-05	0.0004257913863	0.000700848298	0.0005974096058	0.0008157121324	0.0005060645304	0.0003796905935
3	4	Rhizosphere	0.0005629967159	0.0001201654567	0.0001211050209	2.169008406e-06	3.922024641e-05	6.205954366e-06	0.0001410038366	7.030001394e-05	0.0002819310438	0.0006467824117	0.0004936828503	0.0002560558015	0.0003842627655	8.495198298e-05	0.0003665973987	0.0006900413497	0.0005957451659	0.0009155336734	0.0005319771912	0.0004219919613
3	4	Surface	0.0005275740353	0.0001574708523	8.901798004e-05	3.322984757e-06	3.110660052e-05	8.392844427e-06	0.0001344812938	7.023609617e-05	0.0003087568203	0.0005733579986	0.0004463291165	0.0004031546407	0.0004283268839	0.0001157559836	0.0003365454173	0.000663873059	0.0005353114066	0.0009642768485	0.0005663269606	0.000485688208
3	5	Deep	0.0007933346595	0.0001456484216	9.333484091e-05	3.752099383e-06	3.370298521e-05	1.94451579e-06	0.0001003332282	4.295270148e-05	0.0002302199669	0.0007662587134	0.000559095225	0.0002510598834	0.0004597965855	5.762271269e-06	0.0004997381558	0.0007472565642	0.0006219314742	0.0006622539387	0.0005134161255	0.0003442659814
3	5	Rhizosphere	0.0005543934125	8.398828722e-05	0.0002283918136	1.445382681e-06	7.59293463e-05	7.205066216e-07	0.0001508362439	7.713554113e-05	0.0003151580838	0.0007560140725	0.0006313318874	8.710200796e-05	0.0004915837266	4.128206498e-05	0.0004198279702	0.0006703846572	0.0006879462291	0.0009391316205	0.0005939742293	0.0003053901029
3	5	Surface	0.0006198392117	0.0001456929019	0.0001896899661	7.74822617e-06	6.550160921e-05	1.349233179e-06	0.0002034944554	8.254036101e-05	0.0002855168494	0.0007555037165	0.0006839141476	0.0001241792222	0.0005624042086	7.732509713e-06	0.0004969707192	0.0007124396849	0.0006457887424	0.0008731955357	0.0005430123514	0.0003388065812
3	6	Deep	0.0005153748789	0.0001427656432	0.0001612760494	1.709653113e-06	5.274596826e-05	2.943700135e-06	0.000190367446	9.756959167e-05	0.0002574313315	0.000674532617	0.000627102947	0.0001141132047	0.0004988388228	2.170518743e-05	0.0004873520523	0.0007802019415	0.00062769827	0.0008724838484	0.0005955072183	0.0004023669036
3	6	Rhizosphere	0.0004573039961	0.0001504227018	0.0001326267744	3.35893341e-06	6.002043478e-05	7.568465241e-06	0.0001525067264	9.79098834e-05	0.0002617423151	0.0005824919217	0.0005073854423	0.0001999867803	0.0004260343521	7.149191344e-05	0.0004377966658	0.0007771228911	0.0006241731838	0.0008935238735	0.0006688211746	0.0004293992456
3	6	Surface	0.0005717138696	0.0001538285521	0.0001445562893	6.722569964e-07	5.01453805e-05	2.608037219e-06	0.0001846108409	8.34213512e-05	0.0002719598696	0.0007055096845	0.0006743068177	0.0001621247129	0.000494464703	2.639233069e-05	0.0004693409134	0.000765968633	0.0006101551923	0.0008405504709	0.0005542113447	0.0003700411975
3	7	Deep	0.0004441605164	0.0001493736828	0.0001312470749	1.790267579e-06	4.459984981e-05	5.406559981e-06	0.0001619829622	8.228641609e-05	0.0002637278418	0.000623063434	0.0005342141811	0.0001330500016	0.0004412238429	5.401690026e-05	0.0004406865919	0.0007497215636	0.0005734904298	0.0009201082331	0.0005498396345	0.0004263155766
3	7	Rhizosphere	0.0003620676232	0.000138584152	9.31278462e-05	6.54562506e-07	3.848503398e-05	3.22042522e-06	0.0001092396703	8.331780777e-05	0.0002755650313	0.0004467398302	0.0003737125903	0.0001429675452	0.0003967761304	0.0001180452026	0.0003715467178	0.0007841790582	0.0005432803597	0.0009956322252	0.0005795683095	0.0004640376279
3	7	Surface	0.0004363643166	0.0001424695721	0.0001406238497	2.924012936e-06	4.467997182e-05	3.571861134e-06	0.0001665353627	8.547404671e-05	0.0002696276172	0.0006507998957	0.0005672937934	0.0001119842764	0.0004344865024	4.258416013e-05	0.0004577752552	0.0007621079299	0.000571208295	0.0009416747743	0.0005414735532	0.0004119046408
3	8	Deep	0.0004620393973	0.0001756875919	0.0001194302132	1.056323387e-06	4.049549075e-05	3.510545091e-06	0.0001438107697	7.979010156e-05	0.0002921363708	0.0005439255087	0.0004627607973	0.0001690094149	0.0003915855861	0.0001050202715	0.00038949968	0.000718563123	0.0005615456017	0.0009406582411	0.000547884043	0.0004441077768
3	8	Rhizosphere	0.0004713303445	0.0001512799307	0.0001376153756	2.890385069e-06	5.260322908e-05	5.392465886e-06	0.0001489391153	8.77975852e-05	0.000305275652	0.0006223153781	0.0005259040132	0.000235066782	0.000475824671	4.919094635e-05	0.0004360874656	0.000751097632	0.0005996014513	0.0009607722639	0.0005964964456	0.0004522792897
3	8	Surface	0.0005862753271	0.0002351788535	0.0001154679501	1.138760451e-06	6.173987323e-05	7.155374462e-06	0.0001377460716	8.699758235e-05	0.0002769424496	0.0005962500386	0.0004762634424	0.0002494382444	0.000470750853	7.380113171e-05	0.000435322468	0.0007662445635	0.0005845507113	0.0007962166076	0.0005667472889	0.0004390412864
3	9	Deep	0.0003947190935	0.0002022306211	0.0001160960965	1.146787531e-06	4.881706989e-05	3.846954236e-06	0.0001127170419	6.203389855e-05	0.0003020899915	0.0004901875398	0.0003835093286	0.0001825894809	0.0003357358487	0.0001488103011	0.0003661394762	0.0007180898179	0.0005703692663	0.0009852358341	0.0005414440739	0.0004234030898
3	9	Rhizosphere	0.0001709541357	7.711254589e-05	3.301087138e-05	7.275485448e-08	3.764568507e-05	2.120814398e-06	8.078908784e-05	4.301342209e-05	0.0003178187667	0.0001440576894	8.899873668e-05	0.0001758643978	0.0001543053599	0.0003567470296	0.0001647621917	0.0005664270919	0.0005669473085	0.001229631719	0.0007126311077	0.0005322846715
3	9	Surface	0.0003528523444	0.000209185487	0.0001273252205	1.065540281e-06	5.236288143e-05	2.954776081e-06	0.0001095420116	6.409671039e-05	0.0003014443989	0.0004820521456	0.000359274557	0.0001647614443	0.000341788319	0.0001455380445	0.0003701253302	0.0007265156727	0.0005678176414	0.0009963106304	0.0005438500742	0.0004167769294
3	10	Deep	0.0002794620643	0.0001815839547	0.0001221506097	1.243876488e-06	4.027181323e-05	2.501358704e-06	0.0001101098318	6.454094974e-05	0.0003114670614	0.0004188910065	0.0003182265912	0.0001296907542	0.0003392854599	0.0001550124355	0.0003419938297	0.0007096698942	0.0005508044419	0.001060784432	0.0005490195954	0.0004425921829
3	10	Rhizosphere	0.0001150422796	5.330124788e-05	3.507714934e-05	1.274748092e-07	1.170543228e-05	8.174009795e-07	6.973537263e-05	6.880449002e-05	0.0002913057294	0.0001791925993	0.000156889414	0.0001064750045	0.0003159837302	0.0002288688423	0.00026192215	0.0007052606131	0.0005066542159	0.001206781566	0.0006300827023	0.0004928433744
3	10	Surface	0.0003324059114	0.0001809862228	0.0001275439445	1.490211314e-06	4.547864695e-05	2.217816235e-06	0.0001200568766	7.006033745e-05	0.000284456094	0.0004905530618	0.0003860874459	0.000142742924	0.0004066831555	0.0001008714814	0.0003970222864	0.0007463153672	0.0005508139867	0.0009864421428	0.0005383136446	0.0004124715344
3	11	Deep	0.0005280159856	0.0001602227489	0.0001408562005	1.877515191e-06	4.747476918e-05	4.152677891e-06	0.0001803094013	9.269944175e-05	0.0002594298882	0.0006430789958	0.0006148919208	0.0001133710733	0.0004519323323	5.014494477e-05	0.0004617751488	0.0007738840457	0.0005968410354	0.0008702279276	0.0005549925654	0.0003944333499
3	11	Rhizosphere	0.000337651344	0.0001196744198	0.000128455582	1.951609179e-06	3.780639094e-05	2.245969012e-06	0.0001544885389	8.37260808e-05	0.0002801372028	0.0005038582552	0.0004702190862	0.000109960668	0.0003970524203	0.0001136458058	0.0004107094473	0.0007237505832	0.0005655276697	0.0009923199652	0.0005908196621	0.0004501871434
3	11	Surface	0.0004317839456	0.0001457180764	0.0001225410131	1.747394222e-06	4.387500162e-05	1.010198061e-05	0.0001923065114	9.673095149e-05	0.0002919578135	0.0004916953208	0.0004709783715	0.0002500556169	0.0003802119305	4.700740366e-05	0.0005015424282	0.0007147523852	0.0005408642267	0.0008811532061	0.0005924298645	0.0004242486093
3	12	Deep	0.0005299295895	0.0002028329848	0.0001225004708	2.353561654e-06	6.47446966e-05	4.957172612e-06	0.0001375697007	8.954844025e-05	0.0002154383308	0.0005579443447	0.0005331760526	0.0001628410328	0.0004307478416	6.611310198e-05	0.0004652128145	0.0008711969232	0.0006547566233	0.0007011759496	0.0005685447018	0.0003670146101
3	12	Rhizosphere	0.0002836084923	8.131852611e-05	0.0001299570168	8.205384137e-07	4.260371554e-05	1.837743436e-06	0.0001319907558	9.389413436e-05	0.000276379815	0.0004734180973	0.0004413496884	7.502349293e-05	0.000414805737	9.921099951e-05	0.0004196044835	0.000772551756	0.000594674048	0.001066642166	0.0006208001039	0.000442376102
3	12	Surface	0.000477470711	0.0001681150584	0.0001537125696	1.65590291e-06	5.016337989e-05	3.44903447e-06	0.0001906759007	9.891480673e-05	0.0002551938786	0.0006344648891	0.0006203909434	0.0001129832548	0.0004692140971	3.764979296e-05	0.0004833048847	0.0007853501497	0.0006037975748	0.0008553854418	0.0005782345526	0.0003959820152
3	13	Deep	0.0004767750343	0.0002072091531	0.0001070448238	1.327319971e-06	4.839075424e-05	2.585940637e-06	0.000166422767	6.844722938e-05	0.0002993876621	0.0006079646587	0.0005363413651	0.0004841812771	0.0005416374813	5.358353252e-05	0.0004272138044	0.0007508393176	0.0006519224927	0.0009370820711	0.0005371365923	0.0004718952342
3	13	Rhizosphere	0.0005398281794	0.0001759027492	0.0001054852721	1.897781374e-06	4.132748461e-05	2.448352056e-06	0.0001314930301	6.219912788e-05	0.0002614870081	0.0006283769968	0.0004738680701	0.0005191913024	0.0005575445799	4.220178272e-05	0.0004046340875	0.0007209292427	0.0006042646923	0.0009963625554	0.0005981054735	0.000480610481
3	13	Surface	0.0004848581356	0.0001489307436	0.000141721498	1.676968184e-06	4.141711274e-05	4.479917562e-06	0.0001777893818	8.607872737e-05	0.0002692317725	0.00064897091	0.0005964108772	0.0001158405132	0.000481620606	3.988118178e-05	0.0004702792296	0.0007416428303	0.0005770327638	0.0009072876891	0.0005437880234	0.0003984235434
3	14	Deep	0.0003454917714	0.0002168669404	8.712320593e-05	1.206509872e-06	5.356114753e-05	3.538924087e-06	0.0001162703631	7.456085427e-05	0.0003462095158	0.0005831615294	0.0003896588029	0.0003471549321	0.0004730853388	9.083917038e-05	0.0004366645284	0.000781044323	0.0005558334161	0.001022949131	0.0005518852066	0.000516972528
3	14	Rhizosphere	0.0006590180566	8.5148711e-05	5.121167391e-05	6.195498847e-07	1.341239279e-05	8.813774554e-07	5.495653525e-05	2.642211275e-05	0.0002901466869	0.0005255381013	0.0002767635531	0.0009547912886	0.0004873669268	6.386185649e-05	0.0003042110279	0.0006207980268	0.0004574313237	0.001183186627	0.0005591011303	0.0004488075939
3	14	Surface	0.0003080078614	0.0001765065389	9.388185031e-05	1.74153419e-06	4.973072978e-05	3.426078927e-06	0.0001157244366	8.383006418e-05	0.0002639210777	0.0004668083934	0.0003785586204	0.0001729733653	0.0003836727934	0.0001195401764	0.0004030631324	0.0007709968919	0.0005521826619	0.0009956849985	0.0005755646757	0.0004926596628
3	15	Deep	0.0003412352765	0.0001348823365	0.0001210642632	4.557589204e-06	4.250789998e-05	4.544286128e-06	0.0001335723554	0.0001069911868	0.0002894679659	0.0004854297406	0.0004219481795	0.0002117361358	0.000390636339	8.102317574e-05	0.0004311084977	0.0007888613397	0.0005491658857	0.001015342134	0.0005907140191	0.0004381522829
3	15	Rhizosphere	0.0002387335	7.448234233e-05	7.806275008e-05	1.297183717e-06	3.068991636e-05	2.698413159e-06	9.429117886e-05	6.090651004e-05	0.0002222682326	0.0003866658632	0.0002936140234	0.0002501352772	0.0003260641226	0.0001757770777	0.0003467654152	0.000705016922	0.0005234104219	0.001053891983	0.0006472202142	0.0004870239316
3	15	Surface	0.0003460455313	0.0001079619949	0.0001375734806	3.106837082e-06	4.050644752e-05	2.760880138e-06	0.0001604746734	0.0001112657277	0.0002855169634	0.0005400007794	0.0004895558378	0.0001384924281	0.0004215050521	6.433686869e-05	0.0004306921316	0.0007610405032	0.0005615850813	0.001046138128	0.0005875139704	0.0004313004385
3	16	Deep	0.0005364895014	0.000236939259	8.0899459e-05	1.238301926e-06	5.123948366e-05	1.662822925e-06	0.000141805517	8.897663194e-05	0.0003094575803	0.0006236256773	0.0004640072269	0.0003660926605	0.0005125856861	4.594870791e-05	0.0004562993218	0.0007740113552	0.0006015267678	0.0008786642324	0.0005543798028	0.0004806668405
3	16	Rhizosphere	0.0005107224212	0.0001858883269	0.0001063349721	1.019891523e-06	4.620768838e-05	1.782776098e-06	0.0001586824048	9.408938516e-05	0.0002816486183	0.0006361837274	0.0005028901005	0.0002773700764	0.0005012056498	3.077068651e-05	0.0004751178032	0.0007987434217	0.0005838086776	0.0009406638519	0.0005581562737	0.0004678886893
3	16	Surface	0.0004326341284	0.0001634339792	0.0001296554428	1.435354164e-06	5.022698095e-05	1.924422004e-06	0.0001785787283	0.0001037397531	0.0002498362732	0.0005978044532	0.0005641867612	0.0001294149643	0.000459388843	4.558533587e-05	0.0004759071486	0.0007932078567	0.0005909745423	0.0008903058111	0.0005951401751	0.000443768773
3	17	Deep	0.0003648743718	0.0001813150763	0.0001157423649	5.419153855e-07	4.590197748e-05	3.434178917e-06	0.0001266735673	9.016663281e-05	0.0002956655599	0.0005149415717	0.0004744706103	0.0002741913512	0.0004019874942	7.525635263e-05	0.0004301228996	0.0008327262491	0.0005506973337	0.0008681155777	0.0005927521224	0.0004931252334
3	17	Rhizosphere	0.0003898465501	0.0001141949735	0.0001150327421	3.221897029e-07	4.107806428e-05	3.39691588e-06	0.00010996741	9.960963114e-05	0.0002927399545	0.0004942939845	0.0003963425623	0.0002074927993	0.0004522547104	6.358298605e-05	0.000464523719	0.0008054474347	0.000532755229	0.001023369059	0.0006347651925	0.0005513953023
3	17	Surface	0.0004974750066	0.0002246125314	0.0001181664678	1.687575838e-06	5.733375437e-05	4.352824937e-06	0.0001513705338	0.0001001739008	0.0002509053038	0.0005791993087	0.0005101676731	0.0001925497502	0.0004340253127	4.640393682e-05	0.0004679757719	0.0008689996867	0.0006107531801	0.0007946856946	0.0005686757436	0.0004337516826
3	18	Deep	0.0004066476624	0.000194152524	0.00013213911	1.191342766e-06	5.697013046e-05	2.031450234e-06	0.0001662139922	9.91728956e-05	0.000248278365	0.0006017456237	0.0005192945203	0.0001269739607	0.0004542237114	3.767168269e-05	0.0004941789079	0.0008312844345	0.0005936055025	0.0008546714815	0.0005764368035	0.0004393663445
3	18	Rhizosphere	7.768067539e-05	3.126699404e-05	1.701998881e-05	3.901875027e-07	7.497587715e-06	5.250008477e-07	2.690524637e-05	1.820601542e-05	0.0001112587679	9.299180835e-05	8.522456121e-05	3.320976977e-05	8.800208979e-05	0.0003518770783	0.0001475392779	0.0005691758598	0.0005308510051	0.001211180731	0.0005839339288	0.0005138139225
3	18	Surface	0.0003427497987	0.0001856216763	0.0001195265319	3.278169917e-06	5.11356496e-05	1.047033047e-06	0.0001543256244	8.930104581e-05	0.0002422154916	0.0005446360895	0.0004558639799	0.000118557422	0.0004403571745	7.316730073e-05	0.0004462209545	0.0007835794688	0.0005558206943	0.0008983137589	0.0005774088529	0.0004438339604
3	19	Deep	0.0003354154343	0.0001642963184	8.996748685e-05	6.014940283e-07	4.155339514e-05	9.277745451e-07	0.0001131122907	7.993734991e-05	0.0002759177646	0.00046091635	0.0003815969813	0.0001814185737	0.0004159696787	0.0001128375729	0.000386114035	0.0007811368491	0.0005400730446	0.0009705640751	0.0005810786475	0.0004854669428
3	19	Rhizosphere	0.0001876239481	7.546158158e-05	7.360840681e-05	1.180768582e-07	2.232202432e-05	1.893274778e-06	7.484678467e-05	7.224350026e-05	0.0002664130983	0.0002876093707	0.0002261435299	0.0001292266543	0.0003986483596	0.0001722482874	0.0003600171913	0.0007326349285	0.0004940256909	0.001089287628	0.0006420775157	0.0005388084442
3	19	Surface	0.0002696113454	0.0001404931822	7.952090962e-05	4.053568661e-07	3.593977181e-05	1.184551219e-06	0.0001012735261	8.088687481e-05	0.0002854653661	0.0004039217039	0.0003407903355	0.0001868693097	0.0003948176602	0.0001341237094	0.0003707351136	0.0007758527178	0.0005247140227	0.001029038682	0.0006017813817	0.0005051664874
3	20	Deep	0.000555510274	0.000192736655	0.0001044118081	1.415904629e-06	5.97017642e-05	4.309251498e-06	0.0001183344307	7.619483081e-05	0.0002153231162	0.000595969393	0.0005212650267	0.00017880412	0.0003910816617	8.281270916e-05	0.0004418910149	0.0008640671121	0.0006329863045	0.0007119865419	0.0005440194579	0.0003673805912
