ASV_ID	TRIP4_EB1	TRIP4_EB2	TRIP4_EB3	TRIP4_EB4	TRIP4_EB5	TRIP4_SEB
5464fc4b14bc80cc6b5efbd876298d11	271	0	0	0	0	0
40238ac85e4b1ffd603d8981cb3a43f0	0	270	0	0	0	0
17d74315c9d5706d86d4437474f3aab5	0	270	0	0	0	0
304da091bba03a23af386d80eeccfadb	268	0	0	0	0	0
5e319290c06de6defef201510725de60	263	0	0	0	0	0
3d9d213993e2ab173bb28c364f841ce9	0	257	0	0	0	0
4c134d2ad31548aec4c563a0ae9d79a9	0	0	257	0	0	0
3e8f3ddd2f56aecf54aa309b263920d3	0	255	0	0	0	0
97b89ad72297f0a9c4ad9f30cd908e86	0	0	252	0	0	0
41bd731e88e6a2e878c5f67f40c7df34	0	0	0	250	0	0
8c22602ebc9e4112f44f05e14748e3c6	249	0	0	0	0	0
e714b43e837457491473e28d35d2dbb4	0	0	248	0	0	0
38f6ce2496c16a4774e3e01c52984b26	0	246	0	0	0	0
e1fa0170f831e23b755e5f25567619c1	245	0	0	0	0	0
01a0f1b5b4a14e6f0bdbde75d245a3dc	245	0	0	0	0	0
1573e572c74394b7655a1d5c9ad17231	0	244	0	0	0	0
2d4e0ec8ac50ba52f7611d7c5e56caa2	243	0	0	0	0	0
add53dbe8f5c0051c978fe153c036e6e	0	243	0	0	0	0
ef36938ec5fa817eb659166ce93acd13	242	0	0	0	0	0
b5db8b70464ddc6853ce10135780b237	242	0	0	0	0	0
91b5d3054af305e3de28e92e3524fc05	242	0	0	0	0	0
0c39da2793023b077eed70f5f13f8c67	241	0	0	0	0	0
90c4ea6a2bd0c1183dd4ab5ed179dbf9	0	0	0	0	239	0
8a908fc6a0b38d96c737e58040eab4dd	0	234	0	0	0	0
74ca69e28941312253d6fcc78702cb15	0	233	0	0	0	0
82c022a7c425453025d2621d4bff30c9	230	0	0	0	0	0
13685738d539cb0077a18b044dec618f	229	0	0	0	0	0
c10d45a4d0dcb39239578c828aa582bb	229	0	0	0	0	0
9ac2e610e785c3e370e37388ca0f8141	0	224	0	0	0	0
dc2af35939d9bc6fe6f5cf8b4fcc5596	222	0	0	0	0	0
e0f654202d2e75103a1afdd77e510ae6	0	220	0	0	0	0
e269c3b17954d3a52550489b19554c4f	0	219	0	0	0	0
8d936493ec6b0cdfe5b0d9e8f2080b09	0	0	0	218	0	0
6ec336cb31074286f5837ffadd12129f	216	0	0	0	0	0
6c091fd20a71cccc8704c9ec2d62b245	0	0	0	0	0	214
87fb223264cd7bf0c843a069a5b76f4f	0	0	0	213	0	0
5bf8d80ebe4898d1e961de3791819b22	52	0	0	0	0	160
45c3387da959b3e7434a39310448cec4	211	0	0	0	0	0
9d8588225463466f2b3bf49c09ea5cfc	211	0	0	0	0	0
8d48bc9e030f9c74799e9b8b67c00629	0	0	0	0	211	0
24a808ae1cdae9aa6b0c648caae09938	0	209	0	0	0	0
559fa95f312947e70e3e12c31846cd23	207	0	0	0	0	0
1ae9232056af19e7ed44c12ac8aa993a	207	0	0	0	0	0
3547778ce6a60aecb98b7f5e7178f105	206	0	0	0	0	0
0660e3f22b7ae41675b8f430c227cba8	204	0	0	0	0	0
40b0868bf89e356a9abb4b16fc8ccaa3	0	0	204	0	0	0
a3a05f44ad1376a7d676b0ecb3535f93	0	202	0	0	0	0
57da8b80eedc2c80fd3bbca9dbb78d25	0	0	202	0	0	0
29c4a98d2825854d13c1ee780fc559d5	199	0	0	0	0	0
85e6a9d6046ae200e7cbf4bf12e9a9b3	199	0	0	0	0	0
8305ac91b5d016cf4bb8afb85cadbffd	0	0	199	0	0	0
d063b3a91336ee2e455481a206be3b60	198	0	0	0	0	0
6d3822b1b4a21580d9a2ed80eaf361ec	0	0	0	0	198	0
c5a9dc6a94f84685c30381dd8e4e8bb0	0	197	0	0	0	0
c3c1a07d8cf9eec7058903ba495d66bc	0	197	0	0	0	0
2b1baa3992adeabc767851632c0f1ed8	196	0	0	0	0	0
32cb2ec3d28489ce5caccbbb379ace42	196	0	0	0	0	0
ac70917f75bc13a6d5ea8fa9be355774	0	196	0	0	0	0
684006847a9df8f3d763212a1923505f	0	0	0	196	0	0
599a73cad76351bcc6176f64e183b643	0	0	0	0	193	0
c52405c93370fccf94b0b73ca9c5d5d2	192	0	0	0	0	0
f3685d18a8300abb5289864587e19c44	192	0	0	0	0	0
0ee771f05b1ccacafa33a12c310231c1	0	0	0	191	0	0
3a449b8f5c6d8b0fdd12a32d7eea21b1	190	0	0	0	0	0
fdf7f53fa34f679ebc9828e6ab807572	189	0	0	0	0	0
07a15a9456374961e309be4554f41dda	0	189	0	0	0	0
478c91fd17f17f50850da6f9196b6b69	0	0	0	189	0	0
46c09805a594c383fa9eef198204f33f	188	0	0	0	0	0
bbf3b76442c168e798d144fc700988f5	187	0	0	0	0	0
48cd12b6925ac1ce4e4c17623bfeff54	0	0	0	187	0	0
2cd84a49a88f1adfbc3cd450daa053bc	186	0	0	0	0	0
265cb06e8a36a3e97186f8c13ed99db0	186	0	0	0	0	0
98094599db7c3ff2fca1fd3af4542075	0	185	0	0	0	0
25f7fda26f7e1aaf4b4804a9658ef04a	184	0	0	0	0	0
b769eb0aeebc96bde1d21ed08765d1df	184	0	0	0	0	0
ce6ca00e2b87c0095e3c5f0c404746d4	184	0	0	0	0	0
200097c566f9e3d7a8db37923158f72b	184	0	0	0	0	0
f1b174448f017fa04441058163ca93a5	183	0	0	0	0	0
4e32919fe15321cae2ab6d26df9f65c4	183	0	0	0	0	0
43e3b7448ddd43e80a1294e7d13042f9	0	183	0	0	0	0
905c451becd96198fd34991ced6e7c86	0	183	0	0	0	0
7c73abf724e91d0a7d36de284e8f611b	0	0	0	0	182	0
9cd8842c8e5966f3ab109423cbe32579	181	0	0	0	0	0
5515656dadf7019b639157265aa31118	0	181	0	0	0	0
576a7c13f81b823d1ec088f6dea8775d	0	0	179	0	0	0
6c091ce1a041e83451e9567f4111d203	0	0	0	0	179	0
f971f6f6b6179309fa90747670f24260	177	0	0	0	0	0
97536c8ad294c4d5d452174b1f7d74f3	175	0	0	0	0	0
e7489aa11d56fbf8e1d9a50b07b3ff18	175	0	0	0	0	0
091ee191740ff2775bc16a0486754a12	0	0	0	175	0	0
63b40c2fd99523092ba1c395a40a1df2	173	0	0	0	0	0
6db19a5fb6aa2cb6369d76e13c46eb6a	0	172	0	0	0	0
5e00de0eaa880097f1fc0014bf1a2e51	0	172	0	0	0	0
7f9a4f3688000b50dae0052ff6a92f5b	0	0	0	0	170	0
32a774df190b2874f9dbda49ac79ed68	168	0	0	0	0	0
1b6de9e532bb12f2172a0ea3daee0126	0	0	167	0	0	0
25307c8a141dd6ffdc12ea8a2d99315d	166	0	0	0	0	0
f0489ededfed99fb369e2e9b659cc481	0	166	0	0	0	0
23fbf1eb04e7768bcaf1d10598593d49	0	0	0	0	166	0
c8b2df537c054fab51e2a1374d252696	0	0	0	0	164	0
365fa2ed12b2f33c3686717d3e92c1cd	0	0	0	0	0	164
a00cb3cd21e29d6a35a305e043742c78	163	0	0	0	0	0
7dcb4b038ec20022959a5d5d01765654	0	162	0	0	0	0
d094b3287e57ffd8054a1558b8ed9db8	161	0	0	0	0	0
a044c9d265f77a8b9696f146255d1049	0	0	0	160	0	0
d4d910f9068d4f0f2e32e1dc5d985cee	0	159	0	0	0	0
1301d12f75630bb9d9fa1e85ced74b5b	0	0	159	0	0	0
f67bda717735ad0cb89d295844acb241	0	0	158	0	0	0
7d853d395f56a1e4e90cf272e824d9c9	0	0	0	158	0	0
c630b1b34b82cfd748de88c9ef47f638	157	0	0	0	0	0
3d8a781d0d2ef64f2de5bf5a685699af	0	157	0	0	0	0
82bcfbb337b352ff6d61850cbb5f153d	0	157	0	0	0	0
831db994bb413c15f67d4ac648ed6498	155	0	0	0	0	0
8efac0ab72f5b91d029a9a63fc0b7b2e	0	154	0	0	0	0
e175ec25164290c033c7e4976c5c9653	0	154	0	0	0	0
dd7f4ef2bffec8d523037c52f7e48f48	153	0	0	0	0	0
1a3be6f4f0a5c3e33b6b5e952e6cbd09	153	0	0	0	0	0
46d49ad169fbc808a0be66c64c6e4b7d	0	153	0	0	0	0
5cf831bf02f005b0abcf64b10632c020	0	153	0	0	0	0
0b26ad89d361873be6147a51333a8ab6	0	153	0	0	0	0
7372dfa7ff065df44a120ffcc4026ca3	0	153	0	0	0	0
69017d48a97835b35b00a1b0f4f984e7	0	0	0	0	153	0
b447659058099638d82d68c9d7d47a91	0	0	0	152	0	0
1f6dff3cd649cab458bb422cc694c362	0	0	0	152	0	0
84e713e2b0a4b752bad4b599f8e39ded	151	0	0	0	0	0
e1d07b020a1b62a07269056014ddbae2	150	0	0	0	0	0
817d5457ac86c97a22f3670559aaa9fd	0	150	0	0	0	0
9b75c4a697c262c932509027c9b84800	0	149	0	0	0	0
02f1df42efddb8fbd91d92e2fbd3a5f3	0	0	0	0	0	149
23955f5220f6a96607aa8687c9bf32f5	148	0	0	0	0	0
8420567c51839a81b2ae1d93ece17c52	0	148	0	0	0	0
9ff4b4e9b1b60cd281c551e1912fa72f	0	148	0	0	0	0
856266a3eee9acfef495ad8e9752a082	0	0	148	0	0	0
8a08525cd95ee00c59de037ec08867ad	0	147	0	0	0	0
72b1446be98b8f72bc077d128a463174	0	0	147	0	0	0
3379f1861249410efb6cff8f11345f04	0	0	0	0	147	0
75d38b125b1a03e1a7e746a1cfeac645	145	0	0	0	0	0
f7d55490217ab819197781a8c773f52c	0	145	0	0	0	0
95595a8e5962ef69862b877b403c5943	0	0	0	0	145	0
015f3ec1106c3fa0ad25f317c96b0efa	144	0	0	0	0	0
6930fe5e69eced80f19541e9cbef9c91	144	0	0	0	0	0
b4225a7843f2abd9f67b2afeb0579cb7	0	0	144	0	0	0
c9ed5f36180fae9404941c424475813c	143	0	0	0	0	0
2fc1aa969c566b0bec40e19dc57734ef	0	142	0	0	0	0
a88b9b17d79631ffc6fc7cb37a64e4a7	0	142	0	0	0	0
0d84f22820b6559c8a19478bcaf4f770	0	0	142	0	0	0
5c27353cc43ec12e973d613417ae1e44	141	0	0	0	0	0
591410869dc072e7cc2ddd26ad8eace3	0	141	0	0	0	0
c68729117bc525600b1d29a52ab8afe3	140	0	0	0	0	0
3153d26a2e1a84a18958c12c4e25f5ec	140	0	0	0	0	0
bb1fa8f5ceb7fa3e794893d60f1c341b	140	0	0	0	0	0
6b6379fcd2053778ddc493cab85943a6	0	140	0	0	0	0
b7d7146c8801e95e9f80a8ead5dbcead	0	140	0	0	0	0
bf855de91dda017acaf6236b3b4cf3a5	0	140	0	0	0	0
518a66bd6186df28b6d18da9d6fe955b	0	140	0	0	0	0
97c59f485f18e7a99a43bdc56aff34d6	138	0	0	0	0	0
1fe2f2ee26204e1cfbea5323eea90008	0	138	0	0	0	0
02a89af1e6c42e2e5b9961f61821b1fa	0	137	0	0	0	0
fa8eb9007a1a99b7bfa4a9e9e2b590f0	0	0	0	0	0	137
52eaabb2f02957865e62d65b0a62f8a0	136	0	0	0	0	0
bc9681dfbf24000a05a891c4b4d81e1e	0	136	0	0	0	0
c0185e18ddab17ada45812bb6dfcc479	0	136	0	0	0	0
46ab166979bacee73b20ee04c1043093	0	136	0	0	0	0
1eff1a955b8628972a18d65a7306e948	0	0	0	136	0	0
47edee91e84973c72af53265ae3e946b	0	0	135	0	0	0
77a82645f07e97484f4d7a7590d96f1b	0	0	0	0	135	0
a3a5dc23127247b2c74c5c4fdeb10733	134	0	0	0	0	0
22e03543e735cffbbac760d81cbd30c3	134	0	0	0	0	0
5aa96772648f59615c5d81a830994c14	133	0	0	0	0	0
f2f577344f00c57e696583b995833e1e	0	133	0	0	0	0
6c7ddc8bd432f2aa9b2e9e25c5e7e89b	0	133	0	0	0	0
5cd03130ad17966a5744b2e1ac4aa27f	0	0	0	133	0	0
8d2aa3874414d9028262ef8433726a29	0	0	0	133	0	0
90a790c341cfde740a537ecfa9998946	0	132	0	0	0	0
81cb4b0b0683c51097bcfbda4089bc3f	0	132	0	0	0	0
a97943a8759b0d855507d0d74864d24b	131	0	0	0	0	0
21631192644c0e4961b28e611f21a02a	130	0	0	0	0	0
f8b779156f5c6bd822a979e35f0f98e6	129	0	0	0	0	0
cd4eda20fd3c0e859d9ff66ed22fe510	0	129	0	0	0	0
8b5da6f3d8a9afc8a4b99efad0543463	0	0	0	129	0	0
6fc1cf0872279fe134930f4c9854c875	0	128	0	0	0	0
f769526cdf1f52c0c02f3d874ce47c6a	0	128	0	0	0	0
07b2cabfaa430e801dec9b22aa140991	0	128	0	0	0	0
19fc63ccacc83d026216bc52ad2d6d83	0	0	0	128	0	0
329111d94688abf8a574d87c0030c3a2	127	0	0	0	0	0
ef6e7fe3f53327b6a22bf5a539f23da8	0	127	0	0	0	0
b4e8ceed72a2d698d492ab686ec1a890	0	0	0	127	0	0
03bd4ba16f7f3503ee41e6bdb003d1ee	126	0	0	0	0	0
0794e0418f853ad74adfd4193315afe5	0	126	0	0	0	0
9e3b1ff28f4a47e0c85f3a46ab5c22d7	0	0	0	126	0	0
b77af7ecf7f3b9fd02a8c9a8c543c9d3	0	0	0	0	126	0
771db2cdc2c65e552c1933cbf0ee728b	125	0	0	0	0	0
86dc3a407196293214ca7bfbc7a2f926	0	125	0	0	0	0
27506d16a50237fccaf2e390176456b8	124	0	0	0	0	0
00f05abeef2fbc9790d6c5f2a218f67d	0	124	0	0	0	0
9aa7718a6ae241848717a6ace4333e33	0	124	0	0	0	0
f21dba0b9f7d4eb3e020730bc9cce425	0	0	124	0	0	0
d91a73d7e7ed5f5bd918ab0bfb222c41	123	0	0	0	0	0
86c4a4e9b79915c557b03e6b2db854bf	123	0	0	0	0	0
316d00f1b0f1184b9352d0f8e31f27a6	123	0	0	0	0	0
d130f5b04dcf07ef670bbfb3cb177678	122	0	0	0	0	0
6d46b443e3c61553821ac88c8f0120bd	0	122	0	0	0	0
130d38cf1451b32ed1c92c981078ec61	121	0	0	0	0	0
b138d88cd70f07a89252d9a56e1530ce	121	0	0	0	0	0
e8d4d215bc329d1032d28407d5616395	121	0	0	0	0	0
f17717ec862146f28c0877711b71e86f	0	0	121	0	0	0
6627cb1a4d60e332b88f923f36db437c	0	120	0	0	0	0
506b9e1510436b8d10be17658c6b0e33	0	120	0	0	0	0
60044836bd19cd8796a87ea4412601fb	0	119	0	0	0	0
4bc7e2d85ddb7dee1401d025961d4e8b	0	0	0	0	0	119
605684a820702d66ab1ddf5076e88c2d	0	118	0	0	0	0
055872e63d1b652a8b63128a7029e485	0	0	118	0	0	0
503346106d3211c43b1e05bccd07fb27	0	0	118	0	0	0
8115e426927d60f4d48a5f64077b49af	0	0	0	118	0	0
4f9204f6531681b1fbfe19348a407d6b	117	0	0	0	0	0
183db6b70922bb04173a3a6c0eac66c0	117	0	0	0	0	0
6ec1aa25fcdedf39cdb381dd99de32e8	0	117	0	0	0	0
9092b4e3cee8e7dfbe461caaeb3ccdee	0	0	117	0	0	0
be5eafb46d9311ad0d18c9f03ca3a0d7	0	0	0	117	0	0
09987122708009e6498e8d2a70e9bb1d	0	0	0	95	0	22
009ce59ebc05b2f1faa1d563fce5890f	0	0	0	0	117	0
bf561bab8fa890e56e45e15868e0c1ac	0	116	0	0	0	0
8725e35789d248ad59134c3f3d286299	0	116	0	0	0	0
eb787dcd61822935f6783195097940a9	0	0	0	116	0	0
1c2a3609dfb78c382b314f808d893ebd	115	0	0	0	0	0
a5623f4acb9f078f5d7677ad209c5686	115	0	0	0	0	0
e3fe21db790c5472dd0866e0e91eedd9	115	0	0	0	0	0
ab8cd99bf33181bf00adda421e593394	0	115	0	0	0	0
1ee165c287ba6654febaad4c97909df4	0	0	115	0	0	0
d3241840664f077f343bf73898af4acb	0	114	0	0	0	0
3077698ba2860fd3c9049a619334df07	0	114	0	0	0	0
a298ca3f278a90c2d4a59677b7afecb2	0	114	0	0	0	0
2dcd18e6d88f2cdb8c2823e49f07e437	0	0	114	0	0	0
ab1157a6d5c8412c9929c9734cb8538d	113	0	0	0	0	0
00252c09b0604d9c710aba1456519fd9	113	0	0	0	0	0
2396f2541647642b7415400a8eb20644	0	113	0	0	0	0
a467770bef37da1b3c04fbdd4f473410	0	0	113	0	0	0
764546f379fa12925a896d86a47796d4	0	0	113	0	0	0
5be0f3b25563b611d6921b663e22dde7	0	0	112	0	0	0
2ca2e71bb9f74a1abc6871f915d355a3	0	0	0	0	112	0
9d63c024a360034bde9c52ccb182ade1	0	111	0	0	0	0
57c3a0984cc9e1dca1572fa88b40e37b	110	0	0	0	0	0
cef26a46c0e86617dd682b9cb1c63a43	110	0	0	0	0	0
c99056f5e6062bc972d0534eb5c47e08	110	0	0	0	0	0
860c173b745fbd70ae36350bb0066e45	0	110	0	0	0	0
6942347e168a04df2f770b903238b367	0	109	0	0	0	0
342f727675a0dae8d833289456fc5fbe	0	109	0	0	0	0
342e8efb9ee04467f2d3a3571126ea80	0	0	0	109	0	0
3bec838374a121c91f113ebcbb9a7a39	108	0	0	0	0	0
acce91d26a6d7a6813920f3e2ef58031	0	108	0	0	0	0
f0e9317bb48ca22c432c5dc276ba011c	0	0	108	0	0	0
ecddb7c61204a9cf1cbf021e7c8e435b	0	0	108	0	0	0
abcc59718a5985e092a6204ae9aebd92	0	0	108	0	0	0
2df820a5bae54cd287de87451a403ee0	0	0	108	0	0	0
898f03a3d812cf3c7c0f1b2f9c60277a	0	0	108	0	0	0
afec8b9019740c33b837777f9b02e0b2	107	0	0	0	0	0
377096e14c5235568780b513d1a3dd3a	0	0	107	0	0	0
d38b33ededc5ce4ecaa92a255f5176c0	0	0	0	0	107	0
e1a719f63a342dbb30147b7cb765a04b	106	0	0	0	0	0
19ce7ab62bafd29ad2ee5520b941ed4f	0	106	0	0	0	0
d1b4cdac2c4db8d559e84a997dbd76d4	0	0	0	106	0	0
6ef4d90cd4010b9f7bb83f3e5603968f	0	105	0	0	0	0
eee213e6c7ee96e6bdf638a84ceb0cce	0	105	0	0	0	0
3fb474550713f0fff0b87e6cbd14e94f	0	0	105	0	0	0
1b853721ff913ea2f205fafcabef66ec	0	0	105	0	0	0
167c846091eca5282e99d5a2df9d0baf	0	0	105	0	0	0
e4221effa62031f63253788fc1a9bbcd	0	0	0	0	105	0
147963666e02ca33361d4ec8b1fd2f8c	104	0	0	0	0	0
1277ffbabaaa7b51c1b4ba7436aef35f	104	0	0	0	0	0
6a205e87463a95948169a10c7633e52e	104	0	0	0	0	0
73ee3d24b19c4465414132e895214f69	104	0	0	0	0	0
6f9c66f1fb15f2dc9374e9b2093eba97	0	0	0	104	0	0
1efa9d92cc90e92287aad95e33c57c1c	0	0	0	104	0	0
b44e39c811f13821198646b374c56c2c	103	0	0	0	0	0
2609599b8ec6ef9f947eaa085e1f16ab	103	0	0	0	0	0
7ad9fa0c8e44c706186e9f28ed439dd8	0	103	0	0	0	0
956d4b51d4896c15302cff869396264c	0	103	0	0	0	0
35c7901f4c245378790bf209b4c64721	102	0	0	0	0	0
82f86d5de89845f48418316fdcfba8c6	0	0	102	0	0	0
dfe248981c135db850de2e0151661e06	101	0	0	0	0	0
9f9d7ddbfb87f2c15cf23df54c878e9a	101	0	0	0	0	0
e7ccc15f98292a981c1c04e2687ead1d	101	0	0	0	0	0
a365a54d06a0d4f1d088fd113b4a5ad0	0	101	0	0	0	0
9454f7e408855010fac2bfc50add5da7	0	0	0	101	0	0
4733cf53870d0a719b64596efc81f08e	0	0	0	101	0	0
e7c8d60d82060551ed299f0a20568ba6	0	0	0	101	0	0
7c958851b17e9c461bc4bd2d2cfcbbfc	100	0	0	0	0	0
4585d11f27f03ed1945d04c360706ed3	0	100	0	0	0	0
345453c43d93c03106dc2a43b3f07fb4	0	100	0	0	0	0
a59245f7371f0006110c1d1b07012ffb	0	0	0	100	0	0
fc971175fe4f7f84aa2b7c03a363140a	0	0	0	0	100	0
965422109f005e4b0302bce99fed4c6d	99	0	0	0	0	0
68855e1096f30cee99995fb2c426a708	99	0	0	0	0	0
24518e145efc794ea4292f87c1e493c8	0	0	99	0	0	0
37ca1f0c81ea92cd4b5fbb5190dfa2ed	0	0	0	99	0	0
c8f62024f6b64305a9868a4b667130c5	0	0	0	99	0	0
3c7e37f4083b0b16aa9124dad86730c7	0	0	0	0	99	0
63b31bbe24f94448667e4f0fa1928f01	0	98	0	0	0	0
128bffe876d6c2f64fc2e0226def613a	0	0	0	98	0	0
f050befa4a602eefdbfb02591a8520ad	0	0	0	0	98	0
c8900fb06a9e281fe31f8b195661299d	0	97	0	0	0	0
f643c8d4fc231b2a3d1b5d21cf0910b6	0	97	0	0	0	0
0e93c5b5daf271a527ec42c1e8385544	0	0	97	0	0	0
69d9b950baf3257955b6f9699b835495	0	96	0	0	0	0
9f80c94aa7ed97a28677b399cb792f45	0	96	0	0	0	0
88800d8da7d6112d6fb986e67ef4fac4	0	96	0	0	0	0
3e507c61c2a405d9d86a779c42d248a5	0	96	0	0	0	0
8bab2766402281a25edb5bd0e0bfa3b3	0	0	96	0	0	0
561f80d414fd7ed67cbba2db3e51f0e1	0	0	0	0	96	0
8ea2869b64460df1eb0b7eb258c995aa	0	0	0	0	96	0
ae71c2be613387b04672d305887eeba0	0	0	0	0	96	0
4115f1372ad9b69a434d8dcbb572651f	0	0	0	0	0	96
09dbfb9d21e030620d1c37e259633d97	95	0	0	0	0	0
9ea566be3583e06de2ef1b2ff8743886	0	0	0	0	95	0
f1fde0f9297bd0e5d2910f9ff82d1f47	0	0	94	0	0	0
0725e3c4f19677bfc8b6f3a5c5871d67	0	0	94	0	0	0
ad1820c7187cd6ee557749763a34e968	0	0	0	94	0	0
9cf65adcd91710f9902b732a7533bdcb	0	0	0	0	94	0
e1207d5cc4226b2e95ea0105e745d57a	0	0	0	0	0	94
019ca7be649689eac09ff33b147e79a6	0	93	0	0	0	0
082c8240e5586945d55d5d87e2f82780	0	93	0	0	0	0
9ad39e9511ae1446d2721493139eb0a1	0	93	0	0	0	0
263d2d3f94e10d8f81f6f88726f2b57f	92	0	0	0	0	0
94b3a4038cef2f63a728e3ac31ab542e	92	0	0	0	0	0
a12dfc54600ba00d75205534468a79b9	0	92	0	0	0	0
de9db691ec26b7e38b071106f13630e3	0	0	92	0	0	0
d3c05364dd7e25634091a01099051e2d	0	0	92	0	0	0
021d2f09eef13c87ec8157dfd6880133	0	0	92	0	0	0
585536ce46257c92b9fe1cbafbb43e4a	0	0	0	92	0	0
be2414a22edf81b86fe802cafd607fdf	0	0	0	92	0	0
1d7c0691b94d99f8d076ab1d8ecbfe0f	91	0	0	0	0	0
684248fdaf1bc2ec2553ba69e63923c3	91	0	0	0	0	0
d5dd8eb96d9219d9daf5cdde412eb7b8	91	0	0	0	0	0
6755128a473b0ffe4b60b7b21f45e053	91	0	0	0	0	0
facd0da489b1832bd3104520fc327d97	0	91	0	0	0	0
755c2446ebeb976ba777fb4a291b3937	0	91	0	0	0	0
e06e0251b4103af407ae85c59b4317f3	0	0	0	91	0	0
d425a103273dbd56a370837bcb9d9707	0	0	0	91	0	0
b12b680607647ad4e9ab825eb189ce53	0	0	0	0	91	0
4a7c036656f05b0813d556e95ce0325f	90	0	0	0	0	0
971f6becd7b2361b28e290a2fe39931a	90	0	0	0	0	0
5cb1bd70eb0c712da723d4f1bcf08ee4	0	0	90	0	0	0
621b7173aec400c2321a7acbc182f5aa	0	0	90	0	0	0
7f6109aa3a6b946848833758731e59aa	89	0	0	0	0	0
f48f7d8fce6c66c45ce14f2fb3d7df23	0	89	0	0	0	0
b73a82aaa09f8a7b0f93b0d7eb8d1307	0	89	0	0	0	0
a4918bc4a734067555cc98068e593930	0	89	0	0	0	0
de04e42ba39e7d29a2592a99774916f4	0	89	0	0	0	0
7259fb86a8aa68d16449f9c97f08ea74	0	89	0	0	0	0
cb6295e5794409fd703f9acca241425f	0	0	89	0	0	0
a059ad3a9a5adad0693a9d4c5040e502	0	0	89	0	0	0
1b20e0db9f672e7da711512bd6cc050a	0	0	0	89	0	0
eb59735a17c54e5097e1d77d42375b81	0	0	0	89	0	0
039fd09ead6075cdb7a0e32e97b2c84c	0	0	0	89	0	0
7091ca9b91791c77c5ec334ac70c59f2	88	0	0	0	0	0
640f24723fe65beb187ac34008871787	88	0	0	0	0	0
f456285f984935c1eee8432fba6363de	0	88	0	0	0	0
f959e0fc4e75e857f13f919a86259a87	0	88	0	0	0	0
6fd3829a10e3091c0a1976a899c6902a	0	88	0	0	0	0
e0fd26584a965025f612b63f2d86c45f	0	0	88	0	0	0
a13c2f202bcc1d877f34262c0168c8ba	0	0	88	0	0	0
590e8068c109b93bd1b340f667c01811	0	0	0	88	0	0
3969e5ffeefe976788ccb411331e059c	0	0	0	88	0	0
064ab84374595139812005859d3c57d5	0	0	0	88	0	0
f33439f9b451c91cce9cf873b5f71ae2	0	0	0	0	0	88
2c99d43b56139c70e33401af44744fa4	87	0	0	0	0	0
06e6f70e5be8074bd2ee346d7d512858	87	0	0	0	0	0
b19f8eb1eeccf72ee77ee5e222c8341f	0	87	0	0	0	0
d1fb8c480d55a471034f02f8c18b9745	0	87	0	0	0	0
035d3e72aa5f06dfbaa5f28a6f207118	0	87	0	0	0	0
8cf4cf960d41d5f6be03d76b60f1bf1f	0	87	0	0	0	0
4c9a91670963b96136a77fa658537159	0	0	0	87	0	0
a8606c246e69d6c48faea7389b1236b8	0	0	0	0	0	87
cc36df91e078e53b53be3f36da000f6a	86	0	0	0	0	0
45a0476251699f0ed74209ee1d0e31a9	86	0	0	0	0	0
ff301581f12a482b61addf5ee00e4190	0	86	0	0	0	0
ccf7ffc0faf91c69bc847a2a5e0b028a	0	86	0	0	0	0
be59b894df0ba5bfbfcd11d8be3bf6a5	0	86	0	0	0	0
82256ae2df17cb8ace7435c30dfcc50f	0	0	86	0	0	0
4bf5d4c761337b55babf98616df99d0a	0	0	0	86	0	0
1cd9c722c506a285177c57c1f646dbe2	0	85	0	0	0	0
b1da99a46fd6d8b6cfb38b1af97c1925	0	0	85	0	0	0
e041bb49c6786af2c0a19a2f5a4273d1	0	0	0	85	0	0
115daed3ea4d96579da0f73cd5997c35	0	0	0	85	0	0
1aebf08bfd3b9f62f5f30554599273c4	0	0	0	0	85	0
95a70c053ab1884c04b26c7d2418fc95	84	0	0	0	0	0
a4d98ca36dc66a0161e195b9a625b708	84	0	0	0	0	0
1a061b7e9ea1f939d414020ad9b558b6	0	84	0	0	0	0
387a4fc5997ed46c2fc7f075ed6b2b92	0	0	84	0	0	0
2fd98d2d4cf6b0f1874d0af24c42663b	0	0	0	84	0	0
0c0f1b23f94f0f8f99c6deb6a1d60440	0	0	0	84	0	0
ddf129588816fd5958f061d70bf9fd9e	0	0	0	84	0	0
88b45c0caa355cb3cc6d111cc7b8173c	0	0	0	84	0	0
f6e9df113305d4ebaf37bdd8119a384b	0	0	0	84	0	0
e37d36746f845ac50723966b0c868976	0	0	0	84	0	0
8df45bc83f1a8f5af78f945c678bce89	0	0	0	0	84	0
b52a9159dba49aa825964d9e9dcb9fdc	0	0	0	0	84	0
3d22f5327213d4cee2dad2b6a67ea603	0	0	0	0	84	0
37bac70d9ff05bf4608e5a94fabdbbac	0	0	0	0	84	0
2bbe9ea05f57196d82e20b3251d4c261	0	0	0	0	84	0
3c3df09c1d533b4aa70fbf57233d5a2f	0	0	0	0	0	84
91de2c5c25692cdf9a18c41cfc463098	0	0	0	0	0	84
91483ef973582c20222f1903cc21e628	83	0	0	0	0	0
e779aa461c076a3a615e17994a77d7c2	83	0	0	0	0	0
943a4341ec14ff7abd74c6a76cdaebcf	0	0	83	0	0	0
b772f9ae29bbb0dd57ee93e02c276e5c	0	0	83	0	0	0
06684da3727b0728fea3d4395e0243d6	0	82	0	0	0	0
27a88ec1eb60a403593270ded813266e	0	82	0	0	0	0
