adjustment	genus	mean_clr_dune	mean_clr_saline_pan	pan_minus_dune_clr	mannwhitney_p	q_bh_200	supported_q_lt_0_05	phylum
route_linear_quadratic	Aridibacter	-0.01518370232	0.07423143358	0.08941513591	0.785296684	0.9293451882	False	Acidobacteriota
route_linear_quadratic	I-8	-0.01530560491	0.0748274018	0.09013300672	0.6105329716	0.9046216929	False	Planctomycetota
route_linear_quadratic	Pir4 lineage	-0.01585176785	0.0774975317	0.09334929955	0.785296684	0.9293451882	False	Planctomycetota
route_linear_quadratic	Metabacillus	-0.01771811314	0.08662188645	0.1043399996	0.4274397208	0.8299800403	False	Bacillota
route_linear_quadratic	Rhodocista	-0.01830174274	0.08947518675	0.1077769295	0.9339219976	0.9628061831	False	Pseudomonadota
route_linear_quadratic	Bryobacter	-0.01844059836	0.09015403644	0.1085946348	0.5777387315	0.9046216929	False	Acidobacteriota
route_linear_quadratic	Baekduia	-0.02021790324	0.09884308249	0.1190609857	0.840420036	0.9604800411	False	Actinomycetota
route_linear_quadratic	Turicibacter	-0.02029117894	0.09920131928	0.1194924982	0.7312298302	0.91978595	False	Bacillota
route_linear_quadratic	Caenimonas	-0.02162423383	0.1057184765	0.1273427103	0.9339219976	0.9628061831	False	Pseudomonadota
route_linear_quadratic	Nonomuraea	-0.02483244297	0.1214030545	0.1462354975	0.5777387315	0.9046216929	False	Actinomycetota
route_linear_quadratic	Ornithinibacillus	-0.02665101975	0.1302938744	0.1569448941	0.644128016	0.9046216929	False	Bacillota
route_linear_quadratic	Vallicoccus	-0.02789981518	0.1363990964	0.1642989116	0.9151060344	0.9628061831	False	Actinomycetota
route_linear_quadratic	Sphingomonas	-0.02888839509	0.1412321538	0.1701205489	0.644128016	0.9046216929	False	Pseudomonadota
route_linear_quadratic	Georgenia	-0.03125874567	0.1528205344	0.18407928	0.5777387315	0.9046216929	False	Actinomycetota
route_linear_quadratic	Litorilinea	-0.03216500739	0.1572511473	0.1894161547	0.6105329716	0.9046216929	False	Chloroflexota
route_linear_quadratic	Kallotenue	-0.03296599975	0.1611671099	0.1941331096	0.821944111	0.9557489663	False	Chloroflexota
route_linear_quadratic	Nitrospira	-0.03336914386	0.1631380366	0.1965071805	0.4699788046	0.8688515068	False	Nitrospirota
route_linear_quadratic	Blastococcus	-0.03486165112	0.1704347388	0.20529639	0.4995896164	0.8688515068	False	Actinomycetota
route_linear_quadratic	TM7a	-0.03569963398	0.1745315439	0.2102311779	0.644128016	0.9046216929	False	Patescibacteria
route_linear_quadratic	Mesobacillus	-0.03633480678	0.1776368331	0.2139716399	0.4995896164	0.8688515068	False	Bacillota
route_linear_quadratic	Bacillus	-0.03676341541	0.1797322531	0.2164956685	0.2706629953	0.741542453	False	Bacillota
route_linear_quadratic	Nitrosomonas	-0.03838298074	0.1876501281	0.2260331088	0.3494203291	0.7764896202	False	Pseudomonadota
route_linear_quadratic	Limnobacter	-0.03896759413	0.1905082379	0.2294758321	0.9151060344	0.9628061831	False	Pseudomonadota
route_linear_quadratic	Allorhizocola	-0.03964299766	0.1938102108	0.2334532085	0.4413642708	0.8487774439	False	Actinomycetota
route_linear_quadratic	Tautonia	-0.0407809216	0.1993733945	0.2401543161	0.5940323406	0.9046216929	False	Planctomycetota
route_linear_quadratic	Modestobacter	-0.04117437937	0.2012969658	0.2424713452	0.6105329716	0.9046216929	False	Actinomycetota
route_linear_quadratic	Isoptericola	-0.04150615748	0.2029189921	0.2444251496	0.5940323406	0.9046216929	False	Actinomycetota
route_linear_quadratic	SH-PL14	-0.04202272878	0.2054444518	0.2474671806	0.5616585728	0.9046216929	False	Planctomycetota
route_linear_quadratic	Bradyrhizobium	-0.04211719856	0.2059063041	0.2480235027	0.6784662697	0.9046216929	False	Pseudomonadota
route_linear_quadratic	Kineosporia	-0.04255683619	0.2080556436	0.2506124798	0.3872323755	0.8088308088	False	Actinomycetota
route_linear_quadratic	Streptococcus	-0.04372151484	0.2137496281	0.257471143	0.3743598693	0.7965103602	False	Bacillota
route_linear_quadratic	Staphylococcus	-0.04548948113	0.2223930189	0.2678825	0.5616585728	0.9046216929	False	Bacillota
route_linear_quadratic	Gemmata	-0.04732017137	0.2313430601	0.2786632314	0.2706629953	0.741542453	False	Planctomycetota
route_linear_quadratic	Amycolatopsis	-0.04820327585	0.2356604597	0.2838637355	0.3255620668	0.7667173904	False	Actinomycetota
route_linear_quadratic	Devosia	-0.04970045414	0.242979998	0.2926804522	0.3373556518	0.7667173904	False	Pseudomonadota
route_linear_quadratic	Gracilibacillus	-0.05377449603	0.2628975361	0.3166720322	0.4995896164	0.8688515068	False	Bacillota
route_linear_quadratic	Cystobacter	-0.05656887308	0.2765589351	0.3331278081	0.3617554064	0.7864247966	False	Myxococcota
route_linear_quadratic	Saccharibacillus	-0.05721828858	0.2797338553	0.3369521439	0.5457979706	0.902145406	False	Bacillota
route_linear_quadratic	Bauldia	-0.05806399534	0.2838684217	0.341932417	0.1731613781	0.607583783	False	Pseudomonadota
route_linear_quadratic	Subgroup 10	-0.0598527892	0.2926136361	0.3524664253	0.785296684	0.9293451882	False	Acidobacteriota
route_linear_quadratic	Paraconexibacter	-0.06166155414	0.3014564869	0.3631180411	0.644128016	0.9046216929	False	Actinomycetota
route_linear_quadratic	Cupriavidus	-0.06250957307	0.3056023572	0.3681119303	0.2136207303	0.6572945548	False	Pseudomonadota
route_linear_quadratic	Limibaculum	-0.06302058367	0.3081006313	0.371121215	0.644128016	0.9046216929	False	Pseudomonadota
route_linear_quadratic	Corynebacterium	-0.06375094308	0.3116712773	0.3754222203	0.291810083	0.7579482676	False	Actinomycetota
route_linear_quadratic	Pelagibius	-0.06401977767	0.3129855797	0.3770053574	0.6612080264	0.9046216929	False	Pseudomonadota
route_linear_quadratic	Pantoea	-0.06472782182	0.3164471289	0.3811749507	0.4555450938	0.8677049406	False	Pseudomonadota
route_linear_quadratic	Planococcus	-0.06633809537	0.3243195774	0.3906576728	0.7312298302	0.91978595	False	Bacillota
route_linear_quadratic	Myxococcus	-0.07115752926	0.3478812542	0.4190387834	0.132517137	0.5521547374	False	Myxococcota
route_linear_quadratic	Arthrobacter	-0.07134051716	0.3487758616	0.4201163788	0.1265278163	0.5384162394	False	Actinomycetota
route_linear_quadratic	Acinetobacter	-0.0716365538	0.3502231519	0.4218597057	0.2136207303	0.6572945548	False	Pseudomonadota
route_linear_quadratic	Kineococcus	-0.07411544598	0.3623421804	0.4364576263	0.2811015651	0.7579482676	False	Actinomycetota
route_linear_quadratic	Tumebacillus	-0.076923434	0.3760701218	0.4529935558	0.5940323406	0.9046216929	False	Bacillota
route_linear_quadratic	Arenimicrobium	-0.08206319603	0.4011978473	0.4832610433	0.3373556518	0.7667173904	False	Acidobacteriota
route_linear_quadratic	Aeromonas	-0.08218526984	0.4017946526	0.4839799224	0.0858969434	0.4866926368	False	Pseudomonadota
route_linear_quadratic	Peribacillus	-0.08319466788	0.4067294874	0.4899241553	0.3373556518	0.7667173904	False	Bacillota
route_linear_quadratic	Blastocatella	-0.08421165973	0.4117014476	0.4959131073	0.1207513946	0.5250060633	False	Acidobacteriota
route_linear_quadratic	Abditibacterium	-0.08642093176	0.422502333	0.5089232648	0.1966867624	0.6344734272	False	Abditibacteriota
route_linear_quadratic	Kocuria	-0.09080070292	0.4439145476	0.5347152505	0.06995435858	0.4866926368	False	Actinomycetota
route_linear_quadratic	Polygonibacillus	-0.09744962931	0.47642041	0.5738700393	0.0858969434	0.4866926368	False	Bacillota
route_linear_quadratic	SZB85	-0.1021786315	0.4995399763	0.6017186079	0.1046547617	0.4880862614	False	Pseudomonadota
route_linear_quadratic	Pseudomonas	-0.1055564715	0.5160538607	0.6216103322	0.2315822752	0.6811243388	False	Pseudomonadota
route_linear_quadratic	Halalkalibacter	-0.1076095285	0.526091028	0.6337005565	0.4137744826	0.8113225148	False	Bacillota
route_linear_quadratic	Saccharothrix	-0.1191136591	0.5823334443	0.7014471034	0.04531508693	0.4356859096	False	Actinomycetota
route_linear_quadratic	Actinoplanes	-0.121064288	0.5918698527	0.7129341407	0.1046547617	0.4880862614	False	Actinomycetota
route_linear_quadratic	Enterococcus	-0.1291496783	0.6313984274	0.7605481058	0.008854249036	0.3946515189	False	Bacillota
route_linear_quadratic	Truepera	-0.134856216	0.6592970561	0.7941532721	0.073692616	0.4866926368	False	Deinococcota
route_linear_quadratic	Rhodocytophaga	-0.1369197775	0.6693855791	0.8063053566	0.04792545005	0.4356859096	False	Bacteroidota
route_linear_quadratic	Rhodoplanes	-0.139039739	0.6797498351	0.8187895741	0.01421403887	0.3946515189	False	Pseudomonadota
route_linear_quadratic	Escherichia-Shigella	-0.1406706438	0.6877231473	0.8283937911	0.009488247828	0.3946515189	False	Pseudomonadota
route_linear_quadratic	YC-ZSS-LKJ147	-0.1512633287	0.739509607	0.8907729357	0.04792545005	0.4356859096	False	Gemmatimonadota
route_linear_quadratic	PMMR1	-0.1616433018	0.7902561422	0.951899444	0.01842064911	0.3946515189	False	Pseudomonadota
route_linear_quadratic	Mangrovihabitans	-0.1657421084	0.810294752	0.9760368604	0.01619769466	0.3946515189	False	Actinomycetota
route_linear_quadratic	Litchfieldia	-0.1767577825	0.8641491591	1.040906942	0.1885980546	0.6286601819	False	Bacillota
route_linear_quadratic	Crossiella	-0.187600575	0.9171583666	1.104758942	0.03399232855	0.4258184281	False	Actinomycetota
route_linear_quadratic	Sediminibacillus	-0.197401639	0.9650746795	1.162476318	0.09968486714	0.4880862614	False	Bacillota
route_linear_quadratic	Halomonas	-0.2428395474	1.187215565	1.430055113	0.1586892572	0.607583783	False	Pseudomonadota
route_linear_quadratic	Thermobaculum	-0.2463584109	1.204418898	1.450777308	0.003438063568	0.3946515189	False	Chloroflexota
route_linear_quadratic	Aquibacillus	-0.2804175822	1.370930402	1.651347984	0.02843518272	0.4258184281	False	Bacillota
